entry_count,mean_return,median_return,mean_cagr,median_cagr,cagr_p10,cagr_p90,std_return,mean_maxdd,worst_maxdd,mean_sharpe,mean_calmar,best_return,worst_return,all_positive,positive_rate,win_rate_1m,win_rate_3m,win_rate_6m,win_rate_12m,win_rate_24m,w_stock,w_bond,w_gold,w_cash,version,tier,sort_criterion
5528,0.534338415628074,0.5072509220789466,0.0474953569399858,0.03784742507229466,0.032346572554639776,0.08274233953439261,0.26399991745380236,0.043425851308946446,0.06939376193961502,1.0468476107154534,1.093711591330415,1.1373371769873044,-0.0046039248369798,0,0.9967438494934877,0.9992736517159978,0.9996340347666972,1.0,1.0,1.0,0.1,0.5,0.1,0.3,nikkei225,均衡型,mean_calmar最高
5528,2.0824528036079912,1.8353875569870803,0.13342707659654507,0.09845133998650735,0.07995851149213509,0.2532373311880508,1.231682546624264,0.15074866945118315,0.24860988519789656,1.372520133805672,0.8850962139984438,5.709714306346874,-0.016330577234877297,0,0.9967438494934877,0.9992736517159978,0.9996340347666972,1.0,1.0,1.0,0.3500000000000001,0.25,0.35000000000000003,0.05,nikkei225,进取型,mean_cagr最高(worst_maxdd≤25%)
