entry_count,mean_return,median_return,mean_cagr,median_cagr,cagr_p10,cagr_p90,std_return,mean_maxdd,worst_maxdd,mean_sharpe,mean_calmar,best_return,worst_return,all_positive,positive_rate,win_rate_1m,win_rate_3m,win_rate_6m,win_rate_12m,win_rate_24m,w_stock,w_bond,w_gold,w_cash,version
5107,1.2879860597837314,1.212029884853385,0.08993299985964738,0.07872276329531203,0.0623795673509417,0.16918488121777622,0.8340890996936132,0.15259480027478584,0.1707846582570154,1.2019069805421438,0.5893582199242706,3.501933164136565,-0.04912829707764477,0,0.9841394164871745,0.9882029099488793,0.9938540840602696,1.0,1.0,1.0,0.1,0.2,0.4,0.3,nasdaq
5107,1.542980527084933,1.4999832584338564,0.10314024632924153,0.09187064226754327,0.0721250594519788,0.18633603487387704,0.9968359513677466,0.15190544374613615,0.17484559052852802,1.3903019058641246,0.678976630367567,4.105997454400462,-0.03676528075615815,0,0.9884472292931271,0.9925285096342902,0.9956383822363204,1.0,1.0,1.0,0.15000000000000002,0.15000000000000002,0.4,0.3,nasdaq
5107,1.6910131923930718,1.6329766544189024,0.10932129750793929,0.09653084849460059,0.07889149078950805,0.18647597527631554,1.1234146541968615,0.16396289821122406,0.1834893414851013,1.5213823195942175,0.6667441152882458,4.481429206315936,-0.02960536517702561,0,0.9956921871940474,0.9996067636649626,0.999603489294211,1.0,1.0,1.0,0.20000000000000004,0.15000000000000002,0.35000000000000003,0.3,nasdaq
5107,1.8632974479244064,1.81810667420846,0.11720861666810638,0.10560177478328847,0.08248963843445578,0.20296275871443928,1.2364099753414812,0.15903932583835018,0.1923602364172545,1.5447268462254207,0.7369788324382038,5.007449319023175,-0.0309539298400352,0,0.9945173291560603,0.9986236728273693,0.9990087232355274,1.0,1.0,1.0,0.20000000000000004,0.1,0.4,0.3,nasdaq
5107,2.0036406569184826,1.9523356039570885,0.12280718977976263,0.10968841675966035,0.08929432842863841,0.2030647760084035,1.3476708931292425,0.17140920088812417,0.2053128090909048,1.5905872450119878,0.7164562295574598,5.254004122701573,-0.03345891386358657,0,0.9958879968670452,0.9998033818324813,0.9998017446471055,1.0,1.0,1.0,0.25000000000000006,0.1,0.35000000000000003,0.3,nasdaq
5107,2.1698621078923037,2.0753612159978645,0.12899416313024584,0.11344065730185005,0.09180678771068349,0.22266520158043437,1.49357343883911,0.1912491804498416,0.2140430559429017,1.591625397348429,0.674482174652125,5.915593034330647,-0.03551990583272957,0,0.9956921871940474,0.9996067636649626,0.999603489294211,1.0,1.0,1.0,0.25000000000000006,0.15000000000000002,0.4,0.2,nasdaq
5107,2.1857367491112583,2.13716588106894,0.13063744934946453,0.11705887207180088,0.09246770306967708,0.22385755105494143,1.4673003215473577,0.1793493378818663,0.2156955008447363,1.6081787549606543,0.728396607940157,5.820488178275931,-0.035163692179662864,0,0.9956921871940474,0.9996067636649626,0.999603489294211,1.0,1.0,1.0,0.25000000000000006,0.1,0.4,0.25,nasdaq
5107,2.1891919652531224,2.1890912261708424,0.13192115377464658,0.12003903995423904,0.09298105268830655,0.2249928997341952,1.4318198687191483,0.16873341689304605,0.2235438055227821,1.6165790777510691,0.7818318161497706,5.686652621061505,-0.03480747852659616,0,0.9956921871940474,0.9996067636649626,0.999603489294211,1.0,1.0,1.0,0.25000000000000006,0.05,0.4,0.3,nasdaq
5107,2.311672584219975,2.2031161555544876,0.13412954122772353,0.11657714112240347,0.09773398411582708,0.22264626212407365,1.6162827929124073,0.20501519197120574,0.23349225203880647,1.5880872463928992,0.6542419609887347,6.226195128362874,-0.03802488985628105,0,0.9964754258860388,1.0,1.0,1.0,1.0,1.0,0.30000000000000004,0.15000000000000002,0.35000000000000003,0.2,nasdaq
5107,2.3139287757361813,2.2463079941500252,0.13527087967993282,0.11941253802128138,0.09775214279629832,0.22407934670806343,1.5856049029915116,0.19492680386345726,0.23705987659333289,1.5945860916624532,0.693957306018764,6.105637413534694,-0.03766867620321457,0,0.9964754258860388,1.0,1.0,1.0,1.0,1.0,0.30000000000000004,0.1,0.35000000000000003,0.25,nasdaq
