entry_date,final_value,total_return_pct,annual_return_pct,max_drawdown_pct,sharpe_ratio,annual_volatility_pct,benchmark_return_pct,outperform_benchmark,holding_years
2020-03-20,1675846.61,67.5847,8.761,14.3644,0.7421,9.5261,57.0158,Yes,6.15
2020-03-23,1765081.62,76.5082,9.6962,12.5035,0.7919,9.182,70.2254,Yes,6.14
2020-03-24,1730387.86,73.0388,9.3464,12.5035,0.7666,9.1644,66.8623,Yes,6.14
2020-03-25,1707060.85,70.7061,9.1091,12.4973,0.7744,9.1213,60.7297,Yes,6.13
2020-03-26,1711275.86,71.1276,9.1573,12.4973,0.7746,9.1266,61.6074,Yes,6.13
2020-03-27,1707300.58,70.7301,9.1201,12.5035,0.7948,9.1489,63.2217,Yes,6.13
2020-03-30,1731252.86,73.1253,9.3816,12.5319,0.7943,9.214,70.8921,Yes,6.12
2020-03-31,1734340.32,73.434,9.4179,12.5319,0.7997,9.219,71.9008,Yes,6.12
2020-04-01,1742494.29,74.2494,9.5062,12.5035,0.7818,9.1531,70.5464,Yes,6.12
2020-04-02,1714142.57,71.4143,9.2172,12.4973,0.7862,9.1045,61.683,Yes,6.11
2020-04-03,1713569.42,71.3569,9.2155,12.5035,0.7553,9.1259,63.8221,Yes,6.11
2020-04-07,1690948.62,69.0949,8.9951,12.4973,0.7685,9.0876,59.2354,Yes,6.1
2020-04-08,1698624.17,69.8624,9.0803,12.4973,0.7691,9.0925,60.3183,Yes,6.1
2020-04-09,1698681.28,69.8681,9.0852,12.4973,0.7859,9.0901,60.7353,Yes,6.09
2020-04-10,1713867.75,71.3868,9.249,12.5035,0.7921,9.1377,67.2411,Yes,6.09
2020-04-13,1717709.5,71.7709,9.3023,12.5319,0.7666,9.1812,69.8561,Yes,6.08
2020-04-14,1701698.84,70.1699,9.1384,12.5035,0.7678,9.13,64.9384,Yes,6.08
2020-04-15,1695114.76,69.5115,9.0731,12.5035,0.7609,9.1273,62.667,Yes,6.08
2020-04-16,1689936.08,68.9936,9.0224,12.5035,0.7592,9.1298,62.1113,Yes,6.07
2020-04-17,1689427.71,68.9428,9.0213,12.4973,0.7589,9.0913,58.4634,Yes,6.07
2020-04-20,1631919.34,63.1919,8.413,14.5452,0.6747,9.4911,56.1856,Yes,6.06
2020-04-21,1685834.78,68.5835,9.0,12.4973,0.7555,9.0966,58.1577,Yes,6.06
2020-04-22,1628179.85,62.818,8.3799,14.5426,0.657,9.4902,55.8435,Yes,6.06
2020-04-23,1616323.93,61.6324,8.2531,14.4607,0.6575,9.4744,53.9638,Yes,6.05
2020-04-24,1614507.74,61.4508,8.2368,14.5426,0.6621,9.4891,54.7124,Yes,6.05
2020-04-27,1619198.32,61.9198,8.3005,14.5824,0.6756,9.4958,55.5353,Yes,6.04
2020-04-28,1685556.85,68.5557,9.0269,12.4973,0.7662,9.1028,58.9696,Yes,6.04
2020-04-29,1689320.67,68.9321,9.0714,12.4973,0.7404,9.0881,60.5287,Yes,6.04
2020-04-30,1610564.86,61.0565,8.2163,14.304,0.6276,9.4105,51.7683,Yes,6.04
2020-05-06,1589156.72,58.9157,7.9993,13.5918,0.6536,9.2842,41.8941,Yes,6.02
2020-05-07,1597164.91,59.7165,8.0934,13.7599,0.638,9.317,44.6074,Yes,6.02
2020-05-08,1587084.22,58.7084,7.9834,13.6556,0.6478,9.2979,42.7255,Yes,6.01
2020-05-11,1592443.89,59.2444,8.0554,13.757,0.6441,9.3213,44.3767,Yes,6.01
2020-05-12,1591407.1,59.1407,8.0475,13.6994,0.6396,9.3121,43.4953,Yes,6.0
2020-05-13,1586840.62,58.6841,7.9996,13.6042,0.6406,9.2963,41.9486,Yes,6.0
2020-05-14,1585061.86,58.5062,7.9832,13.6477,0.6227,9.3005,42.5045,Yes,6.0
2020-05-15,1571807.27,57.1807,7.8358,13.4585,0.6199,9.2652,39.3289,Yes,5.99
2020-05-18,1564106.53,56.4107,7.7586,13.6516,0.5987,9.2896,41.1264,Yes,5.99
2020-05-19,1554624.89,55.4625,7.6528,13.0966,0.6128,9.1936,33.6547,Yes,5.98
2020-05-20,1554023.51,55.4024,7.6495,13.2257,0.6353,9.2054,35.4361,Yes,5.98
2020-05-21,1570756.43,57.0756,7.8461,13.6292,0.6362,9.2804,41.3933,Yes,5.98
2020-05-22,1576722.99,57.6723,7.9183,13.8178,0.6413,9.3125,43.8373,Yes,5.98
2020-05-25,1582337.64,58.2338,7.994,13.9844,0.6142,9.3266,46.0412,Yes,5.97
2020-05-26,1565182.88,56.5183,7.8006,13.4616,0.637,9.2394,39.0902,Yes,5.96
2020-05-27,1574190.51,57.4191,7.9081,13.5917,0.639,9.2669,41.242,Yes,5.96
2020-05-28,1576199.89,57.62,7.935,13.8053,0.63,9.3015,43.6551,Yes,5.96
2020-05-29,1572367.16,57.2367,7.8947,13.6816,0.6086,9.2691,42.0537,Yes,5.96
2020-06-01,1555517.09,55.5517,7.7107,13.2737,0.617,9.2,36.0876,Yes,5.95
2020-06-02,1555400.03,55.54,7.7131,13.2383,0.6273,9.1942,35.5773,Yes,5.95
2020-06-03,1562037.78,56.2038,7.794,13.3084,0.6281,9.2104,36.7669,Yes,5.94
2020-06-04,1564222.54,56.4223,7.8231,13.2629,0.6301,9.205,36.1858,Yes,5.94
2020-06-05,1564235.46,56.4235,7.827,13.2821,0.6413,9.2082,36.4479,Yes,5.94
2020-06-08,1572414.0,57.2414,7.9331,13.3937,0.6399,9.2324,38.287,Yes,5.93
2020-06-09,1572672.87,57.2673,7.9399,13.4054,0.638,9.2378,38.4542,Yes,5.93
2020-06-10,1570154.36,57.0154,7.9145,13.4773,0.6311,9.2541,39.3841,Yes,5.92
2020-06-11,1565682.2,56.5682,7.8664,13.4606,0.636,9.2537,38.9888,Yes,5.92
2020-06-12,1568398.49,56.8398,7.9018,13.5423,0.6405,9.2714,40.233,Yes,5.92
2020-06-15,1572493.86,57.2494,7.9608,13.6419,0.6245,9.2862,41.6221,Yes,5.91
2020-06-16,1563153.82,56.3154,7.8558,13.35,0.6301,9.2362,37.3128,Yes,5.91
2020-06-17,1562119.78,56.212,7.8475,13.3381,0.6274,9.237,37.102,Yes,5.9
2020-06-18,1560174.73,56.0175,7.8285,13.2591,0.6204,9.2234,35.9173,Yes,5.9
2020-06-19,1554182.34,55.4182,7.762,13.1065,0.6028,9.1859,33.5812,Yes,5.9
2020-06-22,1549849.46,54.9849,7.7221,12.8146,0.6019,9.3005,29.0941,Yes,5.89
2020-06-23,1541080.71,54.1081,7.6221,12.7921,0.5959,9.2653,25.7928,Yes,5.89
2020-06-24,1534631.29,53.4631,7.5491,12.6971,0.6062,9.2524,24.2839,Yes,5.88
2020-06-29,1538596.58,53.8597,7.6147,12.8339,0.5868,9.2695,26.2908,Yes,5.87
2020-06-30,1529598.65,52.9599,7.5108,12.5615,0.5944,9.2324,22.2573,Yes,5.87
2020-07-01,1528456.55,52.8457,7.5008,12.6135,0.599,9.242,22.9373,Yes,5.87
2020-07-02,1533057.39,53.3057,7.5596,12.6229,0.597,9.247,23.179,Yes,5.86
2020-07-03,1531157.21,53.1157,7.5405,12.6176,0.5666,9.2229,23.0478,Yes,5.86
2020-07-06,1503055.5,50.3056,7.2115,12.6537,0.5571,9.1259,15.064,Yes,5.85
2020-07-07,1493733.8,49.3734,7.1011,12.6465,0.5475,9.0935,12.5912,Yes,5.85
2020-07-08,1487231.93,48.7232,7.0246,12.5319,0.5284,9.065,10.6408,Yes,5.85
2020-07-09,1469437.93,46.9438,6.8078,12.5035,0.539,9.0083,6.1971,Yes,5.84
2020-07-10,1474120.89,47.4121,6.8693,12.5499,0.5163,9.0066,6.9687,Yes,5.84
2020-07-13,1458662.18,45.8662,6.6863,12.4973,0.5272,8.9602,2.7974,Yes,5.83
2020-07-14,1463951.54,46.3952,6.7558,12.4844,0.5539,8.9612,4.0294,Yes,5.83
2020-07-15,1483697.31,48.3697,7.0048,12.4856,0.6006,8.9865,9.8082,Yes,5.83
2020-07-16,1523368.21,52.3368,7.4941,12.4477,0.6125,9.1047,20.4347,Yes,5.82
2020-07-17,1530269.07,53.0269,7.5813,12.5956,0.6012,9.1255,22.6376,Yes,5.82
2020-07-20,1525378.53,52.5379,7.5331,12.51,0.5902,9.1131,21.3232,Yes,5.81
2020-07-21,1508516.31,50.8516,7.3313,12.75,0.5704,9.0779,18.7882,Yes,5.81
2020-07-22,1506365.58,50.6366,7.3085,12.3183,0.58,9.089,18.228,Yes,5.81
2020-07-23,1504560.92,50.4561,7.2899,12.3402,0.6114,9.0708,18.4727,Yes,5.81
2020-07-24,1511494.49,51.1494,7.3786,12.7617,0.5897,8.9771,27.4124,Yes,5.8
2020-07-27,1505629.13,50.5629,7.3174,12.8759,0.5783,8.995,28.783,Yes,5.79
2020-07-28,1500430.71,50.0431,7.2569,12.7092,0.5547,8.9522,26.3908,Yes,5.79
2020-07-29,1493271.27,49.3271,7.1719,12.4655,0.5723,9.0742,19.8535,Yes,5.79
2020-07-30,1496077.85,49.6078,7.2102,12.4859,0.5544,9.0725,20.1899,Yes,5.79
2020-07-31,1485895.23,48.5895,7.0872,12.2665,0.5277,9.0205,16.9976,Yes,5.78
2020-08-03,1455330.07,45.533,6.7129,12.4463,0.5427,8.9257,9.0789,Yes,5.78
2020-08-04,1466345.54,46.6346,6.8556,12.5634,0.5185,8.9573,13.0322,Yes,5.77
2020-08-05,1452451.66,45.2452,6.6828,12.4427,0.5223,8.9477,11.4266,Yes,5.77
2020-08-06,1452712.4,45.2712,6.6894,11.9182,0.535,8.9519,12.4711,Yes,5.77
2020-08-07,1468841.59,46.8842,6.8973,11.5831,0.5434,9.0044,15.9381,Yes,5.76
2020-08-10,1470163.32,47.0163,6.9242,10.6038,0.5711,8.9865,15.2742,Yes,5.76
2020-08-11,1485114.7,48.5115,7.1158,10.8143,0.6013,8.9864,18.6552,Yes,5.75
2020-08-12,1508690.16,50.869,7.4131,10.953,0.5953,9.0093,21.3557,Yes,5.75
2020-08-13,1507375.49,50.7375,7.4005,10.9012,0.5874,9.0046,20.5634,Yes,5.75
2020-08-14,1501254.32,50.1254,7.3281,10.8252,0.5808,8.9965,19.2788,Yes,5.75
2020-08-17,1495269.27,49.5269,7.2642,10.7692,0.5663,8.986,18.2937,Yes,5.74
2020-08-18,1483986.59,48.3987,7.1262,10.4209,0.5884,8.9707,17.0338,Yes,5.73
2020-08-19,1494813.17,49.4813,7.2657,10.4971,0.6069,8.9844,20.2528,Yes,5.73
2020-08-20,1509891.7,50.9892,7.4574,10.5954,0.6003,9.0049,22.7071,Yes,5.73
2020-08-21,1507769.23,50.7769,7.4347,10.5727,0.605,9.0047,22.2719,Yes,5.73
2020-08-24,1510940.77,51.0941,7.4853,10.5191,0.6131,9.0045,22.023,Yes,5.72
2020-08-25,1513973.34,51.3973,7.5267,10.6801,0.6272,9.0151,23.9855,Yes,5.72
2020-08-26,1515229.26,51.5229,7.5461,10.7702,0.6027,8.8646,27.9651,Yes,5.71
2020-08-27,1514333.57,51.4334,7.5387,10.5723,0.6131,9.0238,24.8729,Yes,5.71
2020-08-28,1515085.04,51.5085,7.5518,10.5989,0.6066,9.029,25.2193,Yes,5.71
2020-08-31,1508580.0,50.858,7.4819,10.7671,0.5986,9.0226,24.3748,Yes,5.7
2020-09-01,1503908.01,50.3908,7.4271,10.7819,0.6059,9.0231,24.0771,Yes,5.7
2020-09-02,1508535.21,50.8535,7.4888,10.7695,0.6226,9.0214,24.3995,Yes,5.69
2020-09-03,1521698.4,52.1698,7.6568,10.6369,0.6263,9.04,26.2457,Yes,5.69
2020-09-04,1512407.68,51.2408,7.5447,10.7325,0.6346,8.8672,27.3227,Yes,5.69
2020-09-07,1519373.64,51.9374,7.6431,10.9749,0.6344,8.9001,30.4746,Yes,5.68
2020-09-08,1521660.38,52.166,7.6755,11.067,0.6514,8.9065,31.6473,Yes,5.68
2020-09-09,1531933.82,53.1934,7.8071,11.4235,0.6484,8.9546,36.3667,Yes,5.67
2020-09-10,1533227.55,53.3228,7.8271,11.5928,0.6345,8.9743,38.2723,Yes,5.67
2020-09-11,1526760.01,52.676,7.7506,11.3289,0.6261,8.9403,34.8671,Yes,5.67
2020-09-14,1518818.55,51.8819,7.663,11.0606,0.6239,8.9086,31.3097,Yes,5.66
2020-09-15,1513991.62,51.3992,7.6063,10.9512,0.6338,8.8958,29.7188,Yes,5.66
2020-09-16,1518123.94,51.8124,7.662,11.0517,0.6228,8.9106,31.1539,Yes,5.65
2020-09-17,1513873.11,51.3873,7.6125,10.7777,0.6194,8.8813,27.9387,Yes,5.65
2020-09-18,1518875.05,51.8875,7.6792,10.6458,0.6281,9.0512,26.0879,Yes,5.65
2020-09-21,1519804.46,51.9804,7.7025,10.6908,0.6422,9.0531,26.643,Yes,5.64
2020-09-22,1530412.27,53.0412,7.8393,10.6604,0.6382,9.06,27.3408,Yes,5.64
2020-09-23,1528447.42,52.8447,7.8187,10.5741,0.658,9.032,24.3165,Yes,5.64
2020-09-24,1538213.92,53.8214,7.9446,10.7299,0.6601,9.0519,26.899,Yes,5.63
2020-09-25,1531719.87,53.172,7.8675,10.7889,0.6669,8.8982,29.7738,Yes,5.63
2020-09-28,1537881.61,53.7882,7.9565,10.9659,0.6373,8.9064,32.2039,Yes,5.62
2020-09-29,1531698.86,53.1699,7.8832,10.6488,0.637,9.0474,27.3521,Yes,5.62
2020-09-30,1523617.51,52.3618,7.7856,10.6602,0.6229,9.0243,24.764,Yes,5.62
2020-10-09,1516013.27,51.6013,7.7248,10.4209,0.6164,8.996,20.7501,Yes,5.59
2020-10-12,1507144.43,50.7144,7.6235,10.4209,0.6195,8.9864,18.756,Yes,5.58
2020-10-13,1507385.95,50.7386,7.6305,10.4209,0.6301,8.984,18.1992,Yes,5.58
2020-10-14,1513307.38,51.3307,7.71,10.4209,0.6426,8.9876,18.908,Yes,5.58
2020-10-15,1519529.18,51.9529,7.7932,10.4209,0.6414,9.0093,21.7609,Yes,5.58
2020-10-16,1520717.67,52.0718,7.8123,10.5215,0.649,9.0189,23.0527,Yes,5.57
2020-10-19,1525449.54,52.545,7.8845,10.698,0.6419,9.0373,25.3514,Yes,5.56
2020-10-20,1524170.84,52.4171,7.8723,10.5916,0.654,9.0301,24.118,Yes,5.56
2020-10-21,1530798.94,53.0799,7.9606,10.5937,0.6603,9.0523,26.7127,Yes,5.56
2020-10-22,1524210.06,52.421,7.8809,10.7416,0.6726,8.8796,28.5901,Yes,5.56
2020-10-23,1533823.88,53.3824,8.0071,11.0249,0.662,8.9162,32.4438,Yes,5.55
2020-10-26,1531613.55,53.1614,7.9914,10.8608,0.6496,8.8964,30.5315,Yes,5.55
2020-10-27,1531897.77,53.1898,7.9991,10.6818,0.6491,9.0584,27.7397,Yes,5.54
2020-10-28,1527991.02,52.7991,7.9534,10.5394,0.6576,9.0491,25.8928,Yes,5.54
2020-10-29,1530061.99,53.0062,7.9839,10.6547,0.6668,9.0429,25.3596,Yes,5.54
2020-10-30,1538606.53,53.8607,8.0968,10.5483,0.6605,9.0586,26.9915,Yes,5.53
2020-11-02,1533479.98,53.348,8.044,10.5336,0.6418,9.0489,26.3568,Yes,5.53
2020-11-03,1520299.65,52.03,7.8794,10.4372,0.6407,9.0222,22.1628,Yes,5.52
2020-11-04,1516787.55,51.6788,7.8383,10.4209,0.6365,9.0199,21.3347,Yes,5.52
2020-11-05,1513972.07,51.3972,7.806,10.4209,0.6463,9.0135,19.9795,Yes,5.52
2020-11-06,1515577.39,51.5577,7.8308,10.5414,0.6267,9.0301,22.8012,Yes,5.52
2020-11-09,1508935.43,50.8935,7.7569,10.4209,0.6649,8.9897,19.1899,Yes,5.51
2020-11-10,1527434.77,52.7435,7.9998,10.4285,0.6789,9.0062,22.7594,Yes,5.5
2020-11-11,1539174.82,53.9175,8.1543,10.5278,0.6696,9.0367,26.8459,Yes,5.5
2020-11-12,1534056.47,53.4056,8.093,10.6056,0.6586,9.0247,25.2497,Yes,5.5
2020-11-13,1527713.74,52.7714,8.0158,10.4669,0.659,9.0157,23.1932,Yes,5.5
2020-11-16,1526118.05,52.6118,8.0077,10.4209,0.6676,9.0129,22.3363,Yes,5.49
2020-11-17,1529364.65,52.9365,8.0537,10.5016,0.6733,9.023,23.7165,Yes,5.48
2020-11-18,1534076.12,53.4076,8.1185,10.5548,0.6682,9.0321,24.7262,Yes,5.48
2020-11-19,1532775.7,53.2776,8.106,10.428,0.6731,9.0267,23.2757,Yes,5.48
2020-11-20,1533419.57,53.342,8.1185,10.4648,0.6765,9.0324,23.7242,Yes,5.48
2020-11-23,1534931.46,53.4931,8.1507,10.5558,0.6899,9.0369,24.8251,Yes,5.47
2020-11-24,1546321.53,54.6322,8.3013,10.4973,0.7063,9.037,25.2982,Yes,5.47
2020-11-25,1555450.62,55.5451,8.4224,10.6221,0.7033,9.0532,27.4988,Yes,5.46
2020-11-26,1554811.5,55.4811,8.4187,10.654,0.7008,9.0584,27.7798,Yes,5.46
2020-11-27,1553201.61,55.3202,8.4025,10.6471,0.7163,9.0552,27.5534,Yes,5.46
2020-11-30,1565097.96,56.5098,8.5676,10.5597,0.7073,9.0564,27.7639,Yes,5.45
2020-12-01,1558065.46,55.8065,8.4823,10.4625,0.701,9.0484,26.0575,Yes,5.45
2020-12-02,1550811.0,55.0811,8.3938,10.4915,0.6945,9.0494,25.6771,Yes,5.44
2020-12-03,1545648.56,54.5649,8.3318,10.5181,0.6957,9.052,25.4686,Yes,5.44
2020-12-04,1545801.78,54.5802,8.3382,10.5668,0.6959,9.0587,26.0011,Yes,5.44
2020-12-07,1546693.95,54.6694,8.3628,10.5473,0.6915,9.0609,25.8821,Yes,5.43
2020-12-08,1541510.25,54.151,8.3002,10.6576,0.706,9.0627,26.5539,Yes,5.43
2020-12-09,1542472.46,54.2472,8.317,10.6728,0.7102,8.9024,29.6775,Yes,5.42
2020-12-10,1547539.73,54.754,8.3869,10.6708,0.71,8.9088,30.1403,Yes,5.42
2020-12-11,1557613.38,55.7613,8.5212,10.6462,0.7075,9.0937,29.8751,Yes,5.42
2020-12-14,1555155.27,55.5155,8.503,10.5598,0.7106,9.0904,28.732,Yes,5.41
2020-12-15,1543999.79,54.4,8.3631,10.6751,0.7104,8.9167,29.854,Yes,5.41
2020-12-16,1544716.35,54.4716,8.3769,10.836,0.6974,8.9331,31.5964,Yes,5.41
2020-12-17,1538520.13,53.852,8.3007,10.7235,0.697,8.9225,29.8371,Yes,5.4
2020-12-18,1535615.55,53.5616,8.2672,10.771,0.6795,8.9219,30.0519,Yes,5.4
2020-12-21,1535183.61,53.5184,8.2746,10.6192,0.7054,9.0847,27.4708,Yes,5.39
2020-12-22,1536840.66,53.6841,8.3007,10.7823,0.6949,8.9208,30.2902,Yes,5.39
2020-12-23,1544683.44,54.4683,8.4075,10.6395,0.7092,9.0949,28.5888,Yes,5.39
2020-12-24,1538614.32,53.8614,8.3327,10.8645,0.6999,8.9339,31.3153,Yes,5.38
2020-12-25,1536080.54,53.6081,8.3039,10.8712,0.7036,8.9362,31.1421,Yes,5.38
2020-12-28,1537484.0,53.7484,8.3355,10.9597,0.7055,8.9482,32.1985,Yes,5.37
2020-12-29,1539755.07,53.9755,8.3698,10.953,0.6959,8.9504,32.3504,Yes,5.37
2020-12-30,1534449.54,53.445,8.3045,10.7638,0.6696,8.9105,29.8799,Yes,5.37
2021-01-04,1524150.41,52.415,8.1904,10.615,0.6735,9.0651,24.472,Yes,5.35
2021-01-05,1521157.31,52.1157,8.1551,10.6169,0.6771,9.0671,24.2069,Yes,5.35
2021-01-06,1522329.84,52.233,8.175,10.6911,0.6942,9.0681,25.0968,Yes,5.35
2021-01-07,1534777.02,53.4777,8.3443,10.6806,0.6985,9.0906,28.0913,Yes,5.35
2021-01-08,1538460.09,53.846,8.3974,10.6753,0.7093,9.0926,28.3887,Yes,5.34
2021-01-11,1545816.17,54.5816,8.5078,10.6833,0.7015,9.0834,27.2887,Yes,5.33
2021-01-12,1540307.47,54.0307,8.4397,10.6085,0.7028,9.08,25.9691,Yes,5.33
2021-01-13,1539685.56,53.9686,8.436,10.5954,0.6915,9.0794,25.7729,Yes,5.33
2021-01-14,1534968.35,53.4968,8.3781,10.4209,0.6951,9.0633,22.3096,Yes,5.33
2021-01-15,1531927.74,53.1928,8.3422,10.4209,0.6841,9.0645,22.2829,Yes,5.32
2021-01-18,1518623.0,51.8623,8.178,10.522,0.6914,9.0352,19.5037,Yes,5.32
2021-01-19,1532597.37,53.2597,8.369,10.4209,0.682,9.0641,22.5931,Yes,5.31
2021-01-20,1516230.29,51.623,8.1546,10.5407,0.671,9.0368,19.4872,Yes,5.31
2021-01-21,1520415.9,52.0416,8.2152,10.4209,0.6834,9.054,19.4202,Yes,5.31
2021-01-22,1512967.74,51.2968,8.1195,10.5333,0.6713,9.042,19.0969,Yes,5.3
2021-01-25,1512838.75,51.2839,8.1308,10.4458,0.6796,9.0395,18.1204,Yes,5.3
2021-01-26,1523608.96,52.3609,8.2802,10.4209,0.699,9.0625,19.7298,Yes,5.29
2021-01-27,1529344.62,52.9345,8.3616,10.4209,0.7132,9.0683,21.3783,Yes,5.29
2021-01-28,1537555.49,53.7555,8.4759,10.4934,0.7051,9.0884,24.5191,Yes,5.29
2021-01-29,1535135.66,53.5136,8.4482,10.512,0.6994,9.0915,24.4862,Yes,5.28
2021-02-01,1530435.04,53.0435,8.3988,10.5587,0.697,9.0958,24.5284,Yes,5.28
2021-02-02,1530817.46,53.0817,8.4085,10.4209,0.7179,9.0844,23.0928,Yes,5.27
2021-02-03,1540644.41,54.0644,8.5448,10.5605,0.7251,9.0978,25.5293,Yes,5.27
2021-02-04,1546754.67,54.6755,8.631,10.6415,0.7402,9.1023,26.9745,Yes,5.27
2021-02-05,1558920.92,55.8921,8.7974,10.5757,0.7307,9.119,29.3211,Yes,5.27
2021-02-08,1552596.33,55.2596,8.7276,10.5107,0.7092,9.1034,28.0412,Yes,5.26
2021-02-09,1536569.54,53.657,8.5179,10.4501,0.7093,9.0832,23.9875,Yes,5.25
2021-02-10,1534757.33,53.4757,8.4981,10.4209,0.7311,9.0738,23.1814,Yes,5.25
2021-02-18,1549233.12,54.9233,8.7302,10.4209,0.7361,9.0788,23.809,Yes,5.23
2021-02-19,1551534.46,55.1534,8.7659,10.4209,0.7452,9.0811,23.9679,Yes,5.23
2021-02-22,1553437.87,55.3438,8.8058,10.6156,0.7327,9.1019,27.3564,Yes,5.22
2021-02-23,1548585.79,54.8586,8.7454,10.654,0.744,9.1026,27.3004,Yes,5.22
