entry_date,final_value,total_return_pct,annual_return_pct,max_drawdown_pct,sharpe_ratio,annual_volatility_pct,benchmark_return_pct,outperform_benchmark,holding_years
2009-04-21,2459072.83,145.9073,5.4113,13.9186,0.4619,7.1892,117.2259,Yes,17.07
2009-04-22,2529102.65,152.9103,5.5857,15.1591,0.4742,7.1458,126.6111,Yes,17.07
2009-04-23,2476193.01,147.6193,5.4559,13.9417,0.4544,7.2149,124.1706,Yes,17.07
2009-04-24,2513517.36,151.3517,5.5493,15.1591,0.4799,7.1449,127.0804,Yes,17.07
2009-04-27,2534311.29,153.4311,5.603,15.1591,0.4831,7.1523,134.7163,Yes,17.06
2009-04-28,2541051.4,154.1051,5.6204,15.1591,0.4776,7.1512,133.4066,Yes,17.05
2009-04-29,2527229.4,152.7229,5.5875,15.1591,0.4757,7.1455,127.7824,Yes,17.05
2009-04-30,2517697.0,151.7697,5.5651,15.1591,0.4671,7.1414,126.0088,Yes,17.05
2009-05-04,2453335.75,145.3336,5.4084,13.9186,0.4484,7.184,116.433,Yes,17.04
2009-05-05,2442633.21,144.2633,5.3823,13.9255,0.4446,7.1825,115.4577,Yes,17.04
2009-05-06,2433977.75,143.3978,5.3612,13.9186,0.4442,7.1703,111.8521,Yes,17.03
2009-05-07,2428137.29,142.8137,5.3472,13.9029,0.4441,7.1747,112.8715,Yes,17.03
2009-05-08,2429472.96,142.9473,5.3515,13.8844,0.4505,7.1756,113.7559,Yes,17.03
2009-05-11,2443867.99,144.3868,5.3907,13.9644,0.4427,7.2041,120.3342,Yes,17.02
2009-05-12,2432792.59,143.2793,5.3635,13.9029,0.4402,7.1752,113.8444,Yes,17.02
2009-05-13,2413032.68,141.3033,5.3139,13.9644,0.4404,7.1765,111.7187,Yes,17.01
2009-05-14,2418293.06,141.8293,5.3282,13.9644,0.4404,7.1786,111.9067,Yes,17.01
2009-05-15,2416277.46,141.6277,5.324,13.9644,0.4362,7.1785,111.9478,Yes,17.01
2009-05-18,2403962.34,140.3962,5.2949,13.9644,0.4364,7.1702,109.1855,Yes,17.0
2009-05-19,2405917.77,140.5918,5.3009,13.9255,0.4379,7.1571,106.8734,Yes,17.0
2009-05-20,2405374.47,140.5374,5.3003,13.8844,0.4392,7.1598,107.9122,Yes,16.99
2009-05-21,2417179.4,141.7179,5.3316,13.8423,0.4422,7.1559,112.3503,Yes,16.99
2009-05-22,2413787.43,141.3787,5.3237,13.8423,0.44,7.1638,113.5493,Yes,16.99
2009-05-25,2410144.02,141.0144,5.317,13.8423,0.4435,7.1615,112.8061,Yes,16.98
2009-05-26,2420481.73,142.0482,5.3444,13.8423,0.4418,7.1754,115.3621,Yes,16.98
2009-05-27,2417022.72,141.7023,5.3364,13.8423,0.4297,7.1528,113.7929,Yes,16.98
2009-06-01,2381460.32,138.146,5.2489,13.8423,0.4326,7.1343,107.44,Yes,16.96
2009-06-02,2378699.58,137.87,5.2425,13.8423,0.4236,7.1309,105.4406,Yes,16.96
2009-06-03,2355377.77,135.5378,5.1823,13.8423,0.4262,7.1192,102.1844,Yes,16.96
2009-06-04,2367070.81,136.7071,5.2138,13.8423,0.4271,7.1101,100.8745,Yes,16.95
2009-06-05,2361340.17,136.134,5.1997,13.8423,0.433,7.1183,101.9622,Yes,16.95
2009-06-08,2383368.91,138.3369,5.2599,13.8423,0.4351,7.1186,103.8269,Yes,16.94
2009-06-09,2385765.83,138.5766,5.267,13.8423,0.431,7.1204,104.335,Yes,16.94
2009-06-10,2374376.88,137.4377,5.2382,13.8423,0.4348,7.1103,101.1534,Yes,16.94
2009-06-11,2382340.93,138.2341,5.2599,13.8423,0.4396,7.1177,103.6449,Yes,16.93
2009-06-12,2396997.73,139.6998,5.2989,13.8423,0.443,7.1327,108.0363,Yes,16.93
2009-06-15,2396840.54,139.6841,5.3011,13.9644,0.4373,7.1594,107.6758,Yes,16.92
2009-06-16,2394528.57,139.4529,5.296,13.9644,0.4333,7.1589,107.5256,Yes,16.92
2009-06-17,2383525.48,138.3525,5.2682,13.9644,0.4318,7.1506,104.7283,Yes,16.92
2009-06-18,2378167.05,137.8167,5.2551,13.9644,0.4333,7.1457,102.8827,Yes,16.92
2009-06-19,2382640.24,138.264,5.2676,13.9029,0.4349,7.1371,102.3176,Yes,16.91
2009-06-22,2383140.85,138.3141,5.2716,13.9029,0.4373,7.1382,102.4885,Yes,16.9
2009-06-23,2392003.83,139.2004,5.2956,13.9186,0.4301,7.1317,101.3509,Yes,16.9
2009-06-24,2367978.3,136.7978,5.2336,13.9186,0.4302,7.1145,95.7769,Yes,16.9
2009-06-25,2363688.71,136.3689,5.2232,13.9366,0.4281,7.1193,96.5927,Yes,16.9
2009-06-26,2360200.05,136.02,5.2148,13.9029,0.4267,7.1199,97.0107,Yes,16.89
2009-06-29,2356268.75,135.6269,5.207,13.9366,0.4282,7.1144,94.5119,Yes,16.88
2009-06-30,2358262.54,135.8263,5.2132,13.9029,0.4278,7.1207,96.7275,Yes,16.88
2009-07-01,2360436.71,136.0437,5.2198,13.9186,0.4256,7.1124,93.95,Yes,16.88
2009-07-02,2349530.98,134.9531,5.1918,13.9186,0.4248,7.1072,92.2057,Yes,16.88
2009-07-03,2345963.58,134.5964,5.1832,13.9792,0.4208,7.1049,90.5455,Yes,16.87
2009-07-06,2338551.42,133.8551,5.166,13.9702,0.424,7.0827,85.6858,Yes,16.87
2009-07-07,2340615.18,134.0615,5.1724,13.9702,0.4223,7.0848,86.1269,Yes,16.86
2009-07-08,2336828.71,133.6829,5.1632,13.9702,0.4207,7.0809,84.3659,Yes,16.86
2009-07-09,2329752.91,132.9753,5.1451,14.0926,0.4211,7.0814,80.9,Yes,16.86
2009-07-10,2331669.56,133.167,5.1511,14.0926,0.4239,7.0822,80.9196,Yes,16.85
2009-07-13,2338087.65,133.8088,5.1708,14.0926,0.4157,7.0843,82.6585,Yes,16.85
2009-07-14,2316376.68,131.6377,5.1135,14.0926,0.4086,7.0679,77.9425,Yes,16.84
2009-07-15,2296115.17,129.6115,5.0595,14.0926,0.4089,7.0547,72.9932,Yes,16.84
2009-07-16,2292246.24,129.2246,5.0498,14.0926,0.405,7.0551,73.2856,Yes,16.84
2009-07-17,2284635.72,128.4636,5.0299,14.0926,0.3977,7.0448,70.5812,Yes,16.84
2009-07-20,2263605.48,126.3605,4.9747,14.0926,0.4037,7.0308,65.8895,Yes,16.83
2009-07-21,2277224.26,127.7224,5.013,13.9702,0.3995,7.0324,69.7635,Yes,16.82
2009-07-22,2262905.65,126.2906,4.9744,14.0926,0.3961,7.0316,66.2361,Yes,16.82
2009-07-23,2255905.98,125.5906,4.9559,14.0539,0.3966,7.0251,65.0114,Yes,16.82
2009-07-24,2256185.17,125.6185,4.9575,14.0926,0.3887,7.0237,64.0109,Yes,16.82
2009-07-27,2236300.12,123.63,4.9048,14.0926,0.3871,7.0112,59.4427,Yes,16.81
2009-07-28,2220894.94,122.0895,4.8624,15.2107,0.396,7.1254,57.0135,Yes,16.81
2009-07-29,2307525.94,130.7526,5.1023,13.8423,0.4117,7.0647,66.133,Yes,16.8
2009-07-30,2261576.49,126.1576,4.9774,14.179,0.3911,6.9994,63.0089,Yes,16.8
2009-07-31,2233180.72,123.3181,4.8993,15.2107,0.3727,7.1154,57.0013,Yes,16.8
2009-08-03,2203018.55,120.3019,4.8168,15.1591,0.3706,7.0887,51.1203,Yes,16.79
2009-08-04,2196275.69,119.6276,4.7985,15.1591,0.3728,7.0849,48.7814,Yes,16.79
2009-08-05,2194973.23,119.4973,4.7956,15.1591,0.3788,7.0855,50.6278,Yes,16.78
2009-08-06,2210842.0,121.0842,4.8414,15.2107,0.3875,7.1045,55.9509,Yes,16.78
2009-08-07,2246641.01,124.6641,4.9426,13.9702,0.396,6.9761,62.7954,Yes,16.78
2009-08-10,2241194.06,124.1194,4.9299,14.0926,0.3963,6.9819,61.2203,Yes,16.77
2009-08-11,2278419.51,127.842,5.0339,13.8423,0.4211,7.0243,61.0178,Yes,16.77
2009-08-12,2274949.37,127.4949,5.0252,14.0926,0.4031,6.9939,70.1535,Yes,16.76
2009-08-13,2264759.32,126.4759,4.9979,13.9702,0.4114,6.9785,68.2569,Yes,16.76
2009-08-14,2284051.62,128.4052,5.0519,13.8423,0.433,6.9583,73.4554,Yes,16.76
2009-08-17,2327640.44,132.764,5.1731,13.9186,0.4239,7.0079,86.8653,Yes,16.75
2009-08-18,2321920.09,132.192,5.1585,13.8423,0.4423,6.9721,82.6221,Yes,16.75
2009-08-19,2352359.17,135.2359,5.2412,13.9186,0.427,7.009,93.8547,Yes,16.75
2009-08-20,2324721.88,132.4722,5.1678,13.9186,0.4239,6.9901,86.3528,Yes,16.74
2009-08-21,2318578.45,131.8578,5.152,13.8423,0.4211,6.9625,81.5633,Yes,16.74
2009-08-24,2293681.96,129.3682,5.0868,13.9792,0.4272,6.9682,78.8839,Yes,16.73
2009-08-25,2316124.5,131.6125,5.1488,13.9792,0.4208,6.9814,84.3845,Yes,16.73
2009-08-26,2308454.67,130.8455,5.1289,13.8423,0.4262,6.9549,80.3538,Yes,16.73
2009-08-27,2311535.3,131.1535,5.1381,13.8423,0.4338,6.9545,81.1522,Yes,16.72
2009-08-28,2323845.64,132.3846,5.1724,13.9366,0.448,6.9712,88.1073,Yes,16.72
2009-08-31,2379432.99,137.9433,5.3238,13.8423,0.4526,6.9872,104.4909,Yes,16.71
2009-09-01,2383145.76,138.3146,5.3346,13.8423,0.4498,6.9919,106.5071,Yes,16.71
2009-09-02,2376625.98,137.6626,5.3182,13.8423,0.4313,6.9656,104.516,Yes,16.71
2009-09-03,2323908.33,132.3908,5.1778,13.8423,0.4289,6.937,92.1595,Yes,16.7
2009-09-04,2312249.26,131.2249,5.147,13.8423,0.4267,6.9325,90.25,Yes,16.7
2009-09-07,2306310.34,130.631,5.1334,13.8423,0.4169,6.9341,89.7289,Yes,16.69
2009-09-08,2280271.23,128.0271,5.0627,13.8423,0.4149,6.922,84.9127,Yes,16.69
2009-09-09,2276741.86,127.6742,5.0538,13.8423,0.4208,6.9078,81.3077,Yes,16.69
2009-09-10,2286834.28,128.6834,5.0825,13.8423,0.4172,6.9137,83.6073,Yes,16.68
2009-09-11,2278259.71,127.826,5.0597,13.8423,0.4141,6.909,81.467,Yes,16.68
2009-09-14,2270204.77,127.0205,5.04,13.8423,0.4133,6.9023,78.0552,Yes,16.67
2009-09-15,2264624.62,126.4625,5.0253,13.8423,0.4099,6.9016,76.4934,Yes,16.67
2009-09-16,2256066.72,125.6067,5.0023,13.8423,0.4044,6.9094,78.973,Yes,16.67
2009-09-17,2245137.31,124.5137,4.9725,13.8423,0.4169,6.8961,75.7165,Yes,16.67
2009-09-18,2271651.79,127.1652,5.0474,13.8423,0.4171,6.9123,82.3015,Yes,16.66
2009-09-21,2275472.73,127.5473,5.0605,13.8423,0.422,6.9043,81.7149,Yes,16.65
2009-09-22,2290774.98,129.0775,5.1037,13.8423,0.4304,6.9156,86.9416,Yes,16.65
2009-09-23,2305694.6,130.5695,5.1455,13.8423,0.4301,6.9279,92.5647,Yes,16.65
2009-09-24,2307481.27,130.7481,5.1513,13.8423,0.4374,6.9279,93.8111,Yes,16.65
2009-09-25,2321827.58,132.1828,5.1913,13.8423,0.4442,6.9364,96.2714,Yes,16.64
2009-09-28,2344708.86,134.4709,5.256,13.8423,0.4441,6.9505,102.3061,Yes,16.64
2009-09-29,2352792.65,135.2793,5.2787,13.8423,0.4429,6.9486,103.6851,Yes,16.63
2009-09-30,2342268.27,134.2268,5.2512,13.8423,0.4218,6.9136,100.9335,Yes,16.63
2009-10-09,2278287.36,127.8287,5.0838,13.8423,0.4212,6.8955,90.1564,Yes,16.61
2009-10-12,2288454.06,128.8454,5.1145,13.8423,0.4191,6.8998,91.0209,Yes,16.6
2009-10-13,2273955.61,127.3956,5.0751,13.8423,0.4155,6.8921,87.6289,Yes,16.59
2009-10-14,2262344.25,126.2344,5.0436,13.8423,0.4157,6.8885,85.9496,Yes,16.59
2009-10-15,2265350.48,126.535,5.0528,13.8423,0.4179,6.8877,84.5265,Yes,16.59
2009-10-16,2258790.01,125.879,5.0353,13.8423,0.4069,6.8735,84.1812,Yes,16.59
2009-10-19,2240389.36,124.0389,4.9861,13.8423,0.4033,6.8618,78.71,Yes,16.58
2009-10-20,2237682.11,123.7682,4.9793,13.8423,0.4105,6.8686,76.9553,Yes,16.58
2009-10-21,2236060.62,123.6061,4.9755,13.8423,0.4091,6.8606,77.7515,Yes,16.57
2009-10-22,2240309.32,124.0309,4.9884,13.8423,0.403,6.8622,78.9865,Yes,16.57
2009-10-23,2226712.1,122.6712,4.9507,13.8423,0.4038,6.8555,75.4023,Yes,16.57
2009-10-26,2227953.65,122.7954,4.9567,13.8423,0.415,6.8496,74.4162,Yes,16.56
2009-10-27,2251276.41,125.1276,5.0236,13.8423,0.4121,6.8628,80.2565,Yes,16.56
2009-10-28,2247852.79,124.7853,5.0148,13.8423,0.4203,6.8577,78.4916,Yes,16.55
2009-10-29,2264436.67,126.4437,5.0623,13.8423,0.4142,6.8665,83.0635,Yes,16.55
2009-10-30,2249622.07,124.9622,5.0215,13.8423,0.4069,6.8597,81.3905,Yes,16.55
2009-11-02,2235517.24,123.5517,4.9841,13.8423,0.402,6.8482,75.9745,Yes,16.54
2009-11-03,2217870.1,121.787,4.9347,13.8423,0.3964,6.8401,73.0501,Yes,16.54
2009-11-04,2212753.6,121.2754,4.9208,13.8423,0.398,6.8475,71.7172,Yes,16.53
2009-11-05,2208947.11,120.8947,4.9107,13.8423,0.3957,6.8453,70.2703,Yes,16.53
2009-11-06,2202015.29,120.2015,4.8916,13.8423,0.391,6.8417,68.9128,Yes,16.53
2009-11-09,2188804.74,118.8805,4.8559,13.8423,0.3925,6.8376,67.2104,Yes,16.52
2009-11-10,2193253.23,119.3253,4.8696,13.8423,0.392,6.8396,67.4134,Yes,16.52
2009-11-11,2189149.96,118.915,4.8586,13.8423,0.3875,6.8397,67.9996,Yes,16.52
2009-11-12,2178294.06,117.8294,4.8278,13.8423,0.3889,6.8372,67.1897,Yes,16.51
2009-11-13,2184923.87,118.4924,4.848,13.8423,0.3782,6.8309,66.7059,Yes,16.51
2009-11-16,2158098.15,115.8098,4.772,13.8423,0.3786,6.8192,61.1677,Yes,16.5
2009-11-17,2154746.45,115.4746,4.7629,13.8423,0.3769,6.8193,61.1302,Yes,16.5
2009-11-18,2150839.52,115.084,4.7522,13.8423,0.3744,6.8186,60.7585,Yes,16.5
2009-11-19,2145472.84,114.5473,4.7371,13.8423,0.3752,6.8168,59.4955,Yes,16.49
2009-11-20,2145064.83,114.5065,4.7367,13.8423,0.3668,6.815,60.1408,Yes,16.49
2009-11-23,2132626.11,113.2626,4.7022,13.8423,0.378,6.8012,57.433,Yes,16.48
2009-11-24,2145848.62,114.5849,4.7423,13.8423,0.3634,6.8027,62.5215,Yes,16.48
2009-11-25,2121370.76,112.1371,4.6702,13.8423,0.3733,6.7777,56.4905,Yes,16.48
2009-11-26,2144961.35,114.4961,4.7413,13.8423,0.3898,6.779,62.6308,Yes,16.47
2009-11-27,2159931.82,115.9932,4.7863,13.8423,0.3722,6.7871,68.5,Yes,16.47
2009-11-30,2136013.46,113.6013,4.7179,13.8423,0.3673,6.7722,61.3641,Yes,16.46
2009-12-01,2123429.19,112.3429,4.6811,13.8423,0.36,6.7618,57.4971,Yes,16.46
2009-12-02,2114356.67,111.4357,4.6547,13.8423,0.3634,6.7558,56.3307,Yes,16.46
2009-12-03,2110759.9,111.076,4.6446,13.8423,0.3666,6.754,54.9262,Yes,16.45
2009-12-04,2116742.03,111.6742,4.6634,13.8423,0.3748,6.7536,55.5171,Yes,16.45
2009-12-07,2125435.91,112.5436,4.6919,13.8423,0.3716,6.769,54.1827,Yes,16.44
2009-12-08,2125873.37,112.5873,4.694,13.8423,0.3811,6.7661,55.6607,Yes,16.44
2009-12-09,2144795.48,114.4795,4.7513,13.8423,0.3776,6.7787,58.1562,Yes,16.44
2009-12-10,2142101.04,114.2101,4.7441,13.8423,0.3762,6.7784,57.5858,Yes,16.44
2009-12-11,2137504.65,113.7505,4.7312,13.8423,0.3759,6.7782,57.4133,Yes,16.43
2009-12-14,2138502.43,113.8502,4.7366,13.8423,0.3779,6.7784,56.696,Yes,16.42
2009-12-15,2142360.11,114.236,4.7489,13.8423,0.3768,6.7799,56.6839,Yes,16.42
2009-12-16,2134296.2,113.4296,4.7256,13.8423,0.3848,6.776,58.1668,Yes,16.42
2009-12-17,2153678.99,115.3679,4.7841,13.8423,0.3944,6.7799,63.1086,Yes,16.42
2009-12-18,2177621.79,117.7622,4.8556,13.8423,0.3916,6.7902,67.8309,Yes,16.41
2009-12-21,2172081.34,117.2081,4.8418,13.8423,0.4038,6.7819,67.2867,Yes,16.41
2009-12-22,2198706.92,119.8707,4.9205,13.8423,0.4016,6.7935,72.9389,Yes,16.4
2009-12-23,2197772.74,119.7773,4.9186,13.8423,0.3897,6.7825,71.1811,Yes,16.4
2009-12-24,2168526.32,116.8526,4.8338,13.8423,0.3913,6.7714,64.512,Yes,16.4
2009-12-25,2167192.97,116.7193,4.8307,13.8423,0.3854,6.7709,64.9022,Yes,16.39
2009-12-28,2155476.35,115.5476,4.7985,13.8423,0.3869,6.7668,62.0763,Yes,16.39
2009-12-29,2158395.35,115.8395,4.808,13.8423,0.3882,6.7676,61.4255,Yes,16.38
2009-12-30,2163151.66,116.3152,4.8229,13.8423,0.3891,6.7676,59.7476,Yes,16.38
2010-01-04,2158000.91,115.8001,4.8117,13.8423,0.3787,6.764,60.8163,Yes,16.37
2010-01-05,2139843.54,113.9844,4.7585,13.8423,0.3835,6.7543,59.1207,Yes,16.36
2010-01-06,2139968.32,113.9968,4.7596,13.8423,0.3849,6.7601,59.5771,Yes,16.36
2010-01-07,2152001.13,115.2001,4.7964,13.8423,0.3889,6.7612,63.2159,Yes,16.36
2010-01-08,2153128.06,115.3128,4.8006,13.8423,0.38,6.7653,63.2797,Yes,16.36
2010-01-11,2141955.68,114.1956,4.7697,13.8423,0.3781,6.7472,63.4107,Yes,16.35
2010-01-12,2131504.02,113.1504,4.7391,13.8423,0.3921,6.7443,60.3994,Yes,16.35
2010-01-13,2162338.59,116.2339,4.832,13.8423,0.3862,6.7542,65.7201,Yes,16.34
2010-01-14,2149970.46,114.997,4.7961,13.8423,0.3871,6.7506,63.306,Yes,16.34
2010-01-15,2151464.87,115.1465,4.8014,13.8423,0.3857,6.7513,63.0734,Yes,16.34
2010-01-18,2141992.94,114.1993,4.7755,13.8423,0.3825,6.7544,61.5752,Yes,16.33
2010-01-19,2146542.07,114.6542,4.79,13.8423,0.3945,6.7465,61.3338,Yes,16.33
2010-01-20,2162269.86,116.227,4.8377,13.8423,0.3952,6.755,66.6907,Yes,16.32
2010-01-21,2163547.88,116.3548,4.8423,13.8423,0.4009,6.7578,66.4636,Yes,16.32
2010-01-22,2183177.88,118.3178,4.9012,13.8423,0.4031,6.7637,68.547,Yes,16.32
2010-01-25,2182979.27,118.2979,4.9031,13.8423,0.4099,6.7636,71.0126,Yes,16.31
2010-01-26,2200239.84,120.024,4.9546,13.8423,0.4114,6.7711,75.385,Yes,16.31
2010-01-27,2203626.89,120.3627,4.9654,13.8423,0.4127,6.7746,77.7004,Yes,16.3
2010-01-28,2210557.07,121.0557,4.9865,13.8423,0.4156,6.7762,77.6454,Yes,16.3
2010-01-29,2216845.98,121.6846,5.0056,13.8423,0.4205,6.777,77.6392,Yes,16.3
2010-02-01,2224175.15,122.4175,5.0295,13.8423,0.4149,6.7813,80.9554,Yes,16.29
2010-02-02,2216267.77,121.6268,5.0074,13.8423,0.4076,6.7722,81.3233,Yes,16.29
2010-02-03,2196449.91,119.645,4.9504,13.8423,0.4122,6.7645,76.2645,Yes,16.28
2010-02-04,2197998.33,119.7998,4.9557,13.8423,0.4242,6.7609,77.233,Yes,16.28
2010-02-05,2236190.36,123.619,5.0677,13.8423,0.4246,6.7705,81.1545,Yes,16.28
2010-02-08,2232127.33,123.2127,5.0586,13.8423,0.4211,6.7701,80.9548,Yes,16.27
2010-02-09,2223766.97,122.3767,5.0352,13.8423,0.4173,6.7679,79.6443,Yes,16.27
2010-02-10,2214806.84,121.4807,5.01,13.8423,0.4165,6.7657,77.766,Yes,16.27
2010-02-11,2211961.3,121.1961,5.0026,13.8423,0.4121,6.7647,77.2092,Yes,16.26
2010-02-12,2201170.77,120.1171,4.9719,13.8423,0.4077,6.7611,75.2016,Yes,16.26
2010-02-22,2192074.57,119.2075,4.9537,13.8423,0.4113,6.7565,76.1268,Yes,16.23
2010-02-23,2197596.78,119.7597,4.9708,13.8423,0.4098,6.759,77.0981,Yes,16.23
