date,stock,gold
2020-08-20,1442.579,418.28
2020-08-21,1447.714,419.48
2020-08-24,1450.667,415.54
2020-08-25,1427.705,416.5
2020-08-26,1383.305,415.66
2020-08-27,1417.559,420.54
2020-08-28,1413.637,420.4
2020-08-31,1423.236,422.68
2020-09-01,1426.651,426.98
2020-09-02,1422.953,422.6
2020-09-03,1402.144,415.3
2020-09-04,1390.284,416.54
2020-09-07,1356.699,416.36
2020-09-08,1344.613,416.56
2020-09-09,1298.079,416.5
2020-09-10,1280.189,419.46
2020-09-11,1312.512,418.34
2020-09-14,1348.07,418.44
2020-09-15,1364.603,419.8
2020-09-16,1349.672,418.64
2020-09-17,1383.59,415.62
2020-09-18,1403.899,416.92
2020-09-21,1397.746,417.04
2020-09-22,1390.086,407.58
2020-09-23,1423.904,400.9
2020-09-24,1394.926,396.58
2020-09-25,1364.025,401.06
2020-09-28,1338.952,400.14
2020-09-29,1389.963,405.9
2020-09-30,1418.796,406.1
2020-10-09,1465.959,405.36
2020-10-12,1490.575,410.02
2020-10-13,1497.596,408.54
2020-10-14,1488.67,404.04
2020-10-15,1453.789,403.62
2020-10-16,1438.528,404.98
2020-10-19,1412.148,404.9
2020-10-20,1426.181,403.58
2020-10-21,1396.977,404.66
2020-10-22,1376.581,404.86
2020-10-23,1336.527,403.58
2020-10-26,1356.107,401.56
2020-10-27,1385.745,405.3
2020-10-28,1406.075,405.36
2020-10-29,1412.055,399.78
2020-10-30,1393.91,397.1
2020-11-02,1400.912,400.68
2020-11-03,1449.007,402.6
2020-11-04,1458.896,404.28
2020-11-05,1475.375,404.22
2020-11-06,1441.474,408.3
2020-11-09,1485.148,407.42
2020-11-10,1441.965,396.54
2020-11-11,1395.51,395.64
2020-11-12,1413.294,394.98
2020-11-13,1436.887,396.88
2020-11-16,1446.951,396.64
2020-11-17,1430.809,396.18
2020-11-18,1419.226,393.64
2020-11-19,1435.925,392.0
2020-11-20,1430.72,392.18
2020-11-23,1418.102,392.8
2020-11-24,1412.747,383.32
2020-11-25,1388.364,379.24
2020-11-26,1385.31,380.22
2020-11-27,1387.769,381.14
2020-11-30,1385.483,371.34
2020-12-01,1404.238,374.2
2020-12-02,1408.488,379.64
2020-12-03,1410.829,383.7
2020-12-04,1404.866,384.46
2020-12-07,1406.194,383.38
2020-12-08,1398.73,389.18
2020-12-09,1365.038,387.0
2020-12-10,1360.184,383.26
2020-12-11,1362.961,382.78
2020-12-14,1375.064,382.82
2020-12-15,1363.183,385.66
2020-12-16,1345.133,388.4
2020-12-17,1363.36,390.5
2020-12-18,1361.108,393.58
2020-12-21,1388.669,398.36
2020-12-22,1358.619,392.76
2020-12-23,1376.595,391.44
2020-12-24,1348.013,393.04
2020-12-25,1349.793,395.0
2020-12-28,1339.007,395.78
2020-12-29,1337.47,393.86
2020-12-30,1362.911,393.7
2021-01-04,1422.125,400.04
2021-01-05,1425.16,402.32
2021-01-06,1415.022,402.88
2021-01-07,1381.942,399.06
2021-01-08,1378.74,396.06
2021-01-11,1390.655,385.0
2021-01-12,1405.223,387.42
2021-01-13,1407.415,387.54
2021-01-14,1447.267,385.3
2021-01-15,1447.583,387.9
2021-01-18,1481.249,386.82
2021-01-19,1443.921,387.72
2021-01-20,1481.453,388.82
2021-01-21,1482.285,392.72
2021-01-22,1486.308,390.9
2021-01-25,1498.595,389.0
2021-01-26,1478.451,390.14
2021-01-27,1458.372,387.94
2021-01-28,1421.587,386.3
2021-01-29,1421.962,388.34
2021-02-01,1421.481,392.64
2021-02-02,1438.059,389.5
2021-02-03,1410.147,385.1
2021-02-04,1394.097,382.26
2021-02-05,1368.8,377.86
2021-02-08,1382.482,381.0
2021-02-09,1427.682,385.6
2021-02-10,1437.025,385.66
2021-02-18,1429.74,374.18
2021-02-19,1427.907,372.46
2021-02-22,1389.916,376.66
2021-02-23,1390.527,380.66
2021-02-24,1365.637,379.6
2021-02-25,1349.711,375.94
2021-02-26,1325.587,369.5
2021-03-01,1358.141,367.94
2021-03-02,1352.044,361.74
2021-03-03,1359.398,363.5
2021-03-04,1324.158,360.34
2021-03-05,1329.839,356.6
2021-03-08,1275.456,360.36
2021-03-09,1230.137,359.04
2021-03-10,1232.735,362.9
2021-03-11,1267.301,365.88
2021-03-12,1261.325,360.76
2021-03-15,1223.39,363.86
2021-03-16,1220.367,364.56
2021-03-17,1236.541,366.2
2021-03-18,1241.31,369.24
2021-03-19,1231.292,367.66
2021-03-22,1242.756,365.7
2021-03-23,1236.474,366.8
2021-03-24,1221.447,366.24
2021-03-25,1219.71,367.22
2021-03-26,1256.664,366.24
2021-03-29,1250.77,366.44
2021-03-30,1248.342,361.5
2021-03-31,1248.332,357.38
2021-04-01,1266.745,364.98
2021-04-02,1299.92,369.98
2021-04-06,1296.62,367.3
2021-04-07,1298.785,369.1
2021-04-08,1291.857,370.08
2021-04-09,1271.443,371.96
2021-04-12,1243.496,369.18
2021-04-13,1241.398,365.8
2021-04-14,1254.71,369.54
2021-04-15,1264.158,369.54
2021-04-16,1274.702,372.86
2021-04-19,1299.007,375.5
2021-04-20,1290.503,372.1
2021-04-21,1286.855,375.98
2021-04-22,1305.181,376.4
2021-04-23,1311.827,375.2
2021-04-26,1314.907,373.14
2021-04-27,1311.913,373.48
2021-04-28,1324.236,371.4
2021-04-29,1324.055,372.68
2021-04-30,1322.24,370.76
2021-05-06,1310.125,376.28
2021-05-07,1263.897,380.4
2021-05-10,1254.486,381.76
2021-05-11,1258.107,381.54
2021-05-12,1270.908,382.44
2021-05-13,1275.477,380.68
2021-05-14,1300.535,382.96
2021-05-17,1328.917,387.3
2021-05-18,1321.641,389.96
2021-05-19,1326.143,390.3
2021-05-20,1329.791,390.4
2021-05-21,1315.207,390.4
2021-05-24,1330.872,391.66
2021-05-25,1370.121,389.82
2021-05-26,1364.037,393.4
2021-05-27,1397.769,390.96
2021-05-28,1386.039,391.38
2021-05-31,1442.668,394.38
2021-06-01,1460.543,396.9
2021-06-02,1426.847,389.98
2021-06-03,1414.534,387.5
2021-06-04,1431.522,382.62
2021-06-07,1433.565,385.32
2021-06-08,1419.075,387.9
2021-06-09,1427.321,387.7
2021-06-10,1450.404,386.46
2021-06-11,1436.276,389.92
2021-06-15,1448.2,382.66
2021-06-16,1406.47,382.24
2021-06-17,1473.512,375.66
2021-06-18,1494.701,371.62
2021-06-21,1528.127,371.94
2021-06-22,1523.363,373.44
2021-06-23,1534.301,374.02
2021-06-24,1504.808,371.94
2021-06-25,1534.85,371.4
2021-06-28,1562.98,372.16
2021-06-29,1562.078,370.8
2021-06-30,1588.217,367.5
2021-07-01,1579.804,371.78
2021-07-02,1538.158,372.64
2021-07-05,1575.894,373.88
2021-07-06,1532.792,377.46
2021-07-07,1570.028,377.3
2021-07-08,1610.775,376.62
2021-07-09,1583.714,377.78
2021-07-12,1601.606,377.0
2021-07-13,1590.977,378.8
2021-07-14,1556.72,379.5
2021-07-15,1560.704,382.48
2021-07-16,1525.234,381.48
2021-07-19,1514.181,377.84
2021-07-20,1522.627,380.68
2021-07-21,1565.638,379.28
2021-07-22,1582.132,376.3
2021-07-23,1563.49,378.02
2021-07-26,1556.979,379.04
2021-07-27,1545.289,375.84
2021-07-28,1518.703,379.9
2021-07-29,1588.465,381.16
2021-07-30,1591.219,382.5
2021-08-02,1599.474,377.84
2021-08-03,1564.193,377.82
2021-08-04,1605.894,378.66
2021-08-05,1604.807,378.04
2021-08-06,1586.673,375.9
2021-08-09,1574.438,365.6
2021-08-10,1588.195,363.92
2021-08-11,1578.789,363.52
2021-08-12,1586.501,367.16
2021-08-13,1552.781,368.04
2021-08-16,1547.931,371.24
2021-08-17,1509.247,375.02
2021-08-18,1507.989,375.4
2021-08-19,1546.11,374.28
2021-08-20,1529.086,375.5
2021-08-23,1564.111,374.88
2021-08-24,1578.031,377.68
2021-08-25,1542.776,375.54
2021-08-26,1497.338,373.96
2021-08-27,1480.314,377.78
2021-08-30,1471.455,379.04
2021-08-31,1441.174,378.84
2021-09-01,1424.664,379.12
2021-09-02,1399.482,378.92
2021-09-03,1400.89,378.54
2021-09-06,1438.995,380.96
2021-09-07,1438.569,379.42
2021-09-08,1412.723,374.96
2021-09-09,1402.191,373.2
2021-09-10,1426.814,375.5
2021-09-13,1384.434,373.3
2021-09-14,1396.669,373.82
2021-09-15,1384.521,374.82
2021-09-16,1351.425,371.76
2021-09-17,1349.685,367.86
2021-09-22,1355.281,372.52
2021-09-23,1363.787,369.26
2021-09-24,1375.0,366.78
2021-09-27,1368.691,367.86
2021-09-28,1354.096,364.22
2021-09-29,1345.77,364.48
2021-09-30,1368.716,362.78
2021-10-08,1364.458,367.54
2021-10-11,1349.771,366.16
2021-10-12,1319.39,368.22
2021-10-13,1344.763,368.1
2021-10-14,1347.268,373.24
2021-10-15,1363.164,372.58
2021-10-18,1352.575,367.58
2021-10-19,1366.791,368.76
2021-10-20,1373.593,367.66
2021-10-21,1362.405,369.54
2021-10-22,1368.136,371.08
2021-10-25,1380.309,370.14
2021-10-26,1376.126,371.64
2021-10-27,1361.817,368.92
2021-10-28,1356.375,372.56
2021-10-29,1396.195,370.48
2021-11-01,1404.208,368.78
2021-11-02,1405.641,371.26
2021-11-03,1399.55,368.04
2021-11-04,1410.742,366.58
2021-11-05,1396.738,371.74
2021-11-08,1400.795,375.9
2021-11-09,1420.509,377.46
2021-11-10,1420.452,377.46
2021-11-11,1437.15,383.36
2021-11-12,1440.157,383.6
2021-11-15,1432.599,382.2
2021-11-16,1421.275,384.02
2021-11-17,1436.158,382.26
2021-11-18,1423.97,383.54
2021-11-19,1444.784,382.74
2021-11-22,1479.988,379.14
2021-11-23,1476.253,371.78
2021-11-24,1472.225,369.76
2021-11-25,1468.072,369.78
2021-11-26,1459.932,372.7
2021-11-29,1471.229,371.42
2021-11-30,1475.713,370.24
2021-12-01,1456.483,368.74
2021-12-02,1429.5,367.0
2021-12-03,1444.834,365.92
2021-12-06,1405.771,368.68
2021-12-07,1389.437,367.88
2021-12-08,1415.374,368.28
2021-12-09,1434.522,366.72
2021-12-10,1435.703,365.62
2021-12-13,1445.707,368.14
2021-12-14,1439.469,368.52
2021-12-15,1424.9,364.36
2021-12-16,1425.929,368.08
2021-12-17,1399.06,372.78
2021-12-20,1363.956,372.34
2021-12-21,1374.65,369.72
2021-12-22,1375.03,368.9
2021-12-23,1375.968,372.78
2021-12-24,1358.73,373.56
2021-12-27,1355.636,373.44
2021-12-28,1369.619,374.46
2021-12-29,1356.214,372.58
2021-12-30,1375.56,370.8
2022-01-04,1364.99,371.74
2022-01-05,1333.335,373.1
2022-01-06,1320.935,370.64
2022-01-07,1305.492,368.14
2022-01-10,1318.267,368.56
2022-01-11,1294.404,371.94
2022-01-12,1316.353,373.92
2022-01-13,1294.653,374.92
2022-01-14,1312.292,374.58
2022-01-17,1338.317,372.52
2022-01-18,1342.356,371.76
2022-01-19,1324.089,373.06
2022-01-20,1306.023,378.4
2022-01-21,1290.406,378.22
2022-01-24,1307.742,377.2
2022-01-25,1277.004,377.92
2022-01-26,1276.362,378.58
2022-01-27,1240.554,371.58
2022-01-28,1229.224,370.1
2022-02-07,1233.618,372.14
2022-02-08,1204.054,374.8
2022-02-09,1210.286,376.58
2022-02-10,1188.197,377.4
2022-02-11,1169.59,375.24
2022-02-14,1169.442,381.7
2022-02-15,1203.124,385.58
2022-02-16,1197.562,379.84
2022-02-17,1207.821,383.54
2022-02-18,1204.371,386.64
2022-02-21,1193.601,386.0
2022-02-22,1183.982,390.72
2022-02-23,1231.077,387.58
2022-02-24,1214.989,396.04
2022-02-25,1240.878,391.42
2022-02-28,1249.585,389.02
2022-03-01,1239.019,389.14
2022-03-02,1230.278,394.5
2022-03-03,1209.819,393.2
2022-03-04,1203.089,394.64
2022-03-07,1169.983,403.3
2022-03-08,1137.075,412.2
2022-03-09,1129.647,417.16
2022-03-10,1153.358,404.0
2022-03-11,1161.21,404.78
2022-03-14,1126.282,402.5
2022-03-15,1093.433,394.46
2022-03-16,1125.485,391.04
2022-03-17,1142.713,395.44
2022-03-18,1144.321,395.9
2022-03-21,1152.326,394.76
2022-03-22,1134.318,397.16
2022-03-23,1144.089,394.72
2022-03-24,1134.57,399.02
2022-03-25,1106.863,401.7
2022-03-28,1090.734,397.68
2022-03-29,1079.933,395.54
2022-03-30,1112.519,394.74
2022-03-31,1091.059,394.34
2022-04-01,1089.195,396.26
2022-04-06,1058.493,394.5
2022-04-07,1036.074,394.94
2022-04-08,1027.244,396.04
2022-04-11,988.761,399.6
2022-04-12,994.438,401.78
2022-04-13,964.832,403.7
2022-04-14,975.574,404.32
2022-04-15,973.363,405.82
2022-04-18,1004.608,408.02
2022-04-19,989.933,405.1
2022-04-20,973.51,400.06
2022-04-21,957.717,405.06
2022-04-22,942.069,406.8
2022-04-25,884.305,404.42
2022-04-26,868.067,401.3
2022-04-27,906.433,400.9
2022-04-28,903.064,400.82
2022-04-29,947.151,405.82
2022-05-05,956.127,404.52
2022-05-06,942.227,403.6
2022-05-09,946.725,405.36
2022-05-10,972.141,402.3
2022-05-11,1002.456,399.94
2022-05-12,1013.063,404.24
2022-05-13,1010.804,399.66
2022-05-16,996.506,395.84
2022-05-17,1010.37,397.98
2022-05-18,1013.997,393.32
2022-05-19,1036.341,394.96
2022-05-20,1045.377,397.18
2022-05-23,1046.146,397.16
2022-05-24,996.648,398.08
2022-05-25,1006.523,398.84
2022-05-26,1004.256,400.36
2022-05-27,993.699,402.14
2022-05-30,1001.54,399.92
2022-05-31,1035.316,399.04
2022-06-01,1031.583,396.36
2022-06-02,1079.854,398.98
2022-06-06,1121.537,398.0
2022-06-07,1111.395,396.0
2022-06-08,1111.674,398.02
2022-06-09,1081.173,398.82
2022-06-10,1102.849,397.54
2022-06-13,1088.377,404.22
2022-06-14,1070.537,396.9
2022-06-15,1062.713,394.46
2022-06-16,1078.947,395.76
2022-06-17,1092.087,398.58
2022-06-20,1095.328,397.0
2022-06-21,1083.021,396.26
2022-06-22,1063.69,396.2
2022-06-23,1081.844,396.7
2022-06-24,1101.477,393.64
2022-06-27,1103.399,396.32
2022-06-28,1117.284,393.86
2022-06-29,1090.683,393.34
2022-06-30,1105.667,392.7
2022-07-01,1089.029,388.94
2022-07-04,1095.09,390.92
2022-07-05,1090.93,390.52
2022-07-06,1101.749,382.86
2022-07-07,1111.673,377.44
2022-07-08,1104.022,377.04
2022-07-11,1081.163,377.0
2022-07-12,1049.241,378.2
2022-07-13,1052.792,375.6
2022-07-14,1076.807,376.1
2022-07-15,1072.262,373.38
2022-07-18,1069.332,374.98
2022-07-19,1061.853,373.84
2022-07-20,1079.527,373.52
2022-07-21,1091.407,370.32
2022-07-22,1084.974,375.98
2022-07-25,1073.761,377.18
2022-07-26,1084.657,377.46
2022-07-27,1095.699,376.64
2022-07-28,1108.791,380.72
2022-07-29,1088.913,386.1
2022-08-01,1100.182,385.8
2022-08-02,1094.915,389.16
2022-08-03,1100.348,387.3
2022-08-04,1110.917,387.9
2022-08-05,1157.333,391.1
2022-08-08,1152.577,388.7
2022-08-09,1162.32,390.46
2022-08-10,1156.156,391.18
2022-08-11,1173.144,389.56
2022-08-12,1146.191,391.22
2022-08-15,1143.747,392.0
2022-08-16,1137.302,391.52
2022-08-17,1132.312,389.9
2022-08-18,1146.634,387.76
2022-08-19,1108.452,387.56
2022-08-22,1107.281,386.26
2022-08-23,1107.3,387.32
2022-08-24,1068.983,389.54
2022-08-25,1055.889,390.82
2022-08-26,1045.994,391.28
2022-08-29,1054.285,387.94
2022-08-30,1050.282,389.3
2022-08-31,1029.656,386.92
2022-09-01,1025.66,383.7
2022-09-02,1030.12,383.02
2022-09-05,1024.393,386.86
2022-09-06,1035.784,388.98
2022-09-07,1049.579,386.36
2022-09-08,1040.773,389.46
2022-09-09,1033.784,389.52
2022-09-13,1031.17,389.66
2022-09-14,1031.304,387.2
2022-09-15,1000.081,385.24
2022-09-16,998.518,383.6
2022-09-19,975.548,384.7
2022-09-20,985.151,385.84
2022-09-21,970.393,386.98
2022-09-22,975.869,386.04
2022-09-23,960.94,387.64
2022-09-26,961.829,384.38
2022-09-27,976.445,384.88
2022-09-28,956.188,385.9
2022-09-29,961.475,389.66
2022-09-30,939.376,390.82
2022-10-10,897.335,393.24
2022-10-11,892.739,392.72
2022-10-12,924.914,393.04
2022-10-13,926.52,393.0
2022-10-14,954.924,392.42
2022-10-17,963.224,390.28
2022-10-18,960.0,390.78
2022-10-19,949.498,390.18
2022-10-20,963.952,388.1
2022-10-21,967.98,387.46
2022-10-24,969.493,392.72
2022-10-25,971.334,393.82
2022-10-26,1003.255,393.62
2022-10-27,1004.909,392.7
2022-10-28,993.721,392.78
2022-10-31,1010.327,391.66
2022-11-01,1024.522,391.46
2022-11-02,1037.179,392.1
2022-11-03,1048.07,390.88
2022-11-04,1072.87,390.8
2022-11-07,1061.351,394.0
2022-11-08,1051.709,394.82
2022-11-09,1037.527,403.26
2022-11-10,1023.064,403.54
2022-11-11,1023.265,406.72
2022-11-14,1022.913,403.44
2022-11-15,1052.045,404.96
2022-11-16,1036.492,407.12
2022-11-17,1041.673,407.7
2022-11-18,1031.992,407.42
2022-11-21,1032.472,405.2
2022-11-22,1017.822,404.86
2022-11-23,1017.016,404.66
2022-11-24,1015.355,406.4
2022-11-25,999.988,407.6
2022-11-28,992.812,408.02
2022-11-29,1002.447,406.56
2022-11-30,1000.263,406.12
2022-12-01,1009.332,407.1
2022-12-02,1008.145,409.72
2022-12-05,1003.6,405.72
2022-12-06,1003.136,401.78
2022-12-07,1000.475,401.1
2022-12-08,997.315,402.44
2022-12-09,1001.686,403.46
2022-12-12,1004.622,403.3
2022-12-13,989.307,403.54
2022-12-14,984.219,408.1
2022-12-15,989.198,404.86
2022-12-16,978.361,402.9
2022-12-19,956.186,405.3
2022-12-20,952.767,405.42
2022-12-21,940.835,409.5
2022-12-22,930.805,409.86
2022-12-23,920.351,406.8
2022-12-26,951.11,407.24
2022-12-27,963.136,407.96
2022-12-28,957.274,408.6
2022-12-29,962.253,408.36
2022-12-30,959.905,410.72
2023-01-03,979.913,411.2
2023-01-04,972.378,413.26
2023-01-05,983.52,412.5
2023-01-06,991.095,409.54
2023-01-09,988.669,414.0
2023-01-10,990.315,413.7
2023-01-11,973.962,414.8
2023-01-12,974.194,414.58
2023-01-13,974.312,415.22
2023-01-16,992.613,417.28
2023-01-17,1003.677,419.0
2023-01-18,1006.746,418.4
2023-01-19,1023.651,419.66
2023-01-20,1029.135,423.5
2023-01-30,1031.61,422.68
2023-01-31,1014.358,419.48
2023-02-01,1026.398,421.58
2023-02-02,1031.68,424.86
2023-02-03,1033.87,419.34
2023-02-06,1024.426,413.8
2023-02-07,1020.166,412.62
2023-02-08,1010.694,412.7
2023-02-09,1036.861,413.52
2023-02-10,1024.538,410.76
2023-02-13,1024.036,413.08
2023-02-14,1022.669,412.74
2023-02-15,1024.217,411.66
2023-02-16,1005.18,411.48
2023-02-17,986.335,410.26
2023-02-20,998.832,412.3
2023-02-21,995.725,411.7
2023-02-22,989.653,412.94
2023-02-23,992.462,411.94
2023-02-24,990.632,413.14
2023-02-27,986.282,412.2
2023-02-28,990.467,412.64
2023-03-01,994.634,414.04
2023-03-02,988.894,413.62
2023-03-03,998.901,415.58
2023-03-06,1007.635,418.44
2023-03-07,990.575,418.82
2023-03-08,994.886,414.08
2023-03-09,998.303,414.02
2023-03-10,993.552,416.76
2023-03-13,998.907,420.42
2023-03-14,1013.391,426.36
2023-03-15,1007.304,426.54
2023-03-16,992.435,430.48
2023-03-17,1015.758,432.44
2023-03-20,1025.321,445.02
2023-03-21,1030.186,441.56
2023-03-22,1034.049,435.42
2023-03-23,1058.988,438.36
2023-03-24,1060.987,440.7
2023-03-27,1057.487,438.14
2023-03-28,1038.625,436.18
2023-03-29,1062.136,437.76
2023-03-30,1065.69,438.9
2023-03-31,1081.541,441.2
2023-04-03,1126.489,435.62
2023-04-04,1129.084,440.7
2023-04-06,1146.964,447.18
2023-04-07,1161.021,447.32
2023-04-10,1129.172,442.8
2023-04-11,1121.74,444.84
2023-04-12,1129.406,448.84
2023-04-13,1100.126,448.82
2023-04-14,1136.213,451.0
2023-04-17,1140.13,446.08
2023-04-18,1129.817,444.26
2023-04-19,1134.404,443.98
2023-04-20,1164.948,444.54
2023-04-21,1116.825,442.5
2023-04-24,1096.378,441.16
2023-04-25,1076.865,444.98
2023-04-26,1069.005,446.34
2023-04-27,1068.012,447.28
2023-04-28,1087.869,444.04
2023-05-04,1064.205,455.26
2023-05-05,1049.089,457.92
2023-05-08,1057.214,452.36
2023-05-09,1034.213,453.18
2023-05-10,1025.706,454.9
2023-05-11,1025.971,454.82
2023-05-12,1014.105,451.5
2023-05-15,1025.785,453.42
2023-05-16,1025.866,452.26
2023-05-17,1029.65,450.24
2023-05-18,1034.822,449.4
2023-05-19,1040.161,447.62
2023-05-22,1032.112,449.54
2023-05-23,1016.106,447.62
2023-05-24,1011.774,449.9
2023-05-25,1021.719,448.0
2023-05-26,1038.661,445.5
2023-05-29,1028.38,445.66
2023-05-30,1044.425,444.62
2023-05-31,1053.91,450.86
2023-06-01,1053.549,450.98
2023-06-02,1053.291,452.3
2023-06-05,1051.734,447.26
2023-06-06,1022.984,450.28
2023-06-07,1019.051,451.1
2023-06-08,1007.12,448.46
2023-06-09,1032.551,452.34
2023-06-12,1026.639,452.5
2023-06-13,1039.463,453.68
2023-06-14,1035.314,450.9
2023-06-15,1033.85,447.14
2023-06-16,1052.883,450.5
2023-06-19,1055.454,451.24
2023-06-20,1055.412,451.76
2023-06-21,1020.222,449.84
2023-06-26,1010.314,449.14
2023-06-27,1011.352,448.86
2023-06-28,1008.219,447.1
2023-06-29,1001.458,447.5
2023-06-30,1005.15,448.6
2023-07-03,1008.399,449.52
2023-07-04,1015.396,449.94
2023-07-05,1005.732,450.7
2023-07-06,1002.111,451.66
2023-07-07,991.849,450.82
2023-07-10,993.731,452.08
2023-07-11,1001.414,452.2
2023-07-12,984.981,452.12
2023-07-13,995.973,456.32
2023-07-14,991.559,454.0
2023-07-17,984.821,455.34
2023-07-18,980.019,456.94
2023-07-19,975.115,462.48
2023-07-20,961.13,461.96
2023-07-21,955.549,459.3
2023-07-24,950.552,459.1
2023-07-25,964.396,456.8
2023-07-26,961.597,458.68
2023-07-27,952.296,459.76
2023-07-28,962.645,456.3
2023-07-31,968.994,455.98
2023-08-01,969.683,457.58
2023-08-02,968.439,457.18
2023-08-03,970.373,455.04
2023-08-04,975.778,454.4
2023-08-07,968.898,455.64
2023-08-08,965.532,455.64
2023-08-09,957.369,455.36
2023-08-10,959.17,453.62
2023-08-11,938.765,455.56
2023-08-14,930.495,455.74
2023-08-15,917.45,455.86
2023-08-16,901.787,457.1
2023-08-17,910.378,456.86
2023-08-18,904.249,455.1
2023-08-21,892.093,457.08
2023-08-22,901.128,456.5
