date,stock,gold
2012-04-20,1815.882,336.3
2012-04-23,1799.907,335.91
2012-04-24,1808.859,335.05
2012-04-25,1819.217,336.2
2012-04-26,1822.206,338.03
2012-04-27,1822.542,338.22
2012-05-02,1862.755,338.15
2012-05-03,1864.295,335.93
2012-05-04,1876.658,334.56
2012-05-07,1866.619,335.3
2012-05-08,1862.401,333.59
2012-05-09,1830.132,325.91
2012-05-10,1829.607,326.4
2012-05-11,1815.732,324.16
2012-05-14,1800.503,322.89
2012-05-15,1801.064,318.91
2012-05-16,1774.243,313.97
2012-05-17,1801.11,318.34
2012-05-18,1775.572,323.19
2012-05-21,1784.943,327.53
2012-05-22,1810.411,325.26
2012-05-23,1801.466,320.02
2012-05-24,1789.434,321.4
2012-05-25,1776.376,321.74
2012-05-28,1800.913,326.3
2012-05-29,1824.429,325.5
2012-05-30,1818.385,319.86
2012-05-31,1804.593,323.0
2012-06-01,1808.527,322.63
2012-06-04,1760.955,335.67
2012-06-05,1763.7,334.36
2012-06-06,1768.575,336.35
2012-06-07,1757.766,334.7
2012-06-08,1738.587,324.93
2012-06-11,1756.031,329.85
2012-06-12,1745.454,328.34
2012-06-13,1771.422,332.6
2012-06-14,1756.301,333.61
2012-06-15,1769.492,335.26
2012-06-18,1776.244,333.5
2012-06-19,1764.881,335.5
2012-06-20,1763.631,333.49
2012-06-21,1735.336,330.14
2012-06-25,1704.567,325.12
2012-06-26,1700.499,326.9
2012-06-27,1695.031,324.34
2012-06-28,1681.384,325.39
2012-06-29,1708.856,324.51
2012-07-02,1706.168,328.1
2012-07-03,1710.412,331.73
2012-07-04,1712.937,333.3
2012-07-05,1695.356,333.8
2012-07-06,1711.579,330.59
2012-07-09,1668.022,326.9
2012-07-10,1664.424,327.3
2012-07-11,1672.252,326.1
2012-07-12,1680.05,324.7
2012-07-13,1685.019,326.45
2012-07-16,1657.623,328.82
2012-07-17,1669.706,329.64
2012-07-18,1665.865,327.13
2012-07-19,1674.268,326.95
2012-07-20,1658.3,327.5
2012-07-23,1629.065,326.15
2012-07-24,1632.952,326.5
2012-07-25,1627.959,327.49
2012-07-26,1624.464,332.88
2012-07-27,1630.31,335.3
2012-07-30,1625.636,334.45
2012-07-31,1631.885,335.58
2012-08-01,1645.616,334.12
2012-08-02,1634.553,331.48
2012-08-03,1641.599,329.85
2012-08-06,1658.371,332.9
2012-08-07,1657.911,333.68
2012-08-08,1662.768,332.55
2012-08-09,1671.954,334.81
