date,stock,gold
2009-11-03,5144.746,233.86
2009-11-04,5221.61,238.06
2009-11-05,5239.155,238.12
2009-11-06,5203.965,239.25
2009-11-09,5263.887,242.17
2009-11-10,5317.328,240.84
2009-11-11,5353.864,242.62
2009-11-12,5423.72,245.56
2009-11-13,5506.037,242.91
2009-11-16,5623.979,247.39
2009-11-17,5626.028,248.48
2009-11-18,5682.429,249.49
2009-11-19,5715.559,250.26
2009-11-20,5734.404,250.92
2009-11-23,5913.721,255.42
2009-11-24,5644.46,255.05
2009-11-25,5854.496,259.33
2009-11-26,5556.764,261.92
2009-11-27,5443.099,257.02
2009-11-30,5781.714,258.23
2009-12-01,5932.463,259.33
2009-12-02,5925.205,267.5
2009-12-03,5968.064,267.55
2009-12-04,5815.359,265.8
2009-12-07,5938.362,254.81
2009-12-08,5879.025,255.9
2009-12-09,5812.729,248.85
2009-12-10,5896.087,249.27
2009-12-11,5928.923,250.7
2009-12-14,5882.477,249.7
2009-12-15,5895.825,248.31
2009-12-16,5836.839,252.38
2009-12-17,5651.635,249.73
2009-12-18,5473.43,245.4
2009-12-21,5592.104,246.8
2009-12-22,5478.491,242.43
2009-12-23,5593.848,241.3
2009-12-24,5789.137,245.61
2009-12-25,5789.614,246.35
2009-12-28,5854.038,247.98
2009-12-29,5868.172,246.4
2009-12-30,5834.203,243.39
2010-01-04,5927.722,245.96
2010-01-05,5958.501,253.23
2010-01-06,5887.324,251.1
2010-01-07,5743.226,252.36
2010-01-08,5788.824,249.56
2010-01-11,5761.485,256.85
2010-01-12,5918.522,257.15
2010-01-13,5909.942,250.72
2010-01-14,6096.679,252.97
2010-01-15,6110.286,252.21
2010-01-18,6219.037,251.81
2010-01-19,6188.055,252.39
2010-01-20,5996.534,251.38
2010-01-21,6018.873,248.3
2010-01-22,5855.007,243.32
2010-01-25,5823.379,245.36
2010-01-26,5672.783,243.1
2010-01-27,5621.071,243.81
2010-01-28,5728.884,241.44
2010-01-29,5814.601,239.36
2010-02-01,5811.776,239.56
2010-02-02,5728.859,244.74
2010-02-03,5741.065,247.24
2010-02-04,5808.897,245.11
2010-02-05,5739.996,235.77
2010-02-08,5766.248,236.86
2010-02-09,5747.901,238.47
2010-02-10,5791.662,239.85
2010-02-11,5785.963,240.3
2010-02-12,5832.056,242.2
2010-02-22,5825.149,248.33
2010-02-23,5826.439,247.22
2010-02-24,5910.002,245.06
2010-02-25,5975.7,242.28
2010-02-26,5947.884,246.4
2010-03-01,5991.212,247.79
2010-03-02,5977.495,247.38
2010-03-03,6063.333,251.9
2010-03-04,5847.762,251.05
2010-03-05,5844.63,251.28
2010-03-08,5852.635,252.01
2010-03-09,5851.267,248.36
2010-03-10,5799.977,249.44
2010-03-11,5752.069,245.93
2010-03-12,5690.723,246.82
2010-03-15,5628.213,244.99
2010-03-16,5639.669,246.34
2010-03-17,5767.2,250.13
2010-03-18,5763.214,248.53
2010-03-19,5787.659,248.71
2010-03-22,5788.078,244.99
2010-03-23,5792.13,244.5
2010-03-24,5822.309,243.9
2010-03-25,5724.815,241.8
2010-03-26,5785.311,243.88
2010-03-29,5855.487,246.01
2010-03-30,5853.836,246.46
2010-03-31,5826.908,245.28
2010-04-01,5896.546,245.91
2010-04-02,5860.034,248.03
2010-04-06,5875.366,248.7
2010-04-07,5875.019,250.68
2010-04-08,5842.89,251.8
2010-04-09,5921.328,253.7
2010-04-12,5960.375,255.42
2010-04-13,5973.484,253.45
2010-04-14,6091.501,254.45
2010-04-15,6075.009,254.16
2010-04-16,6065.321,254.23
2010-04-19,5888.577,249.7
2010-04-20,6002.536,251.07
2010-04-21,6163.604,252.56
2010-04-22,6218.107,252.5
2010-04-23,6174.764,251.26
2010-04-26,6098.52,255.41
2010-04-27,5919.176,254.39
2010-04-28,5894.103,256.8
2010-04-29,5760.128,257.08
2010-04-30,5629.079,258.59
2010-05-04,5667.001,258.61
2010-05-05,5840.642,257.33
2010-05-06,5714.472,258.2
2010-05-07,5713.312,264.6
2010-05-10,5640.407,262.75
2010-05-11,5483.656,265.64
2010-05-12,5327.563,270.17
2010-05-13,5458.134,271.14
2010-05-14,5498.727,271.32
2010-05-17,5227.483,271.89
2010-05-18,5272.418,267.62
2010-05-19,5290.722,266.29
2010-05-20,5183.327,261.27
2010-05-21,5274.808,259.72
2010-05-24,5472.376,262.25
2010-05-25,5408.043,262.17
2010-05-26,5395.871,265.8
2010-05-27,5499.821,266.7
2010-05-28,5522.557,267.68
2010-05-31,5424.913,266.54
2010-06-01,5353.095,268.59
2010-06-02,5371.493,268.71
2010-06-03,5367.393,269.18
2010-06-04,5443.535,264.82
2010-06-07,5482.638,267.77
2010-06-08,5520.02,272.9
2010-06-09,5612.34,271.35
2010-06-10,5648.105,270.24
2010-06-11,5592.782,268.44
2010-06-17,5482.054,271.47
2010-06-18,5293.243,273.93
2010-06-21,5435.066,276.98
2010-06-22,5456.46,271.24
2010-06-23,5449.476,272.08
2010-06-24,5441.382,270.75
2010-06-25,5394.925,272.95
2010-06-28,5294.49,274.91
2010-06-29,5075.518,270.6
2010-06-30,5035.549,272.04
2010-07-01,4953.995,270.8
2010-07-02,4871.327,263.12
2010-07-05,4850.716,264.26
2010-07-06,4968.683,263.01
2010-07-07,5033.32,259.4
2010-07-08,5011.559,263.16
2010-07-09,5163.757,261.36
2010-07-12,5178.826,263.3
2010-07-13,5130.835,261.2
2010-07-14,5142.377,264.6
2010-07-15,5084.502,263.75
2010-07-16,5116.321,263.02
2010-07-19,5207.954,260.3
2010-07-20,5291.929,258.85
2010-07-21,5307.507,259.76
2010-07-22,5357.56,258.73
2010-07-23,5398.82,261.46
2010-07-26,5487.366,261.12
2010-07-27,5564.711,259.46
2010-07-28,5633.44,255.18
2010-07-29,5590.978,256.17
2010-07-30,5577.265,255.94
2010-08-02,5734.492,259.25
2010-08-03,5640.781,258.95
2010-08-04,5735.972,261.57
2010-08-05,5840.268,261.4
2010-08-06,5965.567,262.9
2010-08-09,6030.098,264.63
2010-08-10,5835.805,262.0
2010-08-11,5893.985,262.43
2010-08-12,5864.11,262.9
2010-08-13,5951.298,266.73
2010-08-16,6074.157,267.48
2010-08-17,6081.234,267.8
2010-08-18,6045.324,267.55
2010-08-19,6032.228,268.98
2010-08-20,5886.003,268.78
2010-08-23,5915.845,268.6
2010-08-24,5980.172,266.86
2010-08-25,5894.853,269.8
2010-08-26,5919.707,271.11
2010-08-27,5985.757,270.22
2010-08-30,6203.72,270.41
2010-08-31,6223.296,270.28
2010-09-01,6145.524,274.1
2010-09-02,6266.839,273.1
2010-09-03,6316.877,273.72
2010-09-06,6327.416,273.25
2010-09-07,6330.871,273.15
2010-09-08,6374.528,275.33
2010-09-09,6334.343,273.83
2010-09-10,6461.733,272.01
2010-09-13,6516.762,272.08
2010-09-14,6498.902,272.6
2010-09-15,6387.445,276.55
2010-09-16,6268.897,275.95
2010-09-17,6351.896,278.24
2010-09-20,6380.615,279.2
2010-09-21,6390.714,277.4
2010-09-27,6568.42,281.15
2010-09-28,6633.725,279.42
2010-09-29,6526.087,283.19
2010-09-30,6613.496,284.11
2010-10-08,6786.971,285.69
2010-10-11,6756.086,290.85
2010-10-12,6686.736,289.98
2010-10-13,6610.201,292.47
2010-10-14,6412.14,297.47
2010-10-15,6421.493,297.18
2010-10-18,6362.217,292.41
2010-10-19,6513.125,293.34
2010-10-20,6701.337,286.99
2010-10-21,6686.172,286.95
2010-10-22,6726.066,284.41
2010-10-25,6947.098,291.5
2010-10-26,6886.291,289.28
2010-10-27,6802.31,287.83
2010-10-28,6784.898,287.55
2010-10-29,6820.374,290.01
2010-11-01,6991.428,295.27
2010-11-02,6966.195,294.28
2010-11-03,6999.723,292.39
2010-11-04,7131.408,293.67
2010-11-05,7150.131,301.24
2010-11-08,7287.968,301.62
2010-11-09,7352.062,311.23
2010-11-10,7543.289,305.76
2010-11-11,7469.652,307.16
2010-11-12,7107.126,301.0
2010-11-15,7373.263,295.9
2010-11-16,7170.91,294.55
2010-11-17,6781.493,288.4
2010-11-18,6852.545,292.99
2010-11-19,7047.117,294.0
2010-11-22,7115.623,294.31
2010-11-23,7074.869,294.98
2010-11-24,7316.428,298.68
2010-11-25,7336.849,297.45
2010-11-26,7408.418,295.21
2010-11-29,7527.676,294.8
2010-11-30,7291.728,296.31
2010-12-01,7277.975,303.95
2010-12-02,7288.38,304.96
2010-12-03,7283.398,303.65
2010-12-06,7109.764,308.51
2010-12-07,7239.815,309.84
2010-12-08,7238.29,301.3
2010-12-09,7073.311,300.35
2010-12-10,7087.327,301.38
2010-12-13,7236.788,302.34
2010-12-14,7358.158,305.95
2010-12-15,7362.975,301.1
2010-12-16,7391.139,300.25
2010-12-17,7348.867,299.53
2010-12-20,7253.869,302.35
2010-12-21,7222.267,302.38
2010-12-22,7131.715,302.33
2010-12-23,7041.766,302.01
2010-12-24,6912.597,301.5
2010-12-27,6757.118,301.6
2010-12-28,6732.249,303.73
2010-12-29,6832.627,307.1
2010-12-30,6798.065,308.37
2011-01-04,7005.263,307.81
2011-01-05,6909.098,299.95
2011-01-06,6836.673,298.91
2011-01-07,6811.654,297.01
2011-01-10,6626.788,299.21
2011-01-11,6606.544,299.66
2011-01-12,6607.989,301.06
2011-01-13,6686.233,299.84
2011-01-14,6629.84,297.4
2011-01-17,6378.661,292.75
2011-01-18,6471.662,294.33
2011-01-19,6575.541,295.86
2011-01-20,6366.495,293.3
2011-01-21,6320.781,290.2
2011-01-24,6174.259,291.6
2011-01-25,6132.172,287.75
2011-01-26,6213.669,288.95
2011-01-27,6305.521,290.41
2011-01-28,6391.716,284.73
2011-01-31,6494.187,288.35
2011-02-01,6512.636,289.61
2011-02-09,6541.917,292.96
2011-02-10,6745.264,292.7
2011-02-11,6758.088,293.32
2011-02-14,6856.477,293.0
2011-02-15,6856.537,293.59
2011-02-16,6871.465,295.88
2011-02-17,6820.353,296.06
2011-02-18,6833.99,297.42
2011-02-21,6946.842,299.27
2011-02-22,6831.67,299.5
2011-02-23,6852.111,299.7
2011-02-24,6869.427,301.2
2011-02-25,6840.819,299.61
2011-02-28,6886.655,301.28
2011-03-01,6933.682,302.0
2011-03-02,6935.731,303.58
2011-03-03,6778.005,301.61
2011-03-04,6817.237,299.99
2011-03-07,6849.138,304.33
2011-03-08,6841.671,301.92
2011-03-09,6853.226,301.78
2011-03-10,6896.623,303.17
2011-03-11,6863.807,299.12
2011-03-14,6946.391,301.26
2011-03-15,6815.174,299.38
2011-03-16,6881.743,296.82
2011-03-17,6865.474,295.8
2011-03-18,6870.56,299.05
2011-03-21,6789.15,303.1
2011-03-22,6755.46,302.29
2011-03-23,6793.041,302.42
2011-03-24,6773.238,303.3
2011-03-25,6776.198,303.28
2011-03-28,6678.981,299.9
2011-03-29,6588.654,299.82
2011-03-30,6567.766,300.35
2011-03-31,6587.874,301.26
2011-04-01,6598.453,301.89
2011-04-06,6531.769,306.13
2011-04-07,6556.813,305.33
2011-04-08,6623.76,307.8
2011-04-11,6621.675,307.47
2011-04-12,6656.854,305.89
2011-04-13,6729.089,307.11
2011-04-14,6724.228,307.69
2011-04-15,6679.808,308.32
2011-04-18,6647.38,312.22
2011-04-19,6619.322,311.25
2011-04-20,6656.424,314.54
2011-04-21,6636.572,315.14
2011-04-22,6627.139,315.64
2011-04-25,6611.596,316.69
2011-04-26,6529.018,312.8
2011-04-27,6491.798,313.36
2011-04-28,6328.199,318.1
2011-04-29,6428.762,317.4
2011-05-03,6545.739,317.15
2011-05-04,6456.359,314.21
2011-05-05,6521.11,313.11
2011-05-06,6545.768,309.38
2011-05-09,6535.777,310.9
2011-05-10,6527.378,312.09
2011-05-11,6556.292,314.64
2011-05-12,6549.939,310.1
2011-05-13,6558.658,314.24
2011-05-16,6556.24,310.9
2011-05-17,6537.345,311.59
2011-05-18,6616.435,310.86
2011-05-19,6619.249,312.37
2011-05-20,6605.654,313.24
2011-05-23,6403.515,314.14
2011-05-24,6353.728,317.09
2011-05-25,6347.036,317.23
2011-05-26,6377.723,317.9
2011-05-27,6220.275,317.54
2011-05-30,6267.628,319.49
2011-05-31,6314.631,320.01
2011-06-01,6414.409,317.53
2011-06-02,6331.828,320.25
2011-06-03,6440.108,319.35
2011-06-07,6442.149,321.3
2011-06-08,6480.117,320.05
2011-06-09,6320.337,319.0
2011-06-10,6370.319,320.56
2011-06-13,6280.699,318.5
2011-06-14,6338.304,317.11
2011-06-15,6308.783,317.19
2011-06-16,6199.401,318.15
2011-06-17,6160.257,317.66
2011-06-20,6080.419,320.27
2011-06-21,6136.808,321.31
2011-06-22,6165.602,321.2
2011-06-23,6256.649,321.07
2011-06-24,6354.181,316.82
2011-06-27,6401.823,311.52
2011-06-28,6440.297,312.16
2011-06-29,6372.914,313.57
2011-06-30,6424.702,314.18
2011-07-01,6469.269,311.8
2011-07-04,6587.46,311.95
2011-07-05,6603.406,311.24
2011-07-06,6662.328,316.56
2011-07-07,6715.718,319.55
2011-07-08,6707.363,319.19
2011-07-11,6804.842,321.86
2011-07-12,6750.134,322.07
2011-07-13,6847.704,326.66
2011-07-14,6833.573,329.67
2011-07-15,6886.89,328.11
2011-07-18,6939.149,332.48
2011-07-19,6883.151,334.11
2011-07-20,6945.547,330.59
2011-07-21,6962.226,333.45
2011-07-22,7007.513,330.2
2011-07-25,6834.427,336.1
2011-07-26,6817.295,335.41
2011-07-27,6909.684,336.62
2011-07-28,6926.365,335.2
2011-07-29,6873.227,334.5
2011-08-01,6825.058,333.51
2011-08-02,6781.999,335.58
2011-08-03,6856.294,345.3
2011-08-04,6911.562,345.62
2011-08-05,6837.798,344.08
2011-08-08,6650.069,354.47
2011-08-09,6684.016,362.46
2011-08-10,6814.7,361.78
2011-08-11,7026.137,367.43
2011-08-12,7081.275,362.99
2011-08-15,7094.202,360.27
2011-08-16,7025.989,366.46
2011-08-17,7018.027,369.31
2011-08-18,6927.132,370.38
2011-08-19,6929.447,383.8
2011-08-22,6782.959,392.38
2011-08-23,6843.315,391.69
2011-08-24,6869.293,380.9
2011-08-25,6962.332,363.51
2011-08-26,6978.658,367.8
2011-08-29,7033.275,376.79
2011-08-30,6984.788,372.3
2011-08-31,6974.506,380.19
2011-09-01,6870.902,376.35
2011-09-02,6799.445,381.24
2011-09-05,6700.369,390.6
2011-09-06,6595.26,395.25
2011-09-07,6743.941,378.7
2011-09-08,6686.009,382.0
2011-09-09,6634.634,388.31
2011-09-13,6545.385,378.59
2011-09-14,6539.895,378.33
2011-09-15,6557.941,375.54
2011-09-16,6578.588,365.91
2011-09-19,6507.561,377.95
2011-09-20,6491.701,368.8
2011-09-21,6638.054,375.2
2011-09-22,6477.037,367.01
2011-09-23,6379.108,361.24
2011-09-26,6251.193,341.94
2011-09-27,6279.28,341.44
2011-09-28,6201.599,341.25
2011-09-29,6118.988,335.09
2011-09-30,6151.512,338.39
2011-10-10,6098.542,341.63
2011-10-11,6039.022,345.93
2011-10-12,6210.088,346.83
2011-10-13,6275.903,346.42
2011-10-14,6237.973,346.09
2011-10-17,6331.902,347.35
2011-10-18,6251.488,343.01
2011-10-19,6241.912,340.52
2011-10-20,6065.341,333.28
2011-10-21,6045.029,335.25
2011-10-24,6173.63,341.7
2011-10-25,6281.265,341.1
2011-10-26,6341.292,354.14
2011-10-27,6353.872,355.44
2011-10-28,6455.958,357.93
2011-10-31,6468.935,352.62
2011-11-01,6504.172,352.66
2011-11-02,6604.026,355.8
2011-11-03,6623.264,355.98
2011-11-04,6659.952,362.03
2011-11-07,6632.893,364.6
2011-11-08,6585.565,368.18
2011-11-09,6673.885,367.02
2011-11-10,6606.373,360.15
2011-11-11,6586.349,362.9
2011-11-14,6702.859,367.36
2011-11-15,6683.786,363.53
2011-11-16,6554.909,362.82
2011-11-17,6560.919,362.88
2011-11-18,6453.427,353.56
2011-11-21,6475.551,353.71
2011-11-22,6574.851,346.59
2011-11-23,6617.581,351.0
2011-11-24,6635.961,348.8
2011-11-25,6668.279,346.5
2011-11-28,6721.852,351.26
2011-11-29,6750.016,352.63
2011-11-30,6603.815,353.2
2011-12-01,6664.422,359.0
2011-12-02,6590.063,359.06
2011-12-05,6411.654,358.96
2011-12-06,6350.82,352.75
2011-12-07,6367.101,356.23
2011-12-08,6323.882,357.88
2011-12-09,6202.075,351.35
2011-12-12,6134.418,346.96
2011-12-13,6005.989,339.66
2011-12-14,5937.287,337.53
2011-12-15,5857.688,322.33
2011-12-16,5948.99,328.7
2011-12-19,5909.928,328.39
2011-12-20,5883.74,329.7
2011-12-21,5791.06,334.48
2011-12-22,5769.191,331.51
2011-12-23,5784.976,330.92
2011-12-26,5689.021,327.35
2011-12-27,5511.401,326.23
2011-12-28,5482.611,324.18
2011-12-29,5527.163,316.0
2011-12-30,5626.784,319.45
2012-01-04,5435.799,327.3
2012-01-05,5293.289,331.95
2012-01-06,5310.433,333.41
2012-01-09,5424.914,330.3
2012-01-10,5642.006,332.2
2012-01-11,5627.09,336.2
2012-01-12,5581.429,336.98
2012-01-13,5459.781,336.65
2012-01-16,5216.869,335.15
2012-01-17,5425.274,339.77
2012-01-18,5232.508,338.65
2012-01-19,5323.323,340.68
2012-01-20,5473.049,339.57
2012-01-30,5410.461,353.21
2012-01-31,5451.033,355.02
2012-02-01,5460.467,354.07
2012-02-02,5521.824,356.84
2012-02-03,5560.627,358.58
2012-02-06,5638.575,353.33
2012-02-07,5562.131,352.63
2012-02-08,5677.799,357.66
2012-02-09,5702.232,355.09
2012-02-10,5731.335,353.1
2012-02-13,5805.187,352.56
2012-02-14,5801.48,350.3
2012-02-15,5852.449,352.18
2012-02-16,5802.452,350.81
2012-02-17,5794.228,353.34
2012-02-20,5783.311,353.73
2012-02-21,5851.795,355.59
2012-02-22,5924.575,358.22
2012-02-23,5976.839,362.49
2012-02-24,6041.592,362.23
2012-02-27,6062.98,360.9
2012-02-28,6109.033,361.85
2012-02-29,6103.694,364.75
2012-03-01,6091.424,349.83
2012-03-02,6143.635,350.49
2012-03-05,6136.277,348.82
2012-03-06,6064.52,346.76
2012-03-07,6049.312,341.28
2012-03-08,6110.481,344.61
2012-03-09,6268.757,347.67
2012-03-12,6301.8,347.96
2012-03-13,6403.47,347.55
2012-03-14,6247.373,341.39
2012-03-15,6286.223,337.36
2012-03-16,6509.835,340.7
2012-03-19,6490.243,340.92
2012-03-20,6346.64,338.52
2012-03-21,6290.037,338.6
2012-03-22,6278.822,337.99
2012-03-23,6236.256,337.21
2012-03-26,6308.455,340.78
2012-03-27,6128.304,345.84
2012-03-28,5958.892,342.39
2012-03-29,5904.168,339.97
2012-03-30,5817.386,340.2
2012-04-05,6032.888,333.18
2012-04-06,6119.384,334.4
2012-04-09,6079.242,336.42
2012-04-10,6098.507,337.61
2012-04-11,6086.275,339.78
2012-04-12,6183.864,339.4
2012-04-13,6181.22,342.62
2012-04-16,6173.773,335.8
2012-04-17,6115.313,336.3
2012-04-18,6177.256,338.46
2012-04-19,6097.738,335.99
2012-04-20,6159.255,336.3
2012-04-23,6103.984,335.91
2012-04-24,6089.167,335.05
2012-04-25,6125.057,336.2
2012-04-26,6173.775,338.03
2012-04-27,6234.265,338.22
2012-05-02,6298.46,338.15
2012-05-03,6374.141,335.93
2012-05-04,6487.188,334.56
2012-05-07,6547.058,335.3
2012-05-08,6496.654,333.59
2012-05-09,6397.165,325.91
2012-05-10,6391.683,326.4
2012-05-11,6387.738,324.16
2012-05-14,6298.914,322.89
2012-05-15,6333.971,318.91
2012-05-16,6237.495,313.97
2012-05-17,6284.59,318.34
2012-05-18,6190.166,323.19
2012-05-21,6284.641,327.53
2012-05-22,6389.935,325.26
2012-05-23,6387.06,320.02
2012-05-24,6221.695,321.4
2012-05-25,6126.488,321.74
2012-05-28,6209.193,326.3
2012-05-29,6252.548,325.5
2012-05-30,6236.495,319.86
2012-05-31,6282.037,323.0
2012-06-01,6322.749,322.63
2012-06-04,6194.697,335.67
2012-06-05,6217.901,334.36
2012-06-06,6177.59,336.35
2012-06-07,6169.121,334.7
2012-06-08,6123.715,324.93
2012-06-11,6144.351,329.85
2012-06-12,6117.298,328.34
2012-06-13,6279.664,332.6
2012-06-14,6351.443,333.61
2012-06-15,6288.646,335.26
2012-06-18,6333.209,333.5
2012-06-19,6280.895,335.5
2012-06-20,6243.984,333.49
2012-06-21,6169.899,330.14
2012-06-25,6091.651,325.12
2012-06-26,6063.356,326.9
2012-06-27,6114.681,324.34
2012-06-28,6078.351,325.39
2012-06-29,6178.405,324.51
2012-07-02,6283.6,328.1
2012-07-03,6348.395,331.73
2012-07-04,6358.873,333.3
2012-07-05,6272.99,333.8
2012-07-06,6504.59,330.59
2012-07-09,6449.924,326.9
2012-07-10,6381.509,327.3
2012-07-11,6517.432,326.1
2012-07-12,6580.671,324.7
2012-07-13,6624.538,326.45
2012-07-16,6506.959,328.82
2012-07-17,6405.517,329.64
2012-07-18,6371.432,327.13
2012-07-19,6379.772,326.95
2012-07-20,6297.866,327.5
2012-07-23,6238.954,326.15
2012-07-24,6307.095,326.5
2012-07-25,6296.196,327.49
2012-07-26,6208.959,332.88
2012-07-27,6176.181,335.3
2012-07-30,6121.716,334.45
2012-07-31,6017.529,335.58
2012-08-01,6067.384,334.12
2012-08-02,6034.366,331.48
2012-08-03,6135.017,329.85
2012-08-06,6247.855,332.9
2012-08-07,6294.644,333.68
2012-08-08,6245.608,332.55
2012-08-09,6433.043,334.81
2012-08-10,6337.268,334.0
2012-08-13,6304.417,336.02
2012-08-14,6317.178,334.03
2012-08-15,6249.107,331.15
2012-08-16,6137.004,331.71
2012-08-17,6012.351,335.28
2012-08-20,6083.734,335.13
2012-08-21,6179.707,336.29
2012-08-22,6104.658,339.52
2012-08-23,6063.712,345.99
2012-08-24,6033.565,344.79
2012-08-27,5950.994,346.63
2012-08-28,5905.198,343.82
2012-08-29,5812.653,345.5
2012-08-30,5683.835,343.38
2012-08-31,5710.559,343.39
2012-09-03,5847.271,349.71
2012-09-04,5818.042,350.3
2012-09-05,5812.638,350.16
2012-09-06,5826.151,352.6
2012-09-07,6035.755,349.61
2012-09-10,6036.225,358.23
2012-09-11,6018.868,357.78
2012-09-12,6050.477,357.89
2012-09-13,5996.854,356.13
2012-09-14,6019.958,365.19
2012-09-17,5886.993,364.4
2012-09-18,5833.666,361.87
2012-09-19,5790.508,365.41
2012-09-20,5661.241,361.92
2012-09-21,5660.172,363.67
2012-09-24,5698.26,360.12
2012-09-25,5744.547,360.86
2012-09-26,5652.864,360.86
2012-09-27,5780.663,360.31
2012-09-28,5907.247,365.48
2012-10-08,5839.845,361.38
2012-10-09,5955.015,361.8
2012-10-10,5980.716,359.55
2012-10-11,5923.359,359.55
2012-10-12,5907.79,359.95
2012-10-15,5941.274,354.19
2012-10-16,6034.125,353.61
2012-10-17,6028.499,354.8
2012-10-18,6099.9,354.46
2012-10-19,6094.497,351.67
2012-10-22,6100.711,350.09
2012-10-23,5980.708,349.7
2012-10-24,5970.701,347.3
2012-10-25,5937.001,347.7
2012-10-26,5832.033,345.0
2012-10-29,5831.204,347.57
2012-10-30,5833.204,347.28
2012-10-31,5847.26,347.27
2012-11-01,5950.797,352.0
2012-11-02,5972.406,347.9
2012-11-05,5915.165,342.02
2012-11-06,5832.378,343.9
2012-11-07,5828.479,351.98
2012-11-08,5751.923,350.68
2012-11-09,5728.361,354.54
2012-11-12,5666.01,353.82
2012-11-13,5578.654,351.53
2012-11-14,5625.51,352.38
2012-11-15,5557.023,351.25
2012-11-16,5470.918,348.95
2012-11-19,5327.928,351.33
2012-11-20,5318.712,353.25
2012-11-21,5328.555,351.55
2012-11-22,5255.328,352.64
2012-11-23,5313.543,353.5
2012-11-26,5208.722,356.83
2012-11-27,5128.391,356.55
2012-11-28,5058.93,354.18
2012-11-29,5052.979,349.92
2012-11-30,5058.537,352.08
2012-12-03,4814.419,349.3
2012-12-04,4846.217,345.53
2012-12-05,4944.626,346.47
2012-12-06,4913.684,343.6
2012-12-07,5037.536,346.28
2012-12-10,5109.241,347.27
2012-12-11,5111.352,347.69
2012-12-12,5132.768,348.47
2012-12-13,5063.162,344.99
2012-12-14,5215.53,345.43
2012-12-17,5292.894,343.89
2012-12-18,5313.326,347.37
2012-12-19,5360.051,341.84
2012-12-20,5338.35,340.76
2012-12-21,5314.524,335.92
2012-12-24,5246.864,338.81
2012-12-25,5345.316,337.24
2012-12-26,5415.898,337.38
2012-12-27,5437.472,337.96
2012-12-28,5491.541,339.2
2013-01-04,5480.5,336.84
2013-01-07,5508.555,338.54
2013-01-08,5639.376,336.53
2013-01-09,5740.919,339.32
2013-01-10,5734.827,338.68
2013-01-11,5647.396,341.39
2013-01-14,5786.248,340.35
2013-01-15,5844.571,340.9
2013-01-16,5827.784,343.5
2013-01-17,5791.857,342.49
2013-01-18,5823.584,344.28
2013-01-21,5735.415,344.06
2013-01-22,5686.527,345.5
2013-01-23,5698.554,344.81
2013-01-24,5601.215,341.73
2013-01-25,5536.472,340.1
2013-01-28,5509.349,338.47
2013-01-29,5534.47,339.07
2013-01-30,5560.214,339.5
2013-01-31,5515.279,341.3
2013-02-01,5579.091,338.67
2013-02-04,5487.381,340.15
2013-02-05,5668.78,341.85
2013-02-06,5662.667,340.83
