date,stock,gold
2023-08-22,2086.941,456.5
2023-08-23,2038.976,457.88
2023-08-24,2064.573,460.04
2023-08-25,2040.399,458.5
2023-08-28,2060.044,458.62
2023-08-29,2118.194,460.14
2023-08-30,2117.125,461.48
2023-08-31,2102.575,463.16
2023-09-01,2100.258,462.46
2023-09-04,2118.034,464.38
2023-09-05,2111.327,464.98
2023-09-06,2101.398,464.24
2023-09-07,2056.98,464.12
2023-09-08,2049.765,466.84
2023-09-11,2063.189,466.54
2023-09-12,2051.039,466.76
2023-09-13,2027.729,467.66
2023-09-14,2011.883,472.0
2023-09-15,2002.728,469.72
2023-09-18,2020.467,467.32
2023-09-19,2002.665,469.8
2023-09-20,1987.296,471.38
2023-09-21,1967.607,470.88
2023-09-22,2013.344,470.48
2023-09-25,2005.255,471.48
2023-09-26,1989.828,470.6
2023-09-27,2006.224,466.9
2023-09-28,2003.908,459.5
2023-10-09,1998.607,454.8
2023-10-10,1987.938,450.58
2023-10-11,2003.902,450.4
2023-10-12,2019.102,453.66
2023-10-13,1996.601,454.92
2023-10-16,1956.723,461.2
2023-10-17,1961.886,463.4
2023-10-18,1938.435,467.94
2023-10-19,1913.702,471.26
2023-10-20,1896.946,476.68
2023-10-23,1864.909,476.0
2023-10-24,1880.814,475.2
2023-10-25,1863.796,473.92
2023-10-26,1875.858,476.66
2023-10-27,1929.909,476.98
2023-10-30,1977.686,478.12
2023-10-31,1968.226,478.94
2023-11-01,1959.127,477.18
2023-11-02,1939.705,478.72
2023-11-03,1968.213,478.2
2023-11-06,2032.335,475.96
2023-11-07,2022.766,474.0
2023-11-08,2023.13,471.84
2023-11-09,2018.385,468.9
2023-11-10,2005.235,471.36
2023-11-13,2009.214,469.98
2023-11-14,2004.813,471.52
2023-11-15,2015.364,472.98
2023-11-16,1978.118,471.86
2023-11-17,1986.526,473.44
2023-11-20,1992.97,468.0
2023-11-21,1984.271,466.98
2023-11-22,1950.008,466.1
2023-11-23,1961.351,465.46
2023-11-24,1937.94,465.9
2023-11-27,1926.201,470.08
2023-11-28,1938.423,471.6
2023-11-29,1917.903,475.46
2023-11-30,1922.591,475.72
2023-12-01,1926.284,475.78
2023-12-04,1908.917,481.62
2023-12-05,1871.096,475.0
2023-12-06,1881.942,474.08
2023-12-07,1877.212,474.88
2023-12-08,1892.178,475.2
2023-12-11,1915.737,471.6
2023-12-12,1903.871,469.9
2023-12-13,1872.341,469.02
2023-12-14,1860.513,476.2
2023-12-15,1848.501,475.46
2023-12-18,1819.995,474.9
2023-12-19,1827.672,475.9
2023-12-20,1802.881,476.92
2023-12-21,1832.616,477.02
2023-12-22,1825.842,479.54
2023-12-25,1831.569,480.8
2023-12-26,1808.5,481.4
2023-12-27,1809.832,482.6
2023-12-28,1879.496,483.6
2023-12-29,1891.366,481.7
2024-01-02,1855.922,483.32
2024-01-03,1834.732,483.58
2024-01-04,1801.761,481.64
2024-01-05,1775.577,482.38
2024-01-08,1744.411,481.72
2024-01-09,1750.775,481.02
2024-01-10,1743.198,479.86
2024-01-11,1777.272,480.24
2024-01-12,1761.16,480.78
2024-01-15,1745.609,483.58
2024-01-16,1752.23,483.34
2024-01-17,1699.62,479.66
2024-01-18,1732.358,478.72
2024-01-19,1715.436,480.36
2024-01-22,1666.88,478.88
2024-01-23,1687.614,479.18
2024-01-24,1696.188,478.66
2024-01-25,1720.783,476.84
2024-01-26,1682.478,478.72
2024-01-29,1623.812,480.04
2024-01-30,1583.771,481.0
2024-01-31,1573.372,481.58
2024-02-01,1589.037,482.84
2024-02-02,1550.374,484.82
2024-02-05,1562.61,481.44
2024-02-06,1667.445,480.66
2024-02-07,1707.02,482.1
2024-02-08,1726.859,483.54
2024-02-19,1746.422,480.7
2024-02-20,1746.176,480.42
2024-02-21,1752.478,480.42
2024-02-22,1757.869,480.06
2024-02-23,1758.193,478.96
2024-02-26,1751.703,481.54
2024-02-27,1793.979,481.42
2024-02-28,1748.97,481.28
2024-02-29,1807.034,481.82
2024-03-01,1824.035,483.8
2024-03-04,1834.833,490.1
2024-03-05,1833.661,497.36
2024-03-06,1832.58,500.7
2024-03-07,1789.936,505.88
2024-03-08,1807.294,506.28
2024-03-11,1890.41,508.3
2024-03-12,1906.037,506.74
2024-03-13,1895.147,505.62
2024-03-14,1883.021,506.34
2024-03-15,1884.088,508.16
2024-03-18,1926.396,504.04
2024-03-19,1906.938,505.22
2024-03-20,1909.245,505.74
2024-03-21,1897.094,515.7
2024-03-22,1869.175,512.48
2024-03-25,1833.441,513.42
2024-03-26,1841.535,514.2
2024-03-27,1789.819,516.42
2024-03-28,1806.897,520.0
2024-03-29,1818.203,531.3
2024-04-01,1872.118,534.04
2024-04-02,1860.494,534.74
2024-04-03,1840.412,541.52
2024-04-08,1807.048,554.74
2024-04-09,1827.579,556.92
2024-04-10,1789.941,558.78
2024-04-11,1782.085,555.22
2024-04-12,1762.877,570.5
2024-04-15,1795.518,563.88
2024-04-16,1760.2,567.0
2024-04-17,1797.311,567.78
2024-04-18,1787.489,565.52
2024-04-19,1756.001,568.3
2024-04-22,1750.463,558.42
2024-04-23,1753.161,544.84
2024-04-24,1765.41,551.0
2024-04-25,1764.727,550.28
2024-04-26,1823.741,554.58
2024-04-29,1887.571,551.46
2024-04-30,1858.393,549.5
2024-05-06,1895.208,548.32
2024-05-07,1892.539,549.82
2024-05-08,1865.108,549.0
2024-05-09,1900.009,548.1
2024-05-10,1878.165,561.4
2024-05-13,1860.366,557.62
2024-05-14,1855.598,554.62
2024-05-15,1838.887,559.02
2024-05-16,1844.211,564.42
2024-05-17,1864.939,564.86
2024-05-20,1875.928,578.84
2024-05-21,1861.481,572.22
2024-05-22,1877.927,573.32
2024-05-23,1852.067,559.72
2024-05-24,1818.562,554.48
2024-05-27,1830.958,555.78
2024-05-28,1806.255,555.96
2024-05-29,1811.068,559.7
2024-05-30,1813.155,554.2
2024-05-31,1805.109,556.86
2024-06-03,1819.455,551.56
2024-06-04,1843.592,556.24
2024-06-05,1833.55,553.62
2024-06-06,1820.448,562.14
2024-06-07,1781.07,562.3
2024-06-11,1787.302,544.78
2024-06-12,1779.418,548.04
2024-06-13,1777.791,548.44
2024-06-14,1791.362,548.48
2024-06-17,1806.193,549.46
2024-06-18,1811.365,550.08
2024-06-19,1788.496,552.4
2024-06-20,1762.701,557.16
2024-06-21,1755.876,559.74
2024-06-24,1731.515,551.18
2024-06-25,1700.025,552.16
2024-06-26,1730.642,548.7
2024-06-27,1703.201,545.4
2024-06-28,1683.43,551.52
2024-07-01,1682.692,551.42
2024-07-02,1665.035,552.48
2024-07-03,1660.124,555.7
2024-07-04,1647.22,558.34
2024-07-05,1655.594,559.66
2024-07-08,1628.758,560.74
2024-07-09,1652.117,558.66
2024-07-10,1651.11,561.1
2024-07-11,1685.118,565.46
2024-07-12,1683.629,568.54
2024-07-15,1673.007,568.34
2024-07-16,1696.336,574.94
2024-07-17,1696.451,581.56
2024-07-18,1717.709,581.48
2024-07-19,1725.487,565.94
2024-07-22,1723.914,565.4
2024-07-23,1671.443,562.6
2024-07-24,1650.908,569.64
2024-07-25,1644.454,555.68
2024-07-26,1659.534,557.38
2024-07-29,1635.675,561.24
2024-07-30,1630.951,562.02
2024-07-31,1688.142,566.28
2024-08-01,1665.973,570.9
2024-08-02,1638.304,574.04
2024-08-05,1607.288,559.94
2024-08-06,1627.355,554.18
2024-08-07,1620.332,556.06
2024-08-08,1611.509,556.1
2024-08-09,1595.642,560.7
2024-08-12,1592.394,565.3
2024-08-13,1607.186,569.46
2024-08-14,1584.328,568.22
2024-08-15,1592.71,566.98
2024-08-16,1591.461,567.74
2024-08-19,1589.287,573.7
2024-08-20,1567.969,574.24
2024-08-21,1558.512,576.2
2024-08-22,1546.631,574.46
2024-08-23,1546.903,572.58
2024-08-26,1545.309,576.2
2024-08-27,1530.744,575.94
2024-08-28,1531.45,575.16
2024-08-29,1541.4,575.06
2024-08-30,1580.459,574.06
2024-09-02,1536.95,570.82
2024-09-03,1556.321,572.12
2024-09-04,1554.64,568.22
2024-09-05,1564.723,572.04
2024-09-06,1538.072,573.68
2024-09-09,1539.038,569.22
2024-09-10,1539.98,573.24
2024-09-11,1558.328,576.12
2024-09-12,1551.814,575.22
2024-09-13,1535.168,583.58
2024-09-18,1533.473,582.98
2024-09-19,1546.474,582.2
2024-09-20,1536.599,590.62
2024-09-23,1530.506,595.14
2024-09-24,1615.322,594.24
2024-09-25,1641.542,598.36
2024-09-26,1714.144,599.9
2024-09-27,1885.489,599.42
2024-09-30,2175.086,596.72
2024-10-08,2550.276,596.22
2024-10-09,2280.096,588.56
2024-10-10,2212.909,590.7
2024-10-11,2100.871,597.38
2024-10-14,2155.403,603.3
2024-10-15,2085.986,603.64
2024-10-16,2039.95,611.98
2024-10-17,2033.484,614.26
2024-10-18,2195.101,619.06
2024-10-21,2210.335,625.82
2024-10-22,2216.99,626.5
2024-10-23,2205.302,629.96
2024-10-24,2175.095,624.54
2024-10-25,2238.897,624.72
2024-10-28,2229.118,626.58
2024-10-29,2177.306,631.8
2024-10-30,2151.515,638.62
2024-10-31,2164.462,635.66
2024-11-01,2123.738,629.72
2024-11-04,2185.984,625.38
2024-11-05,2289.841,625.02
2024-11-06,2265.833,624.06
2024-11-07,2350.76,611.32
2024-11-08,2321.587,615.48
2024-11-11,2392.443,615.78
2024-11-12,2390.803,605.66
2024-11-13,2417.252,604.46
2024-11-14,2334.964,593.1
2024-11-15,2243.62,593.3
2024-11-18,2190.95,600.6
2024-11-19,2256.607,609.84
2024-11-20,2267.855,610.6
2024-11-21,2265.866,617.7
2024-11-22,2175.571,627.88
2024-11-25,2175.184,619.16
2024-11-26,2150.097,610.84
2024-11-27,2208.781,616.46
2024-11-28,2169.803,613.2
2024-11-29,2224.003,618.8
2024-12-02,2255.498,613.28
2024-12-03,2245.499,619.32
2024-12-04,2213.406,618.22
2024-12-05,2221.457,618.4
2024-12-06,2267.064,615.94
2024-12-09,2248.627,619.12
2024-12-10,2264.051,621.44
2024-12-11,2261.582,627.06
2024-12-12,2292.145,631.38
2024-12-13,2235.259,625.6
2024-12-16,2201.532,619.72
2024-12-17,2201.181,619.14
2024-12-18,2202.137,618.5
2024-12-19,2213.543,613.52
2024-12-20,2209.662,613.94
2024-12-23,2187.945,620.14
2024-12-24,2213.548,617.58
2024-12-25,2201.296,619.0
2024-12-26,2209.846,619.74
2024-12-27,2204.896,620.22
2024-12-30,2206.285,617.66
2025-01-02,2060.442,622.4
2025-01-03,2015.967,627.96
2025-01-06,2014.19,624.92
2025-01-07,2028.358,625.02
2025-01-08,2008.444,627.96
2025-01-09,2010.66,631.3
2025-01-10,1975.305,635.46
2025-01-13,1982.459,637.14
2025-01-14,2075.756,632.1
2025-01-15,2037.933,636.84
2025-01-16,2051.351,639.12
2025-01-17,2067.275,640.68
2025-01-20,2104.728,639.8
2025-01-21,2112.39,639.78
2025-01-22,2101.035,645.46
2025-01-23,2093.313,646.2
2025-01-24,2121.839,648.9
2025-01-27,2063.82,647.54
2025-02-05,2062.923,670.64
2025-02-06,2120.745,668.46
2025-02-07,2174.351,669.9
2025-02-10,2183.877,679.08
2025-02-11,2152.732,685.74
2025-02-12,2191.76,681.22
2025-02-13,2176.156,684.56
2025-02-14,2215.298,688.4
2025-02-17,2226.615,677.1
2025-02-18,2182.574,682.82
2025-02-19,2226.982,687.8
2025-02-20,2225.584,690.0
2025-02-21,2281.512,684.44
2025-02-24,2266.244,685.98
2025-02-25,2240.589,685.58
2025-02-26,2268.215,679.42
2025-02-27,2256.508,677.0
2025-02-28,2170.392,672.12
2025-03-03,2196.525,672.4
2025-03-04,2190.078,676.82
2025-03-05,2190.362,682.16
2025-03-06,2234.689,680.64
2025-03-07,2205.307,679.48
2025-03-10,2199.877,681.5
2025-03-11,2204.03,677.56
2025-03-12,2191.268,679.56
2025-03-13,2166.004,684.5
2025-03-14,2226.716,694.96
2025-03-17,2215.127,695.94
2025-03-18,2228.644,700.7
2025-03-19,2222.347,707.34
2025-03-20,2200.032,708.5
2025-03-21,2152.279,706.96
2025-03-24,2152.555,707.14
2025-03-25,2145.479,706.76
2025-03-26,2139.902,709.02
2025-03-27,2145.095,710.3
2025-03-28,2128.209,722.8
2025-03-31,2103.699,729.8
2025-04-01,2101.878,736.3
2025-04-02,2104.625,733.6
2025-04-03,2065.403,739.04
2025-04-07,1807.206,718.18
2025-04-08,1840.312,719.22
2025-04-09,1858.356,728.14
2025-04-10,1900.528,744.48
2025-04-11,1926.37,757.3
2025-04-14,1932.913,763.64
2025-04-15,1930.399,764.44
2025-04-16,1907.109,781.6
2025-04-17,1908.776,789.22
2025-04-18,1913.97,791.02
2025-04-21,1944.318,805.06
2025-04-22,1928.432,831.42
2025-04-23,1949.162,784.28
2025-04-24,1935.858,792.2
2025-04-25,1947.186,787.2
2025-04-28,1934.457,780.04
2025-04-29,1931.942,785.14
2025-04-30,1948.03,780.3
2025-05-06,1986.409,794.8
2025-05-07,1996.51,803.5
2025-05-08,2029.452,790.78
2025-05-09,2011.767,788.42
2025-05-12,2064.714,772.28
2025-05-13,2062.261,767.68
2025-05-14,2083.142,761.72
2025-05-15,2043.247,739.82
2025-05-16,2039.445,751.8
2025-05-19,2032.756,755.86
2025-05-20,2048.459,754.38
2025-05-21,2065.39,778.78
2025-05-22,2045.566,780.1
2025-05-23,2021.499,780.1
2025-05-26,2005.259,777.3
2025-05-27,1991.643,771.6
2025-05-28,1985.383,772.28
2025-05-29,2012.548,764.32
2025-05-30,1993.188,771.8
2025-06-03,2002.7,783.1
2025-06-04,2024.933,782.42
2025-06-05,2048.615,783.72
2025-06-06,2039.435,783.24
2025-06-09,2061.291,774.72
2025-06-10,2037.271,775.06
2025-06-11,2061.867,777.54
2025-06-12,2067.154,785.16
2025-06-13,2043.824,794.36
2025-06-16,2057.323,792.3
2025-06-17,2049.943,785.08
2025-06-18,2054.729,785.42
2025-06-19,2026.817,781.24
2025-06-20,2009.893,778.58
2025-06-23,2017.634,781.3
2025-06-24,2064.135,771.86
2025-06-25,2128.392,773.94
2025-06-26,2114.425,775.28
2025-06-27,2124.344,766.4
2025-06-30,2153.014,767.58
2025-07-01,2147.919,776.1
2025-07-02,2123.719,776.04
2025-07-03,2164.088,781.28
2025-07-04,2156.234,777.06
2025-07-07,2130.186,771.3
2025-07-08,2181.077,776.22
2025-07-09,2184.675,766.82
2025-07-10,2189.577,773.3
2025-07-11,2207.097,773.56
2025-07-14,2197.068,781.4
2025-07-15,2235.049,780.4
2025-07-16,2230.194,776.66
2025-07-17,2269.327,776.28
2025-07-18,2277.152,777.02
2025-07-21,2296.883,781.7
2025-07-22,2310.856,784.84
2025-07-23,2310.671,792.9
2025-07-24,2345.367,778.74
2025-07-25,2340.056,777.32
2025-07-28,2362.6,774.78
2025-07-29,2406.594,771.44
2025-07-30,2367.684,773.78
2025-07-31,2328.313,770.28
2025-08-01,2322.627,770.72
2025-08-04,2334.323,781.42
2025-08-05,2343.376,782.5
2025-08-06,2358.955,783.68
2025-08-07,2342.861,785.02
2025-08-08,2333.959,787.8
2025-08-11,2379.816,779.48
2025-08-12,2409.398,776.04
2025-08-13,2496.504,777.72
2025-08-14,2469.656,778.7
2025-08-15,2534.219,775.8
2025-08-18,2606.202,777.66
2025-08-19,2601.743,775.06
2025-08-20,2607.653,772.68
2025-08-21,2595.465,775.12
2025-08-22,2682.553,773.4
2025-08-25,2762.99,779.18
2025-08-26,2742.127,781.12
2025-08-27,2723.198,781.16
2025-08-28,2827.172,783.22
2025-08-29,2890.125,785.12
2025-09-01,2956.375,800.56
2025-09-02,2872.222,804.32
2025-09-03,2899.373,814.88
2025-09-04,2776.248,812.98
2025-09-05,2958.181,815.6
2025-09-08,2933.246,822.86
2025-09-09,2867.969,834.48
2025-09-10,2904.269,833.42
2025-09-11,3053.749,830.78
2025-09-12,3020.423,834.22
2025-09-15,3066.18,831.6
2025-09-16,3087.04,842.08
2025-09-17,3147.345,835.08
2025-09-18,3095.851,824.1
2025-09-19,3091.003,830.56
2025-09-22,3107.887,846.5
2025-09-23,3114.553,855.44
2025-09-24,3185.571,860.0
2025-09-25,3235.765,854.72
2025-09-26,3151.53,856.06
2025-09-29,3238.012,866.52
2025-09-30,3238.16,874.4
2025-10-09,3261.822,914.32
2025-10-10,3113.262,901.56
2025-10-13,3078.762,927.56
2025-10-14,2955.983,938.98
2025-10-15,3025.867,960.34
2025-10-16,3037.442,966.42
2025-10-17,2935.37,999.8
2025-10-20,2993.455,970.32
2025-10-21,3083.716,994.06
2025-10-22,3059.319,952.56
2025-10-23,3062.163,942.28
2025-10-24,3171.569,938.1
2025-10-27,3234.455,934.14
2025-10-28,3229.575,901.38
2025-10-29,3324.271,910.88
2025-10-30,3263.022,912.16
2025-10-31,3187.533,921.92
2025-11-03,3196.871,922.58
2025-11-04,3134.09,915.58
2025-11-05,3166.231,912.26
2025-11-06,3224.624,917.8
2025-11-07,3208.206,921.26
2025-11-10,3178.827,935.98
2025-11-11,3134.316,948.88
2025-11-12,3122.027,945.76
2025-11-13,3201.754,961.22
2025-11-14,3111.507,953.2
2025-11-17,3105.203,929.46
2025-11-18,3069.219,918.52
2025-11-19,3076.845,937.0
2025-11-20,3042.341,932.56
2025-11-21,2920.078,926.94
2025-11-24,2929.043,930.32
2025-11-25,2980.934,946.5
2025-11-26,3044.695,946.72
2025-11-27,3031.296,947.16
2025-11-28,3052.587,953.92
2025-12-01,3092.499,963.28
2025-12-02,3071.149,958.42
2025-12-03,3036.786,956.7
2025-12-04,3067.484,953.42
2025-12-05,3109.297,961.04
2025-12-08,3190.269,958.7
2025-12-09,3209.603,951.54
2025-12-10,3209.004,956.4
2025-12-11,3163.675,957.9
2025-12-12,3194.359,970.66
2025-12-15,3137.801,983.16
2025-12-16,3071.762,971.42
2025-12-17,3175.908,979.72
2025-12-18,3107.065,980.5
2025-12-19,3122.238,979.9
2025-12-22,3191.985,1000.86
2025-12-23,3205.011,1014.24
2025-12-24,3229.577,1014.68
2025-12-25,3239.343,1008.76
2025-12-26,3243.876,1016.3
2025-12-29,3222.611,1007.18
2025-12-30,3242.905,984.84
2026-01-05,3294.551,995.0
2026-01-06,3319.292,1004.98
2026-01-07,3329.693,998.9
2026-01-08,3302.307,997.94
2026-01-09,3327.813,1006.48
2026-01-12,3388.341,1026.28
2026-01-13,3321.889,1027.18
2026-01-14,3349.138,1040.62
2026-01-15,3367.917,1035.2
2026-01-16,3361.017,1032.32
2026-01-19,3337.608,1048.88
2026-01-20,3277.979,1060.16
2026-01-21,3295.523,1092.3
2026-01-22,3328.647,1087.58
2026-01-23,3349.503,1115.64
2026-01-26,3319.149,1143.32
2026-01-27,3342.599,1148.38
2026-01-28,3323.562,1186.2
2026-01-29,3304.51,1249.12
2026-01-30,3346.355,1161.42
2026-02-02,3264.111,1008.6
2026-02-03,3324.892,1093.78
2026-02-04,3311.515,1141.7
2026-02-05,3260.278,1105.76
2026-02-06,3236.464,1090.12
2026-02-09,3332.77,1125.94
2026-02-10,3320.537,1121.22
2026-02-11,3284.735,1130.4
2026-02-12,3328.063,1126.12
2026-02-13,3275.958,1110.1
2026-02-24,3308.265,1150.5
2026-02-25,3354.819,1151.06
2026-02-26,3344.982,1146.48
2026-02-27,3310.305,1147.9
2026-03-02,3294.161,1197.22
2026-03-03,3209.482,1182.0
2026-03-04,3164.371,1153.06
2026-03-05,3216.939,1152.0
2026-03-06,3229.302,1140.8
2026-03-09,3208.582,1140.0
2026-03-10,3306.141,1150.0
2026-03-11,3349.529,1151.98
2026-03-12,3317.522,1148.1
2026-03-13,3310.278,1133.0
2026-03-16,3357.022,1118.34
2026-03-17,3280.059,1116.2
2026-03-18,3346.365,1113.52
2026-03-19,3309.103,1062.0
2026-03-20,3352.103,1039.22
2026-03-23,3235.221,940.0
2026-03-24,3251.545,977.28
2026-03-25,3316.971,1013.96
2026-03-26,3272.488,995.98
2026-03-27,3295.88,998.66
2026-03-30,3273.355,1014.88
2026-03-31,3184.952,1020.1
2026-04-01,3247.523,1053.18
2026-04-02,3172.649,1023.78
2026-04-03,3149.596,1033.0
2026-04-07,3160.816,1034.28
2026-04-08,3347.61,1062.0
2026-04-09,3323.299,1041.32
2026-04-10,3448.787,1048.36
2026-04-13,3476.44,1043.4
2026-04-14,3558.527,1052.82
2026-04-15,3514.96,1058.24
2026-04-16,3626.271,1061.5
2026-04-17,3678.293,1054.02
2026-04-20,3677.576,1054.96
2026-04-21,3688.937,1051.7
2026-04-22,3752.759,1051.4
2026-04-23,3720.247,1040.06
2026-04-24,3667.785,1032.12
2026-04-27,3648.788,1039.42
2026-04-28,3596.712,1022.1
2026-04-29,3687.168,1011.88
2026-04-30,3677.148,1016.12
2026-05-06,3778.159,1028.48
2026-05-07,3833.057,1040.98
2026-05-08,3796.128,1038.22
2026-05-11,3928.974,1026.8
2026-05-12,3934.882,1030.12
2026-05-13,4038.333,1030.56
