date,stock,gold
2009-05-21,3247.475,206.85
2009-05-22,3254.534,208.39
2009-05-25,3271.501,208.8
2009-05-26,3274.849,208.02
2009-05-27,3276.748,207.98
2009-06-01,3332.337,215.02
2009-06-02,3353.922,212.15
2009-06-03,3380.188,216.18
2009-06-04,3375.873,211.96
2009-06-05,3355.778,214.32
2009-06-08,3350.238,209.42
2009-06-09,3366.911,209.12
2009-06-10,3403.208,209.84
2009-06-11,3382.997,209.48
2009-06-12,3309.587,208.92
2009-06-15,3356.714,204.87
2009-06-16,3349.35,205.34
2009-06-17,3403.962,206.3
2009-06-18,3431.281,206.43
2009-06-19,3434.055,205.04
2009-06-22,3405.13,205.0
2009-06-23,3392.112,201.6
2009-06-24,3431.444,203.9
2009-06-25,3427.473,205.48
2009-06-26,3448.461,207.11
2009-06-29,3476.788,205.92
2009-06-30,3452.263,207.37
2009-07-01,3503.754,204.45
2009-07-02,3540.509,206.06
2009-07-03,3584.858,205.14
2009-07-06,3592.64,203.41
2009-07-07,3589.187,203.16
2009-07-08,3633.433,202.85
2009-07-09,3701.79,201.06
2009-07-10,3719.97,200.55
2009-07-13,3754.344,200.1
2009-07-14,3813.876,202.35
2009-07-15,3848.632,204.09
2009-07-16,3829.207,205.32
2009-07-17,3852.863,205.34
2009-07-20,3919.426,207.54
2009-07-21,3824.288,207.77
2009-07-22,3894.563,207.94
2009-07-23,3933.113,209.17
2009-07-24,3907.967,208.05
2009-07-27,3972.644,210.08
2009-07-28,4022.91,209.58
2009-07-29,3764.64,204.9
2009-07-30,3803.124,204.5
2009-07-31,3928.584,205.93
2009-08-03,4020.266,209.41
2009-08-04,4069.346,209.67
2009-08-05,4069.338,211.38
2009-08-06,4015.421,211.57
2009-08-07,3893.125,210.55
2009-08-10,3933.047,209.78
2009-08-11,3953.293,208.35
2009-08-12,3770.137,207.15
2009-08-13,3778.14,209.58
2009-08-14,3609.698,209.9
2009-08-17,3358.103,207.18
2009-08-18,3424.775,206.5
2009-08-19,3247.526,205.54
2009-08-20,3374.351,207.51
2009-08-21,3468.042,206.52
2009-08-24,3541.804,209.77
2009-08-25,3485.924,207.65
2009-08-26,3595.115,208.26
2009-08-27,3629.513,208.0
2009-08-28,3531.41,208.8
2009-08-31,3277.997,209.29
2009-09-01,3245.274,209.72
2009-09-02,3265.074,210.0
2009-09-03,3427.442,215.57
2009-09-04,3489.063,217.39
2009-09-07,3527.254,218.9
2009-09-08,3592.806,222.8
2009-09-09,3613.41,220.65
2009-09-10,3581.683,219.47
2009-09-11,3641.816,220.27
2009-09-14,3736.576,219.57
2009-09-15,3775.213,219.27
2009-09-16,3781.064,225.24
2009-09-17,3868.667,225.96
2009-09-18,3739.732,223.1
2009-09-21,3804.331,221.1
2009-09-22,3708.199,223.3
2009-09-23,3595.706,223.13
2009-09-24,3568.669,223.51
2009-09-25,3536.811,218.9
2009-09-28,3434.655,216.83
2009-09-29,3372.074,217.77
2009-09-30,3400.623,218.7
2009-10-09,3576.444,228.95
2009-10-12,3597.863,229.75
2009-10-13,3659.081,231.59
2009-10-14,3692.648,233.85
2009-10-15,3704.404,231.85
2009-10-16,3716.897,230.38
2009-10-19,3808.181,231.7
2009-10-20,3865.832,234.59
2009-10-21,3839.947,232.22
2009-10-22,3855.768,231.85
2009-10-23,3908.435,233.2
2009-10-26,3911.653,231.98
2009-10-27,3807.976,229.37
2009-10-28,3846.415,229.0
2009-10-29,3777.505,227.5
2009-10-30,3827.683,230.68
2009-11-02,3955.783,230.71
2009-11-03,4053.212,233.86
2009-11-04,4083.482,238.06
2009-11-05,4125.781,238.12
2009-11-06,4145.137,239.25
2009-11-09,4176.188,242.17
2009-11-10,4182.77,240.84
2009-11-11,4199.549,242.62
2009-11-12,4213.245,245.56
2009-11-13,4267.008,242.91
2009-11-16,4364.973,247.39
2009-11-17,4387.552,248.48
2009-11-18,4406.779,249.49
2009-11-19,4476.138,250.26
2009-11-20,4508.293,250.92
2009-11-23,4591.339,255.42
2009-11-24,4347.657,255.05
2009-11-25,4512.08,259.33
2009-11-26,4328.408,261.92
2009-11-27,4215.338,257.02
2009-11-30,4405.328,258.23
2009-12-01,4525.288,259.33
2009-12-02,4591.384,267.5
2009-12-03,4621.941,267.55
2009-12-04,4506.082,265.8
2009-12-07,4581.242,254.81
2009-12-08,4571.764,255.9
2009-12-09,4498.152,248.85
2009-12-10,4536.557,249.27
2009-12-11,4534.763,250.7
2009-12-14,4513.594,249.7
2009-12-15,4523.493,248.31
2009-12-16,4506.039,252.38
2009-12-17,4364.926,249.73
2009-12-18,4203.48,245.4
2009-12-21,4256.389,246.8
2009-12-22,4136.822,242.43
2009-12-23,4210.173,241.3
2009-12-24,4345.296,245.61
2009-12-25,4376.193,246.35
2009-12-28,4447.205,247.98
2009-12-29,4463.604,246.4
2009-12-30,4446.067,243.39
2010-01-04,4510.527,245.96
2010-01-05,4557.475,253.23
2010-01-06,4550.279,251.1
2010-01-07,4459.155,252.36
2010-01-08,4514.452,249.56
2010-01-11,4542.949,256.85
2010-01-12,4639.632,257.15
2010-01-13,4591.024,250.72
2010-01-14,4714.1,252.97
2010-01-15,4747.648,252.21
2010-01-18,4829.062,251.81
2010-01-19,4830.016,252.39
2010-01-20,4651.074,251.38
2010-01-21,4667.209,248.3
2010-01-22,4537.88,243.32
2010-01-25,4481.16,245.36
2010-01-26,4294.383,243.1
2010-01-27,4267.113,243.81
2010-01-28,4336.381,241.44
2010-01-29,4374.649,239.36
2010-02-01,4331.366,239.56
2010-02-02,4301.768,244.74
2010-02-03,4363.079,247.24
2010-02-04,4408.441,245.11
2010-02-05,4311.293,235.77
2010-02-08,4310.894,236.86
2010-02-09,4311.891,238.47
2010-02-10,4366.25,239.85
2010-02-11,4356.517,240.3
2010-02-12,4416.219,242.2
2010-02-22,4419.547,248.33
2010-02-23,4459.155,247.22
2010-02-24,4556.281,245.06
2010-02-25,4629.965,242.28
2010-02-26,4634.671,246.4
2010-03-01,4686.266,247.79
2010-03-02,4690.293,247.38
2010-03-03,4758.434,251.9
2010-03-04,4586.523,251.05
2010-03-05,4604.586,251.28
2010-03-08,4654.583,252.01
2010-03-09,4660.126,248.36
2010-03-10,4598.994,249.44
2010-03-11,4562.872,245.93
2010-03-12,4492.861,246.82
2010-03-15,4454.76,244.99
2010-03-16,4491.465,246.34
2010-03-17,4616.053,250.13
2010-03-18,4630.953,248.53
2010-03-19,4663.903,248.71
2010-03-22,4690.198,244.99
2010-03-23,4658.626,244.5
2010-03-24,4683.065,243.9
2010-03-25,4620.749,241.8
2010-03-26,4686.931,243.88
2010-03-29,4723.611,246.01
2010-03-30,4744.423,246.46
2010-03-31,4756.157,245.28
2010-04-01,4827.214,245.91
2010-04-02,4843.175,248.03
2010-04-06,4852.904,248.7
2010-04-07,4863.639,250.68
2010-04-08,4864.922,251.8
2010-04-09,4939.176,253.7
2010-04-12,4976.38,255.42
2010-04-13,4919.873,253.45
2010-04-14,4977.508,254.45
2010-04-15,4914.747,254.16
2010-04-16,4898.67,254.23
2010-04-19,4688.836,249.7
2010-04-20,4749.934,251.07
2010-04-21,4893.978,252.56
2010-04-22,4902.405,252.5
2010-04-23,4864.164,251.26
2010-04-26,4866.553,255.41
2010-04-27,4739.269,254.39
2010-04-28,4714.432,256.8
2010-04-29,4561.4,257.08
2010-04-30,4438.681,258.59
2010-05-04,4434.131,258.61
2010-05-05,4564.807,257.33
2010-05-06,4419.781,258.2
2010-05-07,4350.758,264.6
2010-05-10,4269.108,262.75
2010-05-11,4144.352,265.64
2010-05-12,4042.516,270.17
2010-05-13,4157.842,271.14
2010-05-14,4184.841,271.32
2010-05-17,3915.752,271.89
2010-05-18,3972.154,267.62
2010-05-19,3977.377,266.29
2010-05-20,3901.257,261.27
2010-05-21,3982.385,259.72
2010-05-24,4163.477,262.25
2010-05-25,4133.346,262.17
2010-05-26,4144.662,265.8
2010-05-27,4218.637,266.7
2010-05-28,4235.322,267.68
2010-05-31,4104.364,266.54
2010-06-01,4025.789,268.59
2010-06-02,4083.616,268.71
2010-06-03,4053.985,269.18
2010-06-04,4089.035,264.82
2010-06-07,4072.568,267.77
2010-06-08,4109.317,272.9
2010-06-09,4211.881,271.35
2010-06-10,4223.566,270.24
2010-06-11,4197.995,268.44
2010-06-17,4145.243,271.47
2010-06-18,3972.286,273.93
2010-06-21,4087.017,276.98
2010-06-22,4119.722,271.24
2010-06-23,4094.568,272.08
2010-06-24,4095.295,270.75
2010-06-25,4028.433,272.95
2010-06-28,3961.382,274.91
2010-06-29,3736.982,270.6
2010-06-30,3664.464,272.04
2010-07-01,3606.593,270.8
2010-07-02,3585.576,263.12
2010-07-05,3563.882,264.26
2010-07-06,3665.334,263.01
2010-07-07,3718.662,259.4
2010-07-08,3698.342,263.16
2010-07-09,3807.604,261.36
2010-07-12,3849.52,263.3
2010-07-13,3788.751,261.2
2010-07-14,3824.046,264.6
2010-07-15,3735.395,263.75
2010-07-16,3757.432,263.02
2010-07-19,3842.313,260.3
2010-07-20,3951.358,258.85
2010-07-21,3959.427,259.76
2010-07-22,4017.864,258.73
2010-07-23,4015.467,261.46
2010-07-26,4071.094,261.12
2010-07-27,4068.864,259.46
2010-07-28,4162.321,255.18
2010-07-29,4194.04,256.17
2010-07-30,4191.13,255.94
2010-08-02,4267.895,259.25
2010-08-03,4193.641,258.95
2010-08-04,4248.014,261.57
2010-08-05,4267.955,261.4
2010-08-06,4356.012,262.9
2010-08-09,4413.568,264.63
2010-08-10,4246.46,262.0
2010-08-11,4297.904,262.43
2010-08-12,4241.592,262.9
2010-08-13,4323.052,266.73
2010-08-16,4423.315,267.48
2010-08-17,4457.759,267.8
2010-08-18,4457.127,267.55
2010-08-19,4461.488,268.98
2010-08-20,4366.604,268.78
2010-08-23,4404.718,268.6
2010-08-24,4456.497,266.86
2010-08-25,4368.304,269.8
2010-08-26,4399.284,271.11
2010-08-27,4431.444,270.22
2010-08-30,4553.023,270.41
2010-08-31,4589.289,270.28
2010-09-01,4530.229,274.1
2010-09-02,4625.395,273.1
2010-09-03,4662.96,273.72
2010-09-06,4651.963,273.25
2010-09-07,4679.942,273.15
2010-09-08,4720.375,275.33
2010-09-09,4658.009,273.83
2010-09-10,4705.31,272.01
2010-09-13,4789.693,272.08
2010-09-14,4805.416,272.6
2010-09-15,4730.143,276.55
2010-09-16,4610.916,275.95
2010-09-17,4603.489,278.24
2010-09-20,4553.12,279.2
2010-09-21,4546.724,277.4
2010-09-27,4673.602,281.15
2010-09-28,4654.345,279.42
2010-09-29,4590.317,283.19
2010-09-30,4660.605,284.11
2010-10-08,4767.967,285.69
2010-10-11,4789.155,290.85
2010-10-12,4806.029,289.98
2010-10-13,4836.737,292.47
2010-10-14,4679.548,297.47
2010-10-15,4691.45,297.18
2010-10-18,4636.639,292.41
2010-10-19,4778.607,293.34
2010-10-20,4794.194,286.99
2010-10-21,4833.8,286.95
2010-10-22,4877.927,284.41
2010-10-25,4998.5,291.5
2010-10-26,5046.148,289.28
2010-10-27,4994.774,287.83
2010-10-28,4999.59,287.55
2010-10-29,5055.492,290.01
2010-11-01,5199.525,295.27
2010-11-02,5173.066,294.28
2010-11-03,5098.539,292.39
2010-11-04,5228.296,293.67
2010-11-05,5311.77,301.24
2010-11-08,5431.091,301.62
2010-11-09,5467.839,311.23
2010-11-10,5484.742,305.76
2010-11-11,5440.099,307.16
2010-11-12,5111.189,301.0
2010-11-15,5255.267,295.9
2010-11-16,5068.465,294.55
2010-11-17,4855.85,288.4
2010-11-18,4932.401,292.99
2010-11-19,5081.03,294.0
2010-11-22,5150.665,294.31
2010-11-23,5063.237,294.98
2010-11-24,5206.149,298.68
2010-11-25,5259.81,297.45
2010-11-26,5227.648,295.21
2010-11-29,5248.747,294.8
2010-11-30,5110.875,296.31
2010-12-01,5116.837,303.95
2010-12-02,5138.487,304.96
2010-12-03,5100.366,303.65
2010-12-06,5016.528,308.51
2010-12-07,5084.583,309.84
2010-12-08,5069.97,301.3
2010-12-09,4964.901,300.35
2010-12-10,5039.165,301.38
2010-12-13,5179.021,302.34
2010-12-14,5244.038,305.95
2010-12-15,5230.68,301.1
2010-12-16,5216.851,300.25
2010-12-17,5228.337,299.53
2010-12-20,5163.529,302.35
2010-12-21,5222.792,302.38
2010-12-22,5174.539,302.33
2010-12-23,5069.523,302.01
2010-12-24,4991.544,301.5
2010-12-27,4849.63,301.6
2010-12-28,4730.497,303.73
2010-12-29,4812.532,307.1
2010-12-30,4828.489,308.37
2011-01-04,5011.498,307.81
2011-01-05,5028.766,299.95
2011-01-06,5001.283,298.91
2011-01-07,4975.144,297.01
2011-01-10,4830.562,299.21
2011-01-11,4804.822,299.66
2011-01-12,4833.58,301.06
2011-01-13,4826.757,299.84
2011-01-14,4723.426,297.4
2011-01-17,4519.913,292.75
2011-01-18,4536.964,294.33
2011-01-19,4646.087,295.86
2011-01-20,4477.359,293.3
2011-01-21,4506.322,290.2
2011-01-24,4398.495,291.6
2011-01-25,4341.909,287.75
2011-01-26,4424.892,288.95
2011-01-27,4502.808,290.41
2011-01-28,4548.206,284.73
2011-01-31,4610.86,288.35
2011-02-01,4630.58,289.61
2011-02-09,4609.717,292.96
2011-02-10,4733.973,292.7
2011-02-11,4786.806,293.32
2011-02-14,4872.495,293.0
2011-02-15,4869.687,293.59
2011-02-16,4952.667,295.88
2011-02-17,4987.48,296.06
2011-02-18,4941.432,297.42
2011-02-21,5042.967,299.27
2011-02-22,4909.745,299.5
2011-02-23,4979.057,299.7
2011-02-24,5027.731,301.2
2011-02-25,5032.797,299.61
2011-02-28,5095.208,301.28
2011-03-01,5122.441,302.0
2011-03-02,5108.74,303.58
2011-03-03,5009.047,301.61
2011-03-04,5067.621,299.99
2011-03-07,5138.248,304.33
2011-03-08,5165.735,301.92
2011-03-09,5181.368,301.78
2011-03-10,5143.413,303.17
2011-03-11,5139.746,299.12
2011-03-14,5190.037,301.26
2011-03-15,5131.332,299.38
2011-03-16,5199.358,296.82
2011-03-17,5104.134,295.8
2011-03-18,5126.934,299.05
2011-03-21,5086.108,303.1
2011-03-22,5085.812,302.29
2011-03-23,5155.337,302.42
2011-03-24,5169.264,303.3
2011-03-25,5212.345,303.28
2011-03-28,5199.552,299.9
2011-03-29,5111.153,299.82
2011-03-30,5064.545,300.35
2011-03-31,5000.402,301.26
2011-04-01,5065.076,301.89
2011-04-06,5057.84,306.13
2011-04-07,5089.751,305.33
2011-04-08,5148.799,307.8
2011-04-11,5107.137,307.47
2011-04-12,5114.459,305.89
2011-04-13,5165.207,307.11
2011-04-14,5150.869,307.69
2011-04-15,5162.415,308.32
2011-04-18,5178.894,312.22
2011-04-19,5116.144,311.25
2011-04-20,5152.395,314.54
2011-04-21,5188.111,315.14
2011-04-22,5165.123,315.64
2011-04-25,5054.768,316.69
2011-04-26,4970.572,312.8
2011-04-27,4913.497,313.36
2011-04-28,4755.416,318.1
2011-04-29,4836.866,317.4
2011-05-03,4920.57,317.15
2011-05-04,4814.781,314.21
2011-05-05,4827.212,313.11
2011-05-06,4849.969,309.38
2011-05-09,4889.92,310.9
2011-05-10,4918.674,312.09
2011-05-11,4929.488,314.64
2011-05-12,4863.795,310.1
2011-05-13,4902.564,314.24
2011-05-16,4900.706,310.9
2011-05-17,4873.954,311.59
2011-05-18,4906.189,310.86
2011-05-19,4879.892,312.37
2011-05-20,4863.185,313.24
2011-05-23,4679.527,314.14
2011-05-24,4672.076,317.09
2011-05-25,4618.748,317.23
2011-05-26,4572.942,317.9
2011-05-27,4428.894,317.54
2011-05-30,4345.048,319.49
2011-05-31,4444.276,320.01
2011-06-01,4490.892,317.53
2011-06-02,4429.999,320.25
2011-06-03,4506.196,319.35
2011-06-07,4547.303,321.3
2011-06-08,4562.972,320.05
2011-06-09,4456.73,319.0
2011-06-10,4469.049,320.56
2011-06-13,4468.787,318.5
2011-06-14,4540.939,317.11
2011-06-15,4499.694,317.19
2011-06-16,4402.143,318.15
2011-06-17,4337.367,317.66
2011-06-20,4278.753,320.27
2011-06-21,4338.422,321.31
2011-06-22,4321.219,321.2
2011-06-23,4402.938,321.07
2011-06-24,4509.18,316.82
2011-06-27,4568.189,311.52
2011-06-28,4574.477,312.16
2011-06-29,4511.545,313.57
2011-06-30,4579.332,314.18
2011-07-01,4604.746,311.8
2011-07-04,4719.391,311.95
2011-07-05,4749.424,311.24
2011-07-06,4760.917,316.56
2011-07-07,4761.452,319.55
2011-07-08,4756.614,319.19
2011-07-11,4799.42,321.86
2011-07-12,4731.118,322.07
2011-07-13,4825.419,326.66
2011-07-14,4866.165,329.67
2011-07-15,4896.043,328.11
2011-07-18,4895.26,332.48
2011-07-19,4843.705,334.11
2011-07-20,4849.057,330.59
2011-07-21,4784.388,333.45
2011-07-22,4800.938,330.2
2011-07-25,4613.73,336.1
2011-07-26,4633.372,335.41
2011-07-27,4710.379,336.62
2011-07-28,4680.898,335.2
2011-07-29,4628.32,334.5
2011-08-01,4644.462,333.51
2011-08-02,4610.783,335.58
2011-08-03,4625.173,345.3
2011-08-04,4649.425,345.62
2011-08-05,4559.018,344.08
2011-08-08,4330.771,354.47
2011-08-09,4317.107,362.46
2011-08-10,4378.698,361.78
2011-08-11,4454.394,367.43
2011-08-12,4505.886,362.99
2011-08-15,4571.719,360.27
2011-08-16,4533.321,366.46
2011-08-17,4513.485,369.31
2011-08-18,4436.101,370.38
2011-08-19,4395.019,383.8
2011-08-22,4363.959,392.38
2011-08-23,4434.922,391.69
2011-08-24,4427.978,380.9
2011-08-25,4520.171,363.51
2011-08-26,4530.423,367.8
2011-08-29,4490.158,376.79
2011-08-30,4451.726,372.3
2011-08-31,4430.538,380.19
2011-09-01,4395.069,376.35
2011-09-02,4344.977,381.24
2011-09-05,4238.069,390.6
2011-09-06,4204.908,395.25
2011-09-07,4306.361,378.7
2011-09-08,4260.155,382.0
2011-09-09,4233.748,388.31
2011-09-13,4164.288,378.59
2011-09-14,4212.129,378.33
2011-09-15,4215.5,375.54
2011-09-16,4214.816,365.91
2011-09-19,4131.885,377.95
2011-09-20,4151.851,368.8
2011-09-21,4275.094,375.2
2011-09-22,4151.8,367.01
2011-09-23,4117.735,361.24
2011-09-26,4051.425,341.94
2011-09-27,4068.231,341.44
2011-09-28,3999.782,341.25
2011-09-29,3871.06,335.09
2011-09-30,3856.828,338.39
2011-10-10,3832.577,341.63
2011-10-11,3817.927,345.93
2011-10-12,3950.655,346.83
2011-10-13,4001.853,346.42
2011-10-14,3985.193,346.09
2011-10-17,3997.121,347.35
2011-10-18,3877.024,343.01
2011-10-19,3854.169,340.52
2011-10-20,3740.469,333.28
2011-10-21,3671.695,335.25
2011-10-24,3736.765,341.7
2011-10-25,3842.978,341.1
2011-10-26,3884.39,354.14
2011-10-27,3888.992,355.44
2011-10-28,3978.8,357.93
2011-10-31,3999.362,352.62
2011-11-01,3999.831,352.66
2011-11-02,4072.781,355.8
2011-11-03,4097.618,355.98
2011-11-04,4131.13,362.03
2011-11-07,4114.767,364.6
2011-11-08,4057.555,368.18
2011-11-09,4126.003,367.02
2011-11-10,4064.371,360.15
2011-11-11,4062.144,362.9
2011-11-14,4159.567,367.36
2011-11-15,4192.665,363.53
2011-11-16,4088.323,362.82
2011-11-17,4079.536,362.88
2011-11-18,3963.258,353.56
2011-11-21,3966.636,353.71
2011-11-22,3957.93,346.59
2011-11-23,3942.695,351.0
2011-11-24,3935.273,348.8
2011-11-25,3911.356,346.5
2011-11-28,3915.298,351.26
2011-11-29,3980.618,352.63
2011-11-30,3819.942,353.2
2011-12-01,3897.019,359.0
2011-12-02,3817.041,359.06
2011-12-05,3692.227,358.96
2011-12-06,3691.804,352.75
2011-12-07,3702.103,356.23
2011-12-08,3700.089,357.88
2011-12-09,3663.843,351.35
2011-12-12,3616.087,346.96
2011-12-13,3490.4,339.66
2011-12-14,3423.474,337.53
2011-12-15,3329.575,322.33
2011-12-16,3427.214,328.7
2011-12-19,3434.845,328.39
2011-12-20,3424.448,329.7
2011-12-21,3342.401,334.48
2011-12-22,3298.724,331.51
2011-12-23,3327.394,330.92
2011-12-26,3308.072,327.35
2011-12-27,3224.148,326.23
2011-12-28,3207.399,324.18
2011-12-29,3207.181,316.0
2011-12-30,3266.775,319.45
2012-01-04,3192.234,327.3
2012-01-05,3074.368,331.95
2012-01-06,3087.546,333.41
2012-01-09,3212.904,330.3
2012-01-10,3345.391,332.2
2012-01-11,3346.742,336.2
2012-01-12,3345.812,336.98
2012-01-13,3233.701,336.65
2012-01-16,3130.558,335.15
2012-01-17,3304.88,339.77
2012-01-18,3237.852,338.65
2012-01-19,3270.765,340.68
2012-01-20,3315.603,339.57
2012-01-30,3292.409,353.21
2012-01-31,3294.494,355.02
2012-02-01,3266.234,354.07
2012-02-02,3328.153,356.84
2012-02-03,3383.05,358.58
2012-02-06,3412.405,353.33
2012-02-07,3356.838,352.63
2012-02-08,3445.52,357.66
2012-02-09,3469.846,355.09
2012-02-10,3488.229,353.1
2012-02-13,3519.875,352.56
2012-02-14,3524.625,350.3
2012-02-15,3578.149,352.18
2012-02-16,3577.202,350.81
2012-02-17,3565.306,353.34
2012-02-20,3574.458,353.73
2012-02-21,3618.302,355.59
2012-02-22,3689.004,358.22
2012-02-23,3700.888,362.49
2012-02-24,3756.825,362.23
2012-02-27,3764.326,360.9
2012-02-28,3745.58,361.85
2012-02-29,3696.144,364.75
2012-03-01,3715.673,349.83
2012-03-02,3794.416,350.49
2012-03-05,3798.377,348.82
2012-03-06,3760.585,346.76
2012-03-07,3732.707,341.28
2012-03-08,3791.827,344.61
2012-03-09,3848.108,347.67
2012-03-12,3871.12,347.96
2012-03-13,3910.064,347.55
2012-03-14,3734.317,341.39
2012-03-15,3689.014,337.36
2012-03-16,3786.617,340.7
2012-03-19,3829.696,340.92
2012-03-20,3746.284,338.52
2012-03-21,3760.047,338.6
2012-03-22,3742.388,337.99
2012-03-23,3670.129,337.21
2012-03-26,3666.279,340.78
2012-03-27,3652.876,345.84
2012-03-28,3490.007,342.39
2012-03-29,3425.702,339.97
2012-03-30,3416.856,340.2
2012-04-05,3531.549,333.18
2012-04-06,3554.027,334.4
2012-04-09,3512.914,336.42
2012-04-10,3554.038,337.61
2012-04-11,3566.476,339.78
2012-04-12,3640.407,339.4
2012-04-13,3675.028,342.62
2012-04-16,3685.481,335.8
2012-04-17,3631.556,336.3
2012-04-18,3714.02,338.46
2012-04-19,3704.705,335.99
2012-04-20,3736.365,336.3
2012-04-23,3691.574,335.91
2012-04-24,3666.395,335.05
2012-04-25,3718.911,336.2
2012-04-26,3700.028,338.03
2012-04-27,3664.638,338.22
2012-05-02,3718.259,338.15
2012-05-03,3733.816,335.93
2012-05-04,3758.004,334.56
2012-05-07,3784.556,335.3
2012-05-08,3783.472,333.59
2012-05-09,3717.47,325.91
2012-05-10,3731.131,326.4
2012-05-11,3715.385,324.16
2012-05-14,3710.097,322.89
2012-05-15,3705.883,318.91
2012-05-16,3660.312,313.97
2012-05-17,3714.186,318.34
2012-05-18,3655.858,323.19
2012-05-21,3653.546,327.53
2012-05-22,3711.055,325.26
2012-05-23,3708.919,320.02
2012-05-24,3678.093,321.4
2012-05-25,3635.516,321.74
2012-05-28,3687.455,326.3
2012-05-29,3745.678,325.5
2012-05-30,3752.219,319.86
2012-05-31,3753.593,323.0
2012-06-01,3744.437,322.63
2012-06-04,3621.808,335.67
2012-06-05,3617.614,334.36
2012-06-06,3600.163,336.35
2012-06-07,3581.137,334.7
2012-06-08,3564.158,324.93
2012-06-11,3630.314,329.85
2012-06-12,3608.391,328.34
2012-06-13,3674.875,332.6
2012-06-14,3652.705,333.61
2012-06-15,3648.994,335.26
2012-06-18,3684.727,333.5
2012-06-19,3657.958,335.5
2012-06-20,3636.09,333.49
2012-06-21,3590.837,330.14
2012-06-25,3493.116,325.12
2012-06-26,3489.972,326.9
2012-06-27,3476.403,324.34
2012-06-28,3427.819,325.39
2012-06-29,3470.965,324.51
2012-07-02,3509.503,328.1
2012-07-03,3515.778,331.73
2012-07-04,3497.748,333.3
2012-07-05,3418.202,333.8
2012-07-06,3486.546,330.59
2012-07-09,3398.805,326.9
2012-07-10,3365.665,327.3
2012-07-11,3404.104,326.1
2012-07-12,3450.302,324.7
2012-07-13,3435.084,326.45
2012-07-16,3311.089,328.82
2012-07-17,3334.286,329.64
2012-07-18,3352.848,327.13
2012-07-19,3392.656,326.95
2012-07-20,3369.913,327.5
2012-07-23,3337.856,326.15
2012-07-24,3361.09,326.5
2012-07-25,3332.085,327.49
2012-07-26,3302.336,332.88
2012-07-27,3283.592,335.3
2012-07-30,3217.452,334.45
2012-07-31,3159.192,335.58
2012-08-01,3216.184,334.12
2012-08-02,3195.863,331.48
2012-08-03,3259.856,329.85
2012-08-06,3337.267,332.9
2012-08-07,3368.252,333.68
2012-08-08,3356.485,332.55
2012-08-09,3405.058,334.81
