date,stock,gold
2015-07-06,8858.912,236.35
2015-07-07,8356.126,236.9
2015-07-08,8114.604,231.7
2015-07-09,8348.875,235.4
2015-07-10,8620.272,235.2
2015-07-13,9032.556,235.15
2015-07-14,9338.169,233.3
2015-07-15,8942.905,233.5
2015-07-16,9041.229,231.5
2015-07-17,9541.259,231.3
2015-07-20,9839.917,225.65
2015-07-21,10062.89,223.05
2015-07-22,10228.86,220.65
2015-07-23,10553.22,221.1
2015-07-24,10449.75,219.3
2015-07-27,9719.551,223.7
2015-07-28,9284.541,221.75
2015-07-29,9727.232,221.85
2015-07-30,9460.729,219.05
2015-07-31,9223.636,218.15
2015-08-03,8723.594,221.6
2015-08-04,9265.221,219.3
2015-08-05,9240.885,219.15
2015-08-06,9229.349,218.7
2015-08-07,9585.136,221.2
2015-08-10,10077.94,221.55
2015-08-11,10153.71,226.3
2015-08-12,10005.93,235.45
2015-08-13,10308.79,234.25
2015-08-14,10377.98,232.85
2015-08-17,10563.13,232.85
2015-08-18,9806.701,232.45
2015-08-19,10057.84,233.55
2015-08-20,9739.916,236.95
2015-08-21,9208.154,240.8
2015-08-24,8506.724,240.0
2015-08-25,7882.112,239.5
2015-08-26,7543.784,236.8
2015-08-27,7793.539,234.75
2015-08-28,8270.959,235.25
2015-08-31,7950.459,235.55
2015-09-01,7441.338,236.75
2015-09-02,7129.97,236.6
2015-09-07,7291.468,232.75
2015-09-08,7651.5,232.25
2015-09-09,7956.729,232.9
2015-09-10,7842.999,229.8
2015-09-11,7952.136,229.6
2015-09-14,7412.302,229.25
2015-09-15,7034.9,229.3
2015-09-16,7500.61,229.3
2015-09-17,7428.637,231.95
2015-09-18,7556.203,233.3
2015-09-21,7847.885,235.7
2015-09-22,7880.836,234.45
2015-09-23,7824.066,233.6
2015-09-24,7928.825,235.5
2015-09-25,7640.173,237.2
2015-09-28,7839.618,234.75
2015-09-29,7720.677,232.25
2015-09-30,7727.509,231.0
2015-10-08,8056.279,234.9
2015-10-09,8180.397,235.05
2015-10-12,8522.629,238.25
2015-10-13,8651.052,236.45
2015-10-14,8534.726,240.35
2015-10-15,8808.465,241.65
2015-10-16,8943.018,240.95
2015-10-19,8935.391,240.2
2015-10-20,9116.539,239.95
2015-10-21,8541.607,240.2
2015-10-22,8894.757,239.4
2015-10-23,9182.553,240.9
2015-10-26,9262.89,238.7
2015-10-27,9345.966,238.95
2015-10-28,9131.87,240.45
2015-10-29,9214.588,237.75
2015-10-30,9188.266,234.85
2015-11-02,8944.683,233.5
2015-11-03,8924.415,232.55
2015-11-04,9396.842,229.25
2015-11-05,9391.446,227.4
2015-11-06,9629.28,227.8
2015-11-09,9816.034,224.65
2015-11-10,9911.24,224.8
2015-11-11,10100.51,227.2
2015-11-12,10135.08,226.35
2015-11-13,9934.769,225.3
2015-11-16,10194.78,228.75
2015-11-17,10109.4,224.5
2015-11-18,9928.663,223.1
2015-11-19,10235.35,224.4
2015-11-20,10440.35,225.9
2015-11-23,10341.42,222.95
2015-11-24,10459.6,223.1
2015-11-25,10696.31,224.95
2015-11-26,10620.83,223.55
2015-11-27,9933.496,222.95
2015-11-30,10001.19,219.15
2015-12-01,9955.205,224.15
2015-12-02,9822.055,222.9
2015-12-03,10102.89,220.0
2015-12-04,10081.57,221.95
2015-12-07,10238.02,227.55
2015-12-08,10057.74,225.3
2015-12-09,10034.194,226.3
2015-12-10,10035.45,225.7
2015-12-11,9946.121,225.95
2015-12-14,10118.9,226.95
2015-12-15,10278.47,224.85
2015-12-16,10374.23,225.25
2015-12-17,10679.96,225.85
2015-12-18,10629.97,224.2
2015-12-21,10699.61,227.25
2015-12-22,10809.242,228.75
2015-12-23,10638.16,227.7
2015-12-24,10633.19,227.95
2015-12-25,10726.991,228.35
2015-12-28,10515.361,227.65
2015-12-29,10653.709,228.3
2015-12-30,10806.704,228.15
2016-01-04,9694.836,228.2
2016-01-05,9452.041,230.3
2016-01-06,9709.569,231.4
2016-01-07,8856.491,236.6
2016-01-08,8876.253,236.8
2016-01-11,8205.122,237.45
2016-01-12,8187.96,234.6
2016-01-13,7836.123,232.25
2016-01-14,8157.737,234.05
2016-01-15,7868.168,232.6
2016-01-18,8060.879,233.5
2016-01-19,8388.384,233.2
2016-01-20,8321.392,233.8
2016-01-21,7944.567,236.25
2016-01-22,8074.285,235.2
2016-01-25,8180.504,235.8
2016-01-26,7545.544,238.9
2016-01-27,7466.746,239.35
2016-01-28,7100.901,238.8
2016-01-29,7385.759,238.3
2016-02-01,7292.613,239.9
2016-02-02,7576.065,240.55
2016-02-03,7630.459,241.45
2016-02-04,7807.401,243.95
2016-02-05,7718.708,245.9
2016-02-15,7726.37,256.15
2016-02-16,8069.594,253.1
2016-02-17,8202.147,255.05
2016-02-18,8176.14,254.85
2016-02-19,8239.256,258.0
2016-02-22,8407.852,256.2
2016-02-23,8357.355,256.3
2016-02-24,8364.663,258.45
2016-02-25,7702.591,261.5
2016-02-26,7666.823,261.85
2016-02-29,7183.676,259.4
2016-03-01,7345.086,263.05
2016-03-02,7711.886,259.85
2016-03-03,7727.16,262.05
2016-03-04,7418.801,265.6
2016-03-07,7600.437,265.65
2016-03-08,7670.69,266.7
2016-03-09,7500.17,264.05
2016-03-10,7376.697,261.9
2016-03-11,7349.567,265.75
2016-03-14,7640.131,262.5
2016-03-15,7571.82,257.85
2016-03-16,7484.226,259.45
2016-03-17,7779.875,263.3
2016-03-18,8097.204,263.35
2016-03-21,8325.977,259.7
2016-03-22,8311.211,261.4
2016-03-23,8408.639,258.35
2016-03-24,8279.649,255.1
2016-03-25,8343.242,256.1
2016-03-28,8298.778,255.05
2016-03-29,8118.996,255.75
2016-03-30,8438.684,258.6
2016-03-31,8447.179,256.15
2016-04-01,8389.287,257.2
2016-04-05,8635.667,256.05
2016-04-06,8691.23,256.75
2016-04-07,8549.513,256.45
2016-04-08,8484.174,258.0
2016-04-11,8677.409,260.55
2016-04-12,8608.374,261.8
2016-04-13,8729.841,260.4
2016-04-14,8837.018,257.8
2016-04-15,8841.095,257.2
2016-04-18,8715.85,257.35
2016-04-19,8754.504,259.85
2016-04-20,8312.201,260.65
2016-04-21,8198.511,264.0
2016-04-22,8282.424,260.6
2016-04-25,8232.478,258.65
2016-04-26,8343.422,258.1
2016-04-27,8323.458,261.3
2016-04-28,8303.557,262.25
2016-04-29,8291.699,266.45
2016-05-03,8558.578,271.5
2016-05-04,8565.114,270.65
2016-05-05,8628.741,270.25
2016-05-06,8276.033,270.75
2016-05-09,7918.148,270.05
2016-05-10,7898.662,267.6
2016-05-11,7823.98,268.9
2016-05-12,7821.912,268.1
2016-05-13,7806.957,270.1
2016-05-16,7961.146,272.05
2016-05-17,7961.502,270.1
2016-05-18,7711.955,270.2
2016-05-19,7767.315,265.95
2016-05-20,7860.128,266.1
2016-05-23,7995.581,265.45
2016-05-24,7913.675,263.6
2016-05-25,7889.73,259.7
2016-05-26,7929.468,260.7
2016-05-27,7912.864,259.5
2016-05-30,7867.597,256.45
2016-05-31,8197.557,258.95
2016-06-01,8270.517,259.35
2016-06-02,8369.432,259.65
2016-06-03,8391.763,258.65
2016-06-06,8422.472,264.4
2016-06-07,8434.669,264.85
2016-06-08,8431.892,266.55
2016-06-13,8000.819,274.15
2016-06-14,8038.589,273.35
2016-06-15,8340.539,275.2
2016-06-16,8358.034,279.95
2016-06-17,8414.508,273.2
2016-06-20,8457.932,273.75
2016-06-21,8350.762,273.2
2016-06-22,8513.543,269.6
2016-06-23,8495.78,269.75
2016-06-24,8428.823,282.25
2016-06-27,8646.161,284.65
2016-06-28,8730.197,283.35
2016-06-29,8745.815,284.3
2016-06-30,8741.099,283.0
2016-07-01,8710.517,287.15
2016-07-04,8874.071,292.15
2016-07-05,8914.84,290.8
2016-07-06,8947.137,296.7
2016-07-07,8954.276,295.7
2016-07-08,8939.259,292.8
2016-07-11,8874.996,295.0
2016-07-12,8943.065,293.6
2016-07-13,9023.237,290.8
2016-07-14,9042.763,288.85
2016-07-15,8982.886,288.95
2016-07-18,8937.855,288.15
2016-07-19,8996.833,288.7
2016-07-20,8997.89,287.55
2016-07-21,9007.554,284.6
2016-07-22,8931.966,286.3
2016-07-25,8925.341,284.8
2016-07-26,9035.557,285.2
2016-07-27,8602.92,285.0
2016-07-28,8571.565,289.25
2016-07-29,8501.09,287.45
2016-08-01,8363.61,289.65
2016-08-02,8445.78,291.15
2016-08-03,8482.198,292.6
2016-08-04,8553.006,289.75
2016-08-05,8505.364,293.3
2016-08-08,8607.398,287.05
2016-08-09,8699.388,286.8
2016-08-10,8671.778,290.9
2016-08-11,8531.692,288.5
2016-08-12,8615.053,288.25
2016-08-15,8807.832,287.7
2016-08-16,8877.066,289.0
2016-08-17,8911.748,287.6
2016-08-18,8908.325,289.3
2016-08-19,8923.363,289.3
2016-08-22,8810.843,286.7
2016-08-23,8820.21,287.25
2016-08-24,8850.511,287.4
2016-08-25,8784.584,284.75
2016-08-26,8814.464,284.8
2016-08-29,8836.993,283.9
2016-08-30,8838.464,284.65
2016-08-31,8838.38,283.4
2016-09-01,8770.751,282.75
2016-09-02,8724.942,283.15
2016-09-05,8761.962,286.65
2016-09-06,8906.868,286.95
2016-09-07,8897.797,290.85
2016-09-08,8938.431,290.45
2016-09-09,8872.314,288.65
2016-09-12,8587.399,287.5
2016-09-13,8656.68,287.45
2016-09-14,8618.149,286.0
2016-09-19,8716.486,284.55
2016-09-20,8712.283,284.85
2016-09-21,8731.999,285.35
2016-09-22,8770.095,287.7
2016-09-23,8729.611,288.15
2016-09-26,8544.176,288.1
2016-09-27,8604.099,287.7
2016-09-28,8592.126,285.45
2016-09-29,8618.606,284.75
2016-09-30,8661.019,285.3
2016-10-10,8842.818,274.0
2016-10-11,8903.459,273.9
2016-10-12,8915.441,273.3
2016-10-13,8929.511,274.2
2016-10-14,8913.695,273.45
2016-10-17,8832.094,273.7
2016-10-18,8966.691,275.2
2016-10-19,8954.203,275.2
2016-10-20,8995.41,277.25
2016-10-21,8943.011,276.3
2016-10-24,9000.703,277.05
2016-10-25,9039.48,277.9
2016-10-26,9000.76,279.2
2016-10-27,8997.016,278.25
2016-10-28,8914.617,278.5
2016-10-31,8910.508,279.65
2016-11-01,9006.789,280.25
2016-11-02,8946.744,282.95
2016-11-03,9004.855,283.75
2016-11-04,8979.926,282.4
2016-11-07,8975.566,281.85
2016-11-08,9030.731,281.2
2016-11-09,8967.596,291.65
2016-11-10,9083.844,286.15
2016-11-11,9121.509,281.75
2016-11-14,9152.165,272.95
2016-11-15,9197.861,275.95
2016-11-16,9211.949,277.05
2016-11-17,9174.439,276.5
2016-11-18,9146.214,273.45
2016-11-21,9167.492,275.55
2016-11-22,9244.212,276.25
2016-11-23,9180.011,276.6
2016-11-24,9116.566,273.7
2016-11-25,9134.815,271.4
2016-11-28,9133.91,273.8
2016-11-29,9031.29,272.75
2016-11-30,9014.913,271.05
2016-12-01,9055.986,269.25
2016-12-02,8900.414,268.85
2016-12-05,8851.516,268.75
2016-12-06,8871.729,268.15
2016-12-07,8969.136,267.7
2016-12-08,8914.512,269.75
2016-12-09,8881.343,269.5
2016-12-12,8397.484,267.95
2016-12-13,8433.587,268.2
2016-12-14,8378.056,269.65
2016-12-15,8467.708,266.95
2016-12-16,8559.991,265.35
2016-12-19,8551.326,266.6
2016-12-20,8546.191,265.25
2016-12-21,8609.405,264.85
2016-12-22,8607.945,263.3
2016-12-23,8509.361,263.55
2016-12-26,8547.097,264.75
2016-12-27,8555.99,266.1
2016-12-28,8521.375,267.3
2016-12-29,8488.297,268.75
2016-12-30,8490.861,271.35
2017-01-03,8565.136,269.75
2017-01-04,8669.949,270.4
2017-01-05,8670.761,269.5
2017-01-06,8609.899,268.85
2017-01-09,8653.847,269.75
2017-01-10,8609.553,271.5
2017-01-11,8519.845,271.85
2017-01-12,8443.261,272.25
2017-01-13,8286.241,271.25
2017-01-16,7931.955,272.95
2017-01-17,8028.651,274.6
2017-01-18,7989.141,273.5
2017-01-19,7955.392,270.7
2017-01-20,8087.772,271.4
2017-01-23,8169.109,272.75
2017-01-24,8123.586,272.35
2017-01-25,8150.596,269.6
2017-01-26,8205.871,267.6
2017-02-03,8182.279,271.6
2017-02-06,8280.008,274.3
2017-02-07,8282.375,276.5
2017-02-08,8342.434,276.75
2017-02-09,8410.261,278.2
2017-02-10,8380.786,275.25
2017-02-13,8432.957,276.4
2017-02-14,8423.836,276.0
2017-02-15,8344.074,274.95
2017-02-16,8397.562,276.35
2017-02-17,8324.417,277.45
2017-02-20,8397.244,276.85
2017-02-21,8479.608,277.5
2017-02-22,8510.305,277.2
2017-02-23,8512.705,277.75
2017-02-24,8543.449,281.15
2017-02-27,8476.906,282.15
2017-02-28,8508.086,281.2
2017-03-01,8526.472,279.15
2017-03-02,8471.44,279.45
2017-03-03,8505.452,277.4
2017-03-06,8608.154,277.45
2017-03-07,8624.465,276.4
2017-03-08,8589.87,274.55
2017-03-09,8535.556,273.25
2017-03-10,8537.78,271.05
2017-03-13,8598.518,273.65
2017-03-14,8581.713,272.35
2017-03-15,8574.03,272.5
2017-03-16,8664.981,277.15
2017-03-17,8603.865,277.05
2017-03-20,8634.844,278.45
2017-03-21,8639.566,277.35
2017-03-22,8592.508,279.8
2017-03-23,8590.96,279.75
2017-03-24,8602.29,278.95
2017-03-27,8586.91,282.0
2017-03-28,8558.072,281.2
2017-03-29,8488.217,280.6
2017-03-30,8315.045,280.6
2017-03-31,8339.146,278.6
2017-04-05,8522.01,281.25
2017-04-06,8543.663,281.25
2017-04-07,8544.747,283.5
2017-04-10,8449.157,282.2
2017-04-11,8514.436,282.75
2017-04-12,8444.394,285.85
2017-04-13,8470.313,287.15
2017-04-14,8345.652,287.7
2017-04-17,8220.657,287.2
2017-04-18,8136.409,286.45
2017-04-19,8033.503,286.3
2017-04-20,7987.651,286.1
2017-04-21,7945.39,285.9
2017-04-24,7698.285,283.9
2017-04-25,7723.999,283.9
2017-04-26,7751.944,282.45
2017-04-27,7799.122,282.85
2017-04-28,7842.082,283.2
2017-05-02,7845.468,283.9
2017-05-03,7830.638,283.3
2017-05-04,7804.58,279.65
2017-05-05,7700.265,278.8
2017-05-08,7555.283,278.5
2017-05-09,7602.962,278.45
2017-05-10,7451.776,277.05
2017-05-11,7387.153,277.35
2017-05-12,7371.302,278.1
2017-05-15,7391.605,279.4
2017-05-16,7549.765,280.0
2017-05-17,7570.439,280.95
2017-05-18,7519.192,283.25
2017-05-19,7510.106,282.65
2017-05-22,7372.79,283.3
2017-05-23,7138.238,285.2
2017-05-24,7172.143,281.85
2017-05-25,7232.631,283.3
2017-05-26,7233.338,283.35
2017-05-31,7212.696,281.65
2017-06-01,7016.304,281.85
2017-06-02,7094.427,280.85
2017-06-05,7160.527,284.55
2017-06-06,7197.618,286.3
2017-06-07,7347.597,286.6
2017-06-08,7342.482,285.75
2017-06-09,7348.521,282.5
2017-06-12,7246.713,281.05
2017-06-13,7352.976,281.15
2017-06-14,7362.856,281.7
2017-06-15,7455.388,279.85
2017-06-16,7442.953,279.35
2017-06-19,7489.76,278.85
2017-06-20,7503.801,278.25
2017-06-21,7504.192,278.15
2017-06-22,7371.962,279.9
2017-06-23,7376.665,280.45
2017-06-26,7462.096,280.6
2017-06-27,7474.033,279.4
2017-06-28,7423.468,278.75
2017-06-29,7456.672,278.15
2017-06-30,7465.762,275.5
2017-07-03,7537.106,274.6
2017-07-04,7523.695,272.6
2017-07-05,7588.087,272.4
2017-07-06,7601.785,272.85
2017-07-07,7623.38,272.2
2017-07-10,7577.818,268.8
2017-07-11,7484.058,270.0
2017-07-12,7474.333,271.0
2017-07-13,7474.3,271.75
2017-07-14,7433.18,270.65
2017-07-17,7048.535,273.0
2017-07-18,7109.6,273.7
2017-07-19,7202.805,274.05
2017-07-20,7244.9,274.2
2017-07-21,7252.707,275.8
2017-07-24,7292.649,276.45
2017-07-25,7278.843,276.8
2017-07-26,7289.877,274.4
2017-07-27,7383.115,277.6
2017-07-28,7386.208,277.25
2017-07-31,7444.957,278.05
2017-08-01,7452.933,278.0
2017-08-02,7389.51,277.95
2017-08-03,7424.107,276.9
2017-08-04,7389.146,278.45
2017-08-07,7445.18,275.95
2017-08-08,7470.693,275.7
2017-08-09,7495.388,276.45
2017-08-10,7441.237,278.45
2017-08-11,7328.402,279.85
2017-08-14,7474.644,279.75
2017-08-15,7507.291,277.85
2017-08-16,7544.387,276.95
2017-08-17,7614.212,279.95
2017-08-18,7576.055,280.5
2017-08-21,7631.75,279.7
2017-08-22,7585.112,279.1
2017-08-23,7534.461,279.15
2017-08-24,7486.058,279.25
2017-08-25,7559.306,279.05
2017-08-28,7642.646,280.45
2017-08-29,7623.255,283.8
2017-08-30,7654.372,280.35
2017-08-31,7679.871,279.9
2017-09-01,7739.905,281.8
2017-09-04,7798.179,284.2
2017-09-05,7800.537,283.65
2017-09-06,7858.285,284.1
2017-09-07,7823.399,283.05
2017-09-08,7838.796,283.7
2017-09-11,7920.69,282.4
2017-09-12,7899.424,281.1
2017-09-13,7928.751,281.5
2017-09-14,7916.666,281.15
2017-09-15,7880.566,282.45
2017-09-18,7941.683,279.85
2017-09-19,7905.705,279.8
2017-09-20,7975.39,280.05
2017-09-21,7886.515,277.5
2017-09-22,7849.727,277.95
2017-09-25,7731.798,277.6
2017-09-26,7746.239,281.8
2017-09-27,7810.234,279.2
2017-09-28,7768.375,277.7
2017-09-29,7842.586,278.9
2017-10-09,7941.18,276.75
2017-10-10,7994.459,276.65
2017-10-11,7961.11,276.1
2017-10-12,7940.138,277.1
2017-10-13,7972.419,277.2
2017-10-16,7819.586,278.7
2017-10-17,7805.068,277.25
2017-10-18,7730.272,276.15
2017-10-19,7656.056,275.7
2017-10-20,7751.428,276.05
2017-10-23,7793.537,274.9
2017-10-24,7752.924,275.8
2017-10-25,7799.749,274.55
2017-10-26,7830.106,275.8
2017-10-27,7770.713,273.95
2017-10-30,7574.655,274.3
2017-10-31,7631.533,274.5
2017-11-01,7635.435,273.9
2017-11-02,7542.355,274.0
2017-11-03,7476.981,274.0
2017-11-06,7551.353,273.4
2017-11-07,7596.168,274.75
2017-11-08,7617.525,274.8
2017-11-09,7656.668,275.75
2017-11-10,7669.971,280.85
2017-11-13,7681.635,279.65
2017-11-14,7627.494,279.3
2017-11-15,7556.421,279.8
2017-11-16,7535.589,279.15
2017-11-17,7272.656,280.1
2017-11-20,7292.456,281.65
2017-11-21,7289.307,279.9
2017-11-22,7297.391,279.95
2017-11-23,7129.055,280.1
2017-11-24,7139.553,280.45
2017-11-27,7065.84,280.45
2017-11-28,7176.92,281.55
2017-11-29,7193.12,281.75
2017-11-30,7153.573,279.55
2017-12-01,7215.776,277.75
2017-12-04,7139.749,277.55
2017-12-05,6946.557,277.7
2017-12-06,7016.764,276.05
2017-12-07,7012.707,274.15
2017-12-08,7078.001,272.35
2017-12-11,7160.425,272.55
2017-12-12,7095.595,271.9
2017-12-13,7139.719,271.85
2017-12-14,7146.449,274.25
2017-12-15,7122.748,274.25
2017-12-18,7075.865,274.4
2017-12-19,7115.851,275.55
2017-12-20,7041.5,274.95
2017-12-21,7051.339,274.7
2017-12-22,7037.397,274.9
2017-12-25,6940.511,276.6
2017-12-26,6970.746,276.5
2017-12-27,6942.539,277.15
2017-12-28,6956.483,278.05
2017-12-29,7017.351,277.8
2018-01-02,7092.095,279.4
2018-01-03,7159.876,280.35
2018-01-04,7174.865,279.0
2018-01-05,7176.868,279.85
2018-01-08,7188.291,280.2
2018-01-09,7176.742,280.55
2018-01-10,7138.781,279.95
2018-01-11,7175.398,280.85
2018-01-12,7127.828,281.55
2018-01-15,6929.307,282.05
2018-01-16,6960.677,281.65
2018-01-17,6942.863,280.8
2018-01-18,6955.232,279.25
2018-01-19,6938.312,278.35
2018-01-22,7014.548,278.5
2018-01-23,7019.975,279.4
2018-01-24,7072.406,280.7
2018-01-25,7062.635,281.75
2018-01-26,7056.013,279.95
2018-01-29,6972.479,278.7
2018-01-30,6955.243,276.35
2018-01-31,6791.009,276.6
2018-02-01,6506.453,276.05
2018-02-02,6487.867,276.4
2018-02-05,6461.813,274.0
2018-02-06,6142.668,276.0
2018-02-07,6158.257,272.3
2018-02-08,6238.221,271.7
2018-02-09,6053.02,273.05
2018-02-12,6203.752,272.9
2018-02-13,6216.51,274.25
2018-02-14,6230.663,276.1
2018-02-22,6347.083,273.65
2018-02-23,6365.916,274.6
2018-02-26,6507.128,275.85
2018-02-27,6529.38,274.4
2018-02-28,6563.808,272.05
2018-03-01,6658.578,271.7
2018-03-02,6632.371,272.7
2018-03-05,6674.277,273.65
2018-03-06,6735.859,273.3
2018-03-07,6688.545,274.5
2018-03-08,6725.183,274.0
2018-03-09,6837.126,272.55
2018-03-12,6947.46,272.5
2018-03-13,6911.666,272.3
2018-03-14,6834.835,272.75
2018-03-15,6824.052,272.5
2018-03-16,6805.926,271.35
2018-03-19,6820.502,270.05
2018-03-20,6822.255,271.2
2018-03-21,6771.055,271.15
2018-03-22,6764.69,273.5
2018-03-23,6402.893,276.5
2018-03-26,6515.251,276.15
2018-03-27,6680.844,275.8
2018-03-28,6635.873,274.2
2018-03-29,6684.275,271.05
2018-03-30,6798.668,271.55
2018-04-02,6835.875,271.75
2018-04-03,6769.558,273.75
2018-04-04,6708.922,273.4
2018-04-09,6718.649,272.55
2018-04-10,6720.774,272.7
2018-04-11,6759.812,274.3
2018-04-12,6727.645,275.2
2018-04-13,6721.663,273.15
2018-04-16,6717.931,274.25
2018-04-17,6564.692,274.65
2018-04-18,6661.291,274.5
2018-04-19,6677.09,275.2
2018-04-20,6535.963,273.85
2018-04-23,6466.519,272.55
2018-04-24,6606.584,271.85
2018-04-25,6632.019,271.6
2018-04-26,6510.534,271.9
2018-04-27,6517.054,271.15
2018-05-02,6486.814,270.4
2018-05-03,6545.274,274.15
2018-05-04,6531.293,274.3
2018-05-07,6646.584,275.15
2018-05-08,6678.145,274.95
2018-05-09,6674.909,274.6
2018-05-10,6703.211,274.8
2018-05-11,6636.767,275.2
2018-05-14,6591.73,275.15
2018-05-15,6661.129,273.8
2018-05-16,6622.641,271.25
2018-05-17,6591.255,269.85
2018-05-18,6620.775,270.3
