entry_count,mean_return,median_return,mean_cagr,median_cagr,cagr_p10,cagr_p90,std_return,mean_maxdd,worst_maxdd,mean_sharpe,mean_calmar,best_return,worst_return,all_positive,positive_rate,win_rate_1m,win_rate_3m,win_rate_6m,win_rate_12m,win_rate_24m,w_stock,w_bond,w_gold,w_cash,version
4203,0.842273809558494,0.8863404772078922,0.08273526078546908,0.07668189393834979,0.0552359128718912,0.1406457355010532,0.4033478015970303,0.10514615429141967,0.1421493107214092,1.1547617249722901,0.7868595988414633,1.9571763581947796,-0.06497043932770918,0,0.9819176778491554,0.9868483978957436,0.9958937198067633,1.0,1.0,1.0,0.1,0.5,0.35000000000000003,0.05,hongli_lowvol
4203,0.8731449765169023,0.8979679013817388,0.08377585145466997,0.07732658594940123,0.057118503780294635,0.13970737353465248,0.43230194582019715,0.10771062438580711,0.15100565903987143,1.1568131886460205,0.7777863319647509,2.158741832636796,-0.06562940769726344,0,0.9816797525576969,0.9866092778574844,0.9956521739130435,1.0,1.0,1.0,0.15000000000000002,0.45,0.35000000000000003,0.05,hongli_lowvol
4203,0.9035330829311661,0.9094216310563037,0.08477265808043853,0.07813849420661456,0.059196646467630565,0.1401334109449128,0.46156718850933576,0.11237118173709874,0.1603783029739485,1.156616979180886,0.7543985634926477,2.325390083860298,-0.06628837606681837,0,0.9814418272662384,0.9863701578192252,0.9954106280193237,1.0,1.0,1.0,0.20000000000000004,0.4,0.35000000000000003,0.05,hongli_lowvol
4203,0.9265257720261868,0.9906762811893424,0.09013146838843633,0.08319845792475711,0.058010944866335776,0.1570536899329707,0.43576758471373417,0.11992926476369294,0.1642007644414008,1.160864404470182,0.7515385720577059,2.149653163549374,-0.07515551779429541,0,0.9816797525576969,0.9866092778574844,0.9956521739130435,1.0,1.0,1.0,0.1,0.45,0.4,0.05,hongli_lowvol
4203,0.9585730341642684,1.0038560678551245,0.09117363294405834,0.08390902998181837,0.05986503316135039,0.15576209255889442,0.4653273114315975,0.12228895744219906,0.1726681801850887,1.1645889190369403,0.7455590010009886,2.3577470287482023,-0.07581448616384956,0,0.9814418272662384,0.9863701578192252,0.9954106280193237,1.0,1.0,1.0,0.15000000000000002,0.4,0.4,0.05,hongli_lowvol
4203,0.99043710301336,1.01704733965662,0.09218178389681903,0.08457061478412631,0.061883333578386206,0.15603740642535288,0.4956677315892117,0.12571346922879195,0.1815789932156036,1.166505594898601,0.7332689525022413,2.5383060247083384,-0.07647345453340393,0,0.9812039019747799,0.986131037780966,0.9951690821256038,1.0,1.0,1.0,0.20000000000000004,0.35000000000000003,0.4,0.05,hongli_lowvol
4203,1.053037799697272,1.0324109500782566,0.0940843510072267,0.086610305176132,0.0664058791369468,0.15626686218781866,0.5620278221217095,0.1279130515593013,0.19090397826142233,1.1872880115645716,0.7355336289792805,2.8570531274859747,-0.07713242290295919,0,0.9804901261004044,0.9854136776661885,0.994927536231884,0.9997547216090262,1.0,1.0,0.25000000000000006,0.3,0.4,0.05,hongli_lowvol
4203,1.0819189129110955,1.0466735878172955,0.09491805958170292,0.08802973742076992,0.06790077891813198,0.15723733549156638,0.5922716708380387,0.13266472771317692,0.19994472388508736,1.1831163446410888,0.7154732174698097,3.0605176890839427,-0.07779139127251333,0,0.9800142755174875,0.9849354375896701,0.9944444444444445,0.9995094432180525,1.0,1.0,0.30000000000000004,0.25,0.4,0.05,hongli_lowvol
4203,1.106183170766861,1.056678626195461,0.09560978678429481,0.08972209417185839,0.06900812070652411,0.15819146274006432,0.6167502152398018,0.13918786806396996,0.20998353137113815,1.1756462331462525,0.6869117841531497,3.2415287913420103,-0.07845035964206881,0,0.9795384249345706,0.9844571975131516,0.9939613526570048,0.9995094432180525,1.0,1.0,0.3500000000000001,0.2,0.4,0.05,hongli_lowvol
4203,1.1339017931480018,1.0697331705166215,0.09638516059568177,0.09171351738561517,0.07008284267347462,0.15884016596946227,0.6456936434361923,0.1485360739228466,0.21998019094652646,1.1696642369299102,0.6489006882311071,3.4372962773535747,-0.0791093280116234,0,0.9790625743516536,0.9839789574366332,0.9934782608695653,0.9995094432180525,1.0,1.0,0.40000000000000013,0.15000000000000002,0.4,0.05,hongli_lowvol
4203,1.1652477139519521,1.0758501800549833,0.09723907357542678,0.09372463417041277,0.07153778157281247,0.15970442414386007,0.6797670273088141,0.1579933004046898,0.23221865207128536,1.164947831717228,0.6154632717106047,3.659007520022083,-0.07976829638117755,0,0.9783487984772782,0.9832615973218556,0.9927536231884058,0.9995094432180525,1.0,1.0,0.45000000000000007,0.1,0.4,0.05,hongli_lowvol
4203,1.1936629467721922,1.081681913246221,0.09799354249909532,0.09522045398937262,0.07258686200953846,0.16047546705206917,0.7110913996165802,0.1674301483428055,0.2545671374728998,1.1580645630097421,0.5852801509705293,3.8774061374658233,-0.0804272647507327,0,0.9776350226029027,0.982544237207078,0.9920289855072464,0.9995094432180525,1.0,1.0,0.5000000000000001,0.05,0.4,0.05,hongli_lowvol
