date,open,high,low,close,volume,amount
2013-06-24,2285.83,2285.83,2143.59,2147.48,30138327.0,23465603328.0
2013-06-25,2121.97,2148.57,2004.13,2143.5,36356823.0,26403580928.0
2013-06-26,2146.74,2146.74,2093.6,2126.25,26852450.0,19915156992.0
2013-06-27,2129.69,2157.14,2114.51,2130.0,26127563.0,18896987136.0
2013-06-28,2117.08,2194.8,2106.55,2182.98,26692975.0,19033616384.0
2013-07-01,2170.54,2189.12,2146.95,2187.5,19783400.0,13771469312.0
2013-07-02,2187.25,2192.11,2158.82,2188.53,20766419.0,16056814592.0
2013-07-03,2172.3,2172.3,2133.35,2166.89,21410912.0,14876487168.0
2013-07-04,2152.36,2200.49,2138.81,2178.01,20691746.0,15457288448.0
2013-07-05,2179.61,2197.37,2173.73,2182.86,15895755.0,12177308416.0
2013-07-08,2152.6,2160.2,2123.71,2127.63,16750074.0,11968474624.0
2013-07-09,2125.65,2143.84,2119.94,2137.57,13833196.0,9529075968.0
2013-07-10,2137.62,2188.32,2131.54,2186.99,18396536.0,13427667456.0
2013-07-11,2201.49,2330.71,2201.34,2309.52,42019329.0,32433546496.0
2013-07-12,2298.69,2309.13,2245.8,2250.82,28829971.0,22445408000.0
2013-07-15,2265.45,2311.19,2246.62,2276.72,22686638.0,18782939904.0
2013-07-16,2267.11,2282.54,2247.71,2282.26,19088846.0,15318436864.0
2013-07-17,2275.74,2293.31,2249.61,2249.85,19352435.0,15358946560.0
2013-07-18,2240.5,2250.45,2203.21,2206.85,18906869.0,14513196800.0
2013-07-19,2209.67,2216.62,2157.93,2158.99,21493697.0,16506072576.0
2013-07-22,2133.71,2165.07,2122.02,2163.49,17781622.0,13560137216.0
2013-07-23,2170.47,2235.47,2161.68,2215.47,22629360.0,17796107264.0
2013-07-24,2200.07,2212.39,2164.76,2196.64,20719721.0,16628479232.0
2013-07-25,2206.72,2220.3,2182.95,2189.7,19276862.0,15214851840.0
2013-07-26,2181.19,2192.32,2169.77,2179.26,14149165.0,12056194560.0
2013-07-29,2159.91,2159.91,2122.68,2130.96,16399356.0,12968969984.0
2013-07-30,2141.16,2185.48,2129.14,2154.58,16362138.0,12881481728.0
2013-07-31,2171.72,2195.53,2147.87,2153.9,13285359.0,11267785984.0
2013-08-01,2167.65,2200.49,2160.5,2198.35,18272257.0,14783677952.0
2013-08-02,2214.67,2224.48,2189.21,2193.63,18037705.0,14969656064.0
2013-08-05,2194.54,2215.26,2185.41,2215.02,15709443.0,13863466240.0
2013-08-06,2204.99,2229.3,2189.12,2220.58,20033311.0,16915155200.0
2013-08-07,2214.55,2238.9,2200.99,2205.56,20352755.0,17296227072.0
2013-08-08,2199.08,2217.55,2187.52,2195.76,14745928.0,12375191552.0
2013-08-09,2207.33,2216.01,2173.78,2200.1,16932120.0,14611731712.0
2013-08-12,2210.22,2277.58,2208.76,2277.05,31213367.0,27189568768.0
2013-08-13,2277.85,2292.95,2270.36,2291.72,24344026.0,20506526208.0
2013-08-14,2296.4,2322.18,2275.84,2281.63,22699099.0,19369716736.0
2013-08-15,2280.47,2302.9,2260.2,2261.88,19939496.0,16321905664.0
2013-08-16,2253.76,2403.83,2234.43,2258.74,42004064.0,32624250368.0
2013-08-19,2237.76,2293.89,2234.47,2282.08,22967681.0,18570872576.0
2013-08-20,2276.6,2313.33,2264.84,2271.93,23908201.0,19464902400.0
2013-08-21,2280.48,2282.11,2247.91,2264.84,17596835.0,15025052672.0
2013-08-22,2257.25,2289.23,2249.54,2258.25,16928160.0,14283113728.0
2013-08-23,2269.52,2277.18,2203.08,2235.38,21713113.0,18115300352.0
2013-08-26,2242.33,2286.68,2233.41,2283.49,23239652.0,19804234496.0
2013-08-27,2279.31,2295.48,2268.65,2287.42,21578349.0,18592153856.0
2013-08-28,2272.14,2292.8,2255.55,2276.86,24079713.0,20031164672.0
2013-08-29,2289.89,2295.82,2261.36,2270.21,18478991.0,14814299136.0
2013-08-30,2268.2,2287.78,2257.15,2271.29,27643543.0,20991587328.0
2013-09-02,2279.34,2291.18,2259.3,2278.92,26561768.0,20607807232.0
2013-09-03,2286.9,2314.0,2280.84,2312.03,27089574.0,20838116352.0
2013-09-04,2309.68,2324.64,2307.05,2313.87,25832161.0,19730018304.0
2013-09-05,2318.28,2319.1,2303.26,2309.52,20489918.0,16208035072.0
2013-09-06,2304.7,2342.74,2304.63,2334.44,26090733.0,21009644800.0
2013-09-09,2360.59,2459.87,2360.59,2452.8,61915781.0,47765284608.0
2013-09-10,2459.76,2487.01,2442.47,2486.61,62087091.0,52035062272.0
2013-09-11,2492.68,2516.56,2480.77,2488.3,55806840.0,46391813632.0
2013-09-12,2484.09,2560.3,2469.41,2529.42,56803576.0,48843214080.0
2013-09-13,2515.59,2529.26,2478.49,2491.18,37226676.0,33821307136.0
2013-09-16,2506.06,2508.68,2456.28,2479.95,35991159.0,33129607680.0
2013-09-17,2489.76,2497.46,2423.86,2425.65,34288857.0,30146318336.0
2013-09-18,2427.16,2443.59,2403.51,2428.38,24452354.0,21425174784.0
2013-09-23,2436.73,2454.15,2425.39,2452.33,25513135.0,23208746496.0
2013-09-24,2451.63,2451.63,2388.36,2406.8,31357957.0,28366427392.0
2013-09-25,2405.39,2429.13,2385.33,2390.45,25431786.0,23299625216.0
2013-09-26,2385.95,2385.95,2344.03,2347.96,27360271.0,23522205952.0
2013-09-27,2344.64,2362.87,2340.31,2360.04,18441464.0,16148310528.0
2013-09-30,2371.38,2377.94,2356.78,2368.54,16012267.0,14282829568.0
2013-10-08,2360.65,2393.43,2341.93,2386.91,21365921.0,19056006400.0
2013-10-09,2379.76,2405.51,2371.33,2398.35,21647333.0,19831483136.0
2013-10-10,2401.01,2401.28,2354.08,2357.41,22647354.0,20381114880.0
2013-10-11,2373.9,2409.03,2370.53,2405.47,27958008.0,24564805376.0
2013-10-14,2407.67,2410.86,2394.18,2401.93,30081311.0,26225531648.0
2013-10-15,2404.61,2406.23,2376.43,2389.82,27277436.0,23558648320.0
2013-10-16,2383.75,2383.75,2342.6,2353.48,24749406.0,21479998976.0
2013-10-17,2366.43,2373.4,2345.09,2349.47,22487069.0,20198188032.0
2013-10-18,2351.15,2373.0,2346.5,2357.62,19839107.0,17585662208.0
2013-10-21,2362.55,2396.65,2349.61,2393.2,25938114.0,22986377216.0
2013-10-22,2390.75,2390.75,2365.78,2371.29,24384139.0,22147450624.0
2013-10-23,2377.74,2410.44,2355.32,2358.86,28101892.0,23779294208.0
2013-10-24,2352.98,2361.14,2332.61,2336.71,19959120.0,16762188544.0
2013-10-25,2336.34,2358.45,2309.04,2322.35,24270705.0,20825708544.0
2013-10-28,2329.43,2330.11,2306.41,2320.84,18432445.0,15432717312.0
2013-10-29,2324.2,2380.1,2306.59,2346.5,36916497.0,29676225024.0
2013-10-30,2346.1,2377.25,2332.76,2375.87,31171222.0,23247596032.0
2013-10-31,2367.68,2367.68,2339.53,2343.25,23465420.0,18668401664.0
2013-11-01,2349.85,2370.83,2338.27,2362.66,18946669.0,14864636160.0
2013-11-04,2376.48,2383.02,2350.97,2354.87,16031541.0,12894242816.0
2013-11-05,2341.5,2352.68,2313.35,2349.8,20359104.0,16241151232.0
2013-11-06,2335.34,2345.74,2320.38,2321.5,21542558.0,17570554880.0
2013-11-07,2321.64,2329.12,2307.45,2321.38,16298797.0,13488752640.0
2013-11-08,2312.0,2323.02,2289.61,2293.03,16291223.0,13292852736.0
2013-11-11,2293.08,2304.49,2281.52,2298.48,14424777.0,11868777728.0
2013-11-12,2303.34,2323.01,2301.36,2321.29,15866885.0,13416102144.0
2013-11-13,2302.96,2303.7,2257.92,2259.54,19294595.0,15267932672.0
2013-11-14,2260.84,2266.02,2241.43,2257.9,15936215.0,12788681216.0
2013-11-15,2260.95,2324.38,2260.15,2297.48,25953344.0,21505846528.0
2013-11-18,2312.59,2389.53,2302.74,2387.37,39587179.0,34412585984.0
2013-11-19,2386.98,2386.98,2361.61,2368.06,28134902.0,24522930432.0
2013-11-20,2384.01,2390.93,2358.23,2376.08,21999125.0,19355845376.0
2013-11-21,2363.71,2370.62,2333.72,2367.19,27390413.0,23488905728.0
2013-11-22,2373.19,2376.76,2349.92,2359.4,23570487.0,19944007168.0
2013-11-25,2346.22,2373.53,2339.7,2343.85,19980975.0,16753132800.0
2013-11-26,2343.83,2354.86,2337.37,2340.9,17087680.0,14157886464.0
2013-11-27,2340.13,2375.5,2337.42,2363.18,23081738.0,20260923392.0
2013-11-28,2368.01,2403.53,2364.0,2381.88,27445234.0,23156821504.0
2013-11-29,2389.31,2393.25,2374.07,2379.23,18412089.0,16195371776.0
2013-12-02,2379.57,2424.06,2363.98,2403.25,47501189.0,40243078144.0
2013-12-03,2394.99,2415.2,2387.67,2409.97,27282572.0,22950890240.0
