entry_count,mean_return,median_return,mean_cagr,median_cagr,cagr_p10,cagr_p90,std_return,mean_maxdd,worst_maxdd,mean_sharpe,mean_calmar,best_return,worst_return,all_positive,positive_rate,win_rate_1m,win_rate_3m,win_rate_6m,win_rate_12m,win_rate_24m,w_stock,w_bond,w_gold,w_cash,version
5897,2.4878213074937965,1.9041636588624868,0.10765304179660005,0.09663829579288707,0.08513266124518179,0.18458362427762187,1.9721560625527326,0.18194245035328926,0.21468020710105726,1.4572858000474245,0.5916873252369816,7.985835888968795,-0.05903788397672449,0,0.9850771578768865,0.9885976855003403,0.993657867672266,1.0,1.0,1.0,0.30000000000000004,0.25,0.4,0.05,sp500
5897,2.474805880074198,1.9317353658318797,0.10861961630860265,0.09650092635128638,0.08530489014875683,0.18681173368319495,1.9192811472220128,0.17107437630548403,0.21550584455701643,1.4695003726375104,0.6349262739069865,7.80344730524207,-0.05678887902798302,0,0.9850771578768865,0.9885976855003403,0.993657867672266,1.0,1.0,1.0,0.30000000000000004,0.2,0.4,0.1,sp500
5897,2.3836876850657496,1.8821950151429458,0.10877454498007626,0.09496472046648252,0.08324519828706549,0.19077064623403112,1.7874894513907043,0.15380295526950735,0.22131896609755586,1.4583658371444401,0.7072331268893484,7.316691564955224,-0.05421136092109091,0,0.9852467356282856,0.9887678692988427,0.993657867672266,1.0,1.0,1.0,0.30000000000000004,0.1,0.4,0.2,sp500
5897,2.505263898415396,1.9793062629492097,0.10912259308204664,0.09771436069871187,0.08795778829774688,0.18228805380461882,1.913909485351962,0.17624780841845436,0.22297381175387954,1.574685348828416,0.6191429786347389,7.737062290793212,-0.04392337251432321,0,0.9862642021366796,0.989788972089857,0.9946863215632499,1.0,1.0,1.0,0.3500000000000001,0.2,0.35000000000000003,0.1,sp500
5897,2.374600001748383,1.9077649659354625,0.10978344189054084,0.09488732670450273,0.08370734203616656,0.1927247708976226,1.7388790038202289,0.14807013384589432,0.22619475661511698,1.4676000050043327,0.7414286665317613,7.151388905396065,-0.05332157140618632,0,0.9854163133796846,0.9889380530973452,0.9938292766540967,1.0,1.0,1.0,0.30000000000000004,0.05,0.4,0.25,sp500
5897,2.492921813424806,2.009358563255694,0.1100924289324485,0.0982347799473795,0.08795817452603712,0.18432217935164888,1.8625286030638826,0.1666675053532744,0.22759461691458419,1.585663714548546,0.6605512496217703,7.570298810142395,-0.04266053226374844,0,0.9866033576394777,0.9901293396868618,0.9948577305450805,1.0,1.0,1.0,0.3500000000000001,0.15000000000000002,0.35000000000000003,0.15000000000000002,sp500
5897,2.4856762785065967,2.0417333747337367,0.11116941509914408,0.09874075501558566,0.08811406797230585,0.1864693974838822,1.8143317769382366,0.15790752064987457,0.23230956717211826,1.5970404762695218,0.7040159622646345,7.419931153623967,-0.041770742748843626,0,0.9867729353908767,0.9902995234853642,0.9948577305450805,1.0,1.0,1.0,0.3500000000000001,0.1,0.35000000000000003,0.2,sp500
5897,2.754840410911177,2.1512181751551456,0.11595473035268276,0.1027931504988151,0.0914648925495702,0.1989393905763046,2.143717569245894,0.18422053594328958,0.23505643966764517,1.548812518021657,0.6294343340113735,8.748602175904523,-0.05322799872448658,0,0.9854163133796846,0.9889380530973452,0.9938292766540967,1.0,1.0,1.0,0.3500000000000001,0.2,0.4,0.05,sp500
5897,2.7389629569527547,2.1804652768038353,0.11690727504820733,0.10305325900747264,0.09137341233353884,0.20086514829055646,2.0852546979999316,0.17457244158160545,0.2396485521416384,1.5579627182746287,0.6696777222626973,8.54375218994064,-0.05223300793051322,0,0.9854163133796846,0.9889380530973452,0.9938292766540967,1.0,1.0,1.0,0.3500000000000001,0.15000000000000002,0.4,0.1,sp500
5897,2.767397582860976,2.206681300752996,0.1182469128354581,0.10403784742339761,0.09184992896464576,0.20304962271017568,2.087577923543437,0.16683851729941993,0.24431970330369665,1.5753650953427678,0.708750681494274,8.549004809373487,-0.05134321841560874,0,0.9855858911310836,0.9891082368958475,0.9940006856359274,1.0,1.0,1.0,0.3500000000000001,0.1,0.4,0.15000000000000002,sp500
