w_stock,w_bond,w_gold,w_cash,entry_count,mean_return,median_return,mean_cagr,median_cagr,cagr_p10,cagr_p90,std_return,mean_maxdd,worst_maxdd,mean_sharpe,mean_calmar,best_return,worst_return,all_positive,positive_rate,win_rate_1m,win_rate_3m,win_rate_6m,win_rate_12m,win_rate_24m,version,version_label
0.3,0.15,0.35,0.2,5107,2.311672584219975,2.203116155554488,0.1341295412277235,0.1165771411224034,0.097733984115827,0.2226462621240736,1.6162827929124073,0.2050151919712057,0.2334922520388064,1.5880872463928992,0.6542419609887347,6.226195128362874,-0.038024889856281,0,0.9964754258860388,1.0,1.0,1.0,1.0,1.0,nasdaq,纳指100
0.3,0.1,0.35,0.25,5107,2.3139287757361813,2.246307994150025,0.1352708796799328,0.1194125380212813,0.0977521427962983,0.2240793467080634,1.5856049029915116,0.1949268038634572,0.2370598765933328,1.5945860916624532,0.693957306018764,6.105637413534694,-0.0376686762032145,0,0.9964754258860388,1.0,1.0,1.0,1.0,1.0,nasdaq,纳指100
0.3,0.15,0.4,0.15,5107,2.483749947334233,2.36830576035526,0.1404571078700675,0.1228550862299138,0.100559852171626,0.238988511158557,1.7462302227557085,0.2119070616594112,0.2429010127023124,1.6148191769673474,0.6628241020859322,6.830540831382493,-0.0397296681723571,0,0.996279616213041,1.0,1.0,1.0,1.0,1.0,nasdaq,纳指100
0.3,0.1,0.4,0.2,5107,2.4815188139463085,2.416124507799465,0.1416120435763101,0.1256502293510313,0.1007725376223482,0.2400996870794869,1.7039911797939356,0.2018232381177536,0.2461045838802157,1.6207556293021532,0.7016637177017578,6.669935133022239,-0.0393734545192905,0,0.996083806540043,1.0,1.0,1.0,1.0,1.0,nasdaq,纳指100
0.3,0.05,0.4,0.25,5107,2.499801926879289,2.4756183348497345,0.1431497364913172,0.1284498207320665,0.1010448663405061,0.241202624391549,1.685160824942535,0.1907123846297274,0.2501660266986784,1.6331571649565937,0.7506053514523758,6.597273465719902,-0.0390172408662239,0,0.996083806540043,1.0,1.0,1.0,1.0,1.0,nasdaq,纳指100
0.3500000000000001,0.15,0.35,0.15,5107,2.6684426403350296,2.537293209636701,0.1477855031174194,0.1263179403316319,0.1059133321028955,0.2464730140875957,1.8894328630632944,0.2266063966011382,0.2658486851632097,1.561165457972887,0.6521682765096187,7.281558503278088,-0.0422346521959087,0,0.9964754258860388,1.0,1.0,1.0,1.0,1.0,nasdaq,纳指100
0.3500000000000001,0.1,0.35,0.2,5107,2.685035840440023,2.5950734836614853,0.1492292608232261,0.1300229396317442,0.105873160441051,0.2474452661855532,1.870171674372664,0.2166677276721172,0.2698878423810108,1.5714724436472958,0.6887470618100281,7.309033157882299,-0.041878438542842,0,0.9964754258860388,1.0,1.0,1.0,1.0,1.0,nasdaq,纳指100
0.3500000000000001,0.15,0.4,0.1,5107,2.866730043106068,2.72249204413504,0.1543838946226536,0.1335070430465457,0.109424018228579,0.2625961638513114,2.0433537484814286,0.2330945136452528,0.2725180056352329,1.6010858323649697,0.6623231589981171,7.906175895163496,-0.0439394305119847,0,0.9964754258860388,1.0,1.0,1.0,1.0,1.0,nasdaq,纳指100
0.3500000000000001,0.1,0.4,0.15,5107,2.872425773352358,2.778786310652817,0.1556692819378936,0.1364332936982111,0.1090954344355224,0.2639609089651932,2.008701954829792,0.2239870320658032,0.2764535855209643,1.60734583068472,0.6949923863992309,7.868298967827535,-0.0435832168589181,0,0.9964754258860388,1.0,1.0,1.0,1.0,1.0,nasdaq,纳指100
0.3500000000000001,0.05,0.4,0.2,5107,2.8864452197707235,2.845788476466112,0.1572010427749847,0.1392910676710919,0.1089178237711864,0.265156969188264,1.9772588351004083,0.2131014793890047,0.2821979500887909,1.6156330491137334,0.7376816117171254,7.860741891722467,-0.0432270032058516,0,0.996279616213041,1.0,1.0,1.0,1.0,1.0,nasdaq,纳指100
0.4000000000000001,0.15,0.35,0.1,5107,3.139524147171763,2.9687810990490497,0.1611698727664267,0.1343876679360518,0.1153755911989393,0.2637134260528522,2.293005410879675,0.2484282458553154,0.2946425699854007,1.5527439048568212,0.6487582449070308,8.914011358265446,-0.0464444145355362,0,0.9966712355590366,1.0,1.0,1.0,1.0,1.0,nasdaq,纳指100
0.4000000000000001,0.15,0.4,0.05,5107,3.301606788679324,3.1174869896901054,0.1654248420430275,0.1389887045383513,0.11796859900943,0.272148601087908,2.4360442885006344,0.2546979062698639,0.3015434734230148,1.5908207162063353,0.6494943145223677,9.47994500122945,-0.0481491928516124,0,0.9964754258860388,1.0,1.0,1.0,1.0,1.0,nasdaq,纳指100
0.4000000000000001,0.05,0.4,0.15,5107,3.2122559768004453,3.1344461355558817,0.16646243411759,0.1461383895988854,0.1152544078149378,0.2743255137441804,2.2668708601579355,0.2338351365571183,0.3123173192924579,1.576949946155755,0.71187947443873,9.172618753474776,-0.0474367655454792,0,0.9964754258860388,1.0,1.0,1.0,1.0,1.0,nasdaq,纳指100
0.45,0.1,0.3,0.15,5107,3.328501550031244,3.16245008613169,0.1677808717315993,0.1383122241348378,0.1187032553802174,0.2644580906241178,2.4335631897287344,0.2532595953099068,0.3224387239094614,1.43179414063829,0.6624857452144723,9.755574729225524,-0.0485931849060211,0,0.99725866457803,1.0,1.0,1.0,1.0,1.0,nasdaq,纳指100
0.45,0.15,0.35,0.05,5107,3.513269667933428,3.280705041057357,0.171387125182205,0.1407893222419125,0.1221588838657756,0.2762129405344259,2.6348173677847417,0.2688812636097184,0.3241660714708678,1.4856282455563803,0.6374082109007557,10.4487289017861,-0.050654176875164,0,0.9970628549050324,1.0,1.0,1.0,1.0,1.0,nasdaq,纳指100
0.45,0.1,0.35,0.1,5107,3.518706142132343,3.339130225582588,0.1726849239855178,0.1436467920402135,0.1217010898164034,0.2764768787548399,2.5957639410241424,0.2584867818630149,0.3293329286797029,1.489428061482421,0.6680609458669816,10.430513850996766,-0.0502979632220973,0,0.9968670452320344,1.0,1.0,1.0,1.0,1.0,nasdaq,纳指100
0.45,0.1,0.4,0.05,5107,3.751794503086539,3.5594421215531744,0.1788703403803899,0.150940074427911,0.1252066115959143,0.2924571603774266,2.785520469926599,0.2642834106999956,0.335194229643299,1.5478376361745283,0.676812592612696,11.220061289738132,-0.0520027415381735,0,0.9966712355590366,1.0,1.0,1.0,1.0,1.0,nasdaq,纳指100
0.5000000000000001,0.05,0.3,0.15,5107,3.723207928062928,3.541249478923924,0.1795011052933839,0.14794743150224,0.1249113646547207,0.2781830513134713,2.748309557264056,0.263992328442546,0.3558335389772291,1.35951610327437,0.679948187708226,11.380316442507194,-0.0524467335925822,0,0.99725866457803,1.0,1.0,1.0,1.0,1.0,nasdaq,纳指100
0.5000000000000001,0.1,0.35,0.05,5107,3.975417119583863,3.7198590618866794,0.1845084702091499,0.1515496622300363,0.1290725475878324,0.2921722391244644,3.0048806662368674,0.2790764421029729,0.3571266312702099,1.4246237061426166,0.6611395387542975,12.32077482487882,-0.054507725561725,0,0.99725866457803,1.0,1.0,1.0,1.0,1.0,nasdaq,纳指100
0.5000000000000001,0.05,0.35,0.1,5107,3.972967371989203,3.7742142430701975,0.1857024759214755,0.155041752541797,0.1284303929986825,0.2928524448914147,2.953834404231765,0.2690347305213992,0.3614164408184861,1.428362933850062,0.6902546580568883,12.268926444941114,-0.0541515119086583,0,0.99725866457803,1.0,1.0,1.0,1.0,1.0,nasdaq,纳指100
0.5000000000000001,0.05,0.4,0.05,5107,4.210663831611513,4.008892514132273,0.1916197246683392,0.1621792553132761,0.1315742852848928,0.3084839758826707,3.1424486860107543,0.2754130493655112,0.368634216744619,1.4855379240218949,0.6957539779243841,13.164099607415425,-0.0558562902247345,0,0.9968670452320344,1.0,1.0,1.0,1.0,1.0,nasdaq,纳指100
0.1,0.5,0.1,0.3,5528,0.534338415628074,0.5072509220789466,0.0474953569399858,0.0378474250722946,0.0323465725546397,0.0827423395343926,0.2639999174538023,0.0434258513089464,0.069393761939615,1.0468476107154534,1.093711591330415,1.1373371769873044,-0.0046039248369798,0,0.9967438494934876,0.9992736517159978,0.9996340347666972,1.0,1.0,1.0,nikkei225,日经225
0.1,0.5,0.15,0.25,5528,0.6399423872269916,0.5940257593729172,0.0541882323550566,0.0429264402988829,0.0376271012764316,0.0938936403174228,0.3310939990218516,0.0515540990842309,0.0794732715551267,1.0862798366049016,1.051094545683399,1.4357532978970475,-0.0099887463972708,0,0.9936685962373372,0.9963682585799892,0.9983531564501372,1.0,1.0,1.0,nikkei225,日经225
0.1,0.5,0.2,0.2,5528,0.7704495866314195,0.7036792831383869,0.0620587735020591,0.0489159815801359,0.0430919879784061,0.1102839895864584,0.4134721833320239,0.0599374050767422,0.0919787574016127,1.1277079801170644,1.035393064190896,1.8000934098274746,-0.0190908215127543,0,0.9900506512301012,0.9930996913019792,0.9972552607502287,1.0,1.0,1.0,nikkei225,日经225
0.15,0.5,0.15,0.2,5528,0.7777909127274204,0.7203030076966479,0.0647617563612974,0.0503867006167102,0.0428393926614781,0.1151491838927828,0.4022125878213281,0.0652831991396476,0.105408124427368,1.2059024626568804,0.9920126037752104,1.7608057344560528,-0.0069453260102301,0,0.9967438494934876,0.9992736517159978,0.9996340347666972,1.0,1.0,1.0,nikkei225,日经225
0.1,0.5,0.25,0.15,5528,0.902741442115028,0.8126687591976108,0.0693782369726115,0.0546650680675404,0.0477245814647942,0.1256600966273383,0.5043955656878234,0.0687429806336446,0.1065514957950309,1.1446593540788172,1.0092410357117394,2.1975900181037837,-0.0281928966282368,0,0.9873371924746744,0.9907390593789722,0.9961573650503204,1.0,1.0,1.0,nikkei225,日经225
0.15,0.5,0.2,0.15,5528,0.9234447169252196,0.8381170546725786,0.0728364935507678,0.0565628129346089,0.048811391865582,0.1292697334599647,0.4962362713470097,0.0730889867498526,0.115262965737711,1.259829842654208,0.996545400198952,2.1803610172910903,-0.0116564908648441,0,0.9958393632416788,0.9983657163609952,0.9990850869167428,1.0,1.0,1.0,nikkei225,日经225
0.1,0.5,0.3,0.1,5528,1.0436233965269168,0.9171305125337952,0.0767766681802092,0.0604604699917502,0.0522158041658991,0.1413401940877339,0.6046643271577004,0.0791052726827435,0.1212504684597952,1.1539316831722386,0.9705632200792308,2.6373396922711176,-0.0372949717437209,0,0.9866136034732272,0.9903758852369712,0.9959743824336688,1.0,1.0,1.0,nikkei225,日经225
0.15,0.5,0.25,0.1,5528,1.0649279285306683,0.9522926862824328,0.0800003622255504,0.0620051889665771,0.0542461759376774,0.1431261663927488,0.5961994465495024,0.0808663825208593,0.1270812377958415,1.2762146297176666,0.9892907254125598,2.623317650093372,-0.0207585659803254,0,0.9914978292329956,0.9943708007989832,0.9978042086001828,1.0,1.0,1.0,nikkei225,日经225
0.1,0.5,0.35,0.05,5528,1.1885892157358595,1.023810755704516,0.0839850343602435,0.0662193362796366,0.0561253612364303,0.1572380826779401,0.7114258772514033,0.0909956865857356,0.1362368055629578,1.1578454714313435,0.9229562137663884,3.1115520435468538,-0.0463970468592032,0,0.9862518089725036,0.99001271109497,0.995608417200366,1.0,1.0,1.0,nikkei225,日经225
0.15,0.5,0.3,0.05,5528,1.2053485767253775,1.069035654370928,0.0870575339035541,0.0672250208983937,0.0584562018730106,0.1585373181704459,0.6956268366967076,0.0890242887275443,0.139549883253849,1.2726160092484569,0.977907660346388,3.0786332835043586,-0.0298606410958098,0,0.9896888567293776,0.9929181042309788,0.9972552607502287,1.0,1.0,1.0,nikkei225,日经225
0.2,0.45,0.25,0.1,5528,1.2146110759294215,1.0883291388171348,0.0898167118365561,0.0688246079158305,0.0587520525533225,0.1654766565841879,0.6820647580382424,0.0942551778073142,0.1508091760770069,1.3307586061330192,0.9529101098315088,3.0447184721146687,-0.0134463324243814,0,0.996382054992764,0.9989104775739968,0.9994510521500456,1.0,1.0,1.0,nikkei225,日经225
0.1,0.45,0.4,0.05,5528,1.3304108454908232,1.1170637598832267,0.0905279516340501,0.0714624000057104,0.059223855942212,0.1720158234125423,0.8259047355739118,0.102355955073079,0.1516860644770801,1.151497419954307,0.8844424495811298,3.6090868341583935,-0.0556212190666525,0,0.9857091172214182,0.9894679498819684,0.995608417200366,1.0,1.0,1.0,nikkei225,日经225
0.15,0.45,0.35,0.05,5528,1.3563774982926282,1.1773906712988718,0.093932519140954,0.0724292628127254,0.0624824613563132,0.1734600864918321,0.8122925160636381,0.0973519588183045,0.1538894520185998,1.2662155970472306,0.9648754917840696,3.59361463511243,-0.0390848133032587,0,0.9873371924746744,0.9907390593789722,0.9961573650503204,1.0,1.0,1.0,nikkei225,日经225
0.2,0.45,0.3,0.05,5528,1.3805643682391722,1.2101251712732262,0.0971845077289854,0.0741092996785189,0.0641816699187726,0.1772616711496558,0.8091300727512972,0.1017394292469555,0.162346157268112,1.3440135239961473,0.9552295353759672,3.6066669229244175,-0.022548407539865,0,0.9927641099855282,0.9956419102959868,0.9978042086001828,1.0,1.0,1.0,nikkei225,日经225
0.15,0.4,0.4,0.05,5528,1.5116825110661594,1.286954651443866,0.1008567365428434,0.0775764262774143,0.0661880295617179,0.1895075959800445,0.9308070424641984,0.1070188068225693,0.1684917403376383,1.2568590560992647,0.942420678545386,4.132939060995092,-0.0483089855107066,0,0.9869753979739508,0.9907390593789722,0.9961573650503204,1.0,1.0,1.0,nikkei225,日经225
0.2,0.4,0.35,0.05,5528,1.5280418462105687,1.3360809742295097,0.1039736721182403,0.0790867377189624,0.0679979775564545,0.1916114734073767,0.90884972043433,0.1094388704157495,0.1741627827916059,1.3355247473325114,0.9500616346207942,4.0801804780152615,-0.0317725797473136,0,0.991136034732272,0.994007626656982,0.9976212259835316,1.0,1.0,1.0,nikkei225,日经225
0.25,0.35,0.3,0.1,5528,1.5225881633850409,1.3517495706081089,0.1063952371689719,0.0803990274333437,0.0672412929589135,0.2009072597273736,0.8730530961764901,0.116877732344523,0.1868432851238722,1.3596764542385669,0.91031229845689,3.9573257631313936,-0.0153582710758848,0,0.996382054992764,0.9989104775739968,0.9994510521500456,1.0,1.0,1.0,nikkei225,日经225
0.2,0.35,0.4,0.05,5528,1.7003878331086189,1.4613467849882846,0.110957162839466,0.0840525375690703,0.072152287096453,0.2071379926316524,1.0456464532783794,0.1173395883222593,0.1869684383035421,1.329360280990139,0.9456072279266506,4.699594822440677,-0.0409967519547616,0,0.9889652677279306,0.9923733430179772,0.9968892955169258,1.0,1.0,1.0,nikkei225,日经225
0.25,0.35,0.35,0.05,5528,1.7041224076113537,1.4897015407044012,0.1137105750143405,0.0857695416173269,0.0723187817204362,0.216384252307727,1.0126545230045223,0.1239227281727644,0.1977998375274554,1.370340451870428,0.9175925731381016,4.598457199593058,-0.0244603461913675,0,0.9934876989869754,0.9961866715089884,0.9979871912168344,1.0,1.0,1.0,nikkei225,日经225
0.25,0.3,0.4,0.05,5528,1.8829987418624103,1.629522070565562,0.1206762414772627,0.0906852841856017,0.0767630479730634,0.2256729135668891,1.1525208821202568,0.1310007287406961,0.2090801142127653,1.3678451087557495,0.921187558552672,5.251429327172329,-0.0336845183988164,0,0.9914978292329956,0.9943708007989832,0.9978042086001828,1.0,1.0,1.0,nikkei225,日经225
0.3,0.3,0.35,0.05,5528,1.8844849595653173,1.656162702856749,0.1234697695725709,0.0922873024225752,0.0759393990109189,0.2354281125340613,1.1144492973986242,0.1373158189025289,0.2239575759556072,1.3789362092361446,0.8991663929136505,5.121360888659111,-0.0171481126354229,0,0.996382054992764,0.9989104775739968,0.9994510521500456,1.0,1.0,1.0,nikkei225,日经225
0.3,0.25,0.4,0.05,5528,2.077840482317864,1.8011577808121748,0.1304258256030047,0.0973320303756151,0.0806177850075143,0.2504107553443224,1.2693792796826189,0.1441391922852324,0.2344488968817815,1.3851564524220412,0.9048602502566356,5.847299034098257,-0.0263722848428716,0,0.9943921852387844,0.9970946068639912,0.9983531564501372,1.0,1.0,1.0,nikkei225,日经225
0.3500000000000001,0.25,0.35,0.05,5528,2.0824528036079912,1.8353875569870803,0.133427076596545,0.0984513399865073,0.079958511492135,0.2532373311880508,1.231682546624264,0.1507486694511831,0.2486098851978965,1.372520133805672,0.8850962139984438,5.709714306346874,-0.0163305772348772,0,0.9967438494934876,0.9992736517159978,0.9996340347666972,1.0,1.0,1.0,nikkei225,日经225
0.3500000000000001,0.2,0.4,0.05,5528,2.362177981936221,2.066849561273628,0.1415656919216978,0.1068276566886253,0.0864060231655793,0.2692941952271819,1.4665796587044866,0.1574188674774449,0.2590476617188328,1.4109255860783234,0.899293040219473,6.742026962638324,-0.019060051286926,0,0.996382054992764,0.9989104775739968,0.9994510521500456,1.0,1.0,1.0,nikkei225,日经225
0.4000000000000001,0.2,0.35,0.05,5528,2.368079986264816,2.111062301293181,0.1447125520146923,0.1079146636517313,0.0857973653820289,0.2700302836275102,1.426439897752534,0.1650080280837683,0.2742674961822842,1.3772138782264565,0.8770030991536195,6.581629183736764,-0.0175514715364105,0,0.9967438494934876,0.9992736517159978,0.9996340347666972,1.0,1.0,1.0,nikkei225,日经225
0.4000000000000001,0.15,0.4,0.05,5528,2.5996630564346592,2.2825835914238253,0.1517953213906904,0.1132060318505566,0.0904462269493104,0.287357120483876,1.6148202267727876,0.1708189976656895,0.2831426902964562,1.4005422482338337,0.8886325494531326,7.482371077385181,-0.018679837020786,0,0.9967438494934876,0.9992736517159978,0.9996340347666972,1.0,1.0,1.0,nikkei225,日经225
0.45,0.15,0.35,0.05,5528,2.5976848579933205,2.320181564041927,0.154902650435029,0.1148581370647809,0.089876701771753,0.2896907726774808,1.5683172248272803,0.1787627214475097,0.3016404461896916,1.3483932734040076,0.8665265844059842,7.298668203695984,-0.0187723658379437,0,0.998371924746744,1.0,1.0,1.0,1.0,1.0,nikkei225,日经225
0.45,0.1,0.4,0.05,5528,2.854382252318514,2.506897010932837,0.1619734695408219,0.1198773833376403,0.0945665756858811,0.3038229107968694,1.782648807289016,0.1840430650856711,0.3067745639857522,1.3805274169821988,0.8800846120739408,8.306744235408004,-0.019900731322319,0,0.9967438494934876,0.9992736517159978,0.9996340347666972,1.0,1.0,1.0,nikkei225,日经225
0.5000000000000001,0.1,0.35,0.05,5528,2.8650061254609245,2.5618071355287984,0.1653770212358968,0.1224146657280563,0.0944026360502594,0.3072347257802664,1.7449606124865056,0.1925422814279127,0.3283750672770743,1.3200895796061771,0.8589127541724567,8.153420520669712,-0.0199932601394767,0,0.9989146164978292,1.0,1.0,1.0,1.0,1.0,nikkei225,日经225
0.5000000000000001,0.05,0.4,0.05,5528,3.179185254813888,2.753504238392716,0.1728245805610726,0.1270698092533723,0.1006711238299909,0.3226914134861806,2.039976494189181,0.1974388224172064,0.3316207138717712,1.3608994399483072,0.8753323102580015,9.52132881065847,-0.0211216256238523,0,0.998191027496382,1.0,1.0,1.0,1.0,1.0,nikkei225,日经225
