entry_date,end_date,holding_days,total_return_pct,annualized_return_pct
2009-01-05,2009-04-10,63,13.1241,63.7647
2009-01-06,2009-04-13,63,13.2809,64.6744
2009-01-07,2009-04-14,63,13.5002,65.9537
2009-01-08,2009-04-15,63,15.0518,75.2161
2009-01-09,2009-04-16,63,14.0998,69.488
2009-01-12,2009-04-17,63,12.6801,61.2087
2009-01-13,2009-04-20,63,15.3874,77.2691
2009-01-14,2009-04-21,63,14.5834,72.3801
2009-01-15,2009-04-22,63,12.7007,61.3269
2009-01-16,2009-04-23,63,12.4094,59.6654
2009-01-19,2009-04-24,63,12.2477,58.7486
2009-01-20,2009-04-27,63,10.9514,51.5414
2009-01-21,2009-04-28,63,10.1557,47.2408
2009-01-22,2009-04-29,63,10.4151,48.6328
2009-01-23,2009-04-30,63,11.21,52.9591
2009-02-02,2009-05-04,63,9.7436,45.0495
2009-02-03,2009-05-05,63,9.5332,43.9405
2009-02-04,2009-05-06,63,9.2562,42.4899
2009-02-05,2009-05-07,63,9.6312,44.4563
2009-02-06,2009-05-08,63,8.1509,36.8107
2009-02-09,2009-05-11,63,6.1375,26.9043
2009-02-10,2009-05-12,63,6.1846,27.1296
2009-02-11,2009-05-13,63,6.2806,27.5899
2009-02-12,2009-05-14,63,4.9433,21.2882
2009-02-13,2009-05-15,63,4.1186,17.5205
2009-02-16,2009-05-18,63,4.0573,17.2438
2009-02-17,2009-05-19,63,4.6768,20.0609
2009-02-18,2009-05-20,63,5.5551,24.1413
2009-02-19,2009-05-21,63,4.6863,20.1045
2009-02-20,2009-05-22,63,3.9122,16.5913
2009-02-23,2009-05-25,63,2.904,12.1317
2009-02-24,2009-05-26,63,4.0266,17.1055
2009-02-25,2009-05-27,63,4.6785,20.069
2009-02-26,2009-06-01,63,8.5283,38.7308
2009-02-27,2009-06-02,63,10.6917,50.1275
2009-03-02,2009-06-03,63,10.2249,47.6111
2009-03-03,2009-06-04,63,10.0552,46.7039
2009-03-04,2009-06-05,63,8.5482,38.8324
2009-03-05,2009-06-08,63,7.5186,33.6394
2009-03-06,2009-06-09,63,7.2026,32.0751
2009-03-09,2009-06-10,63,9.3209,42.8281
2009-03-10,2009-06-11,63,8.8044,40.1475
2009-03-11,2009-06-12,63,8.6055,39.1254
2009-03-12,2009-06-15,63,8.0056,36.077
2009-03-13,2009-06-16,63,8.2188,37.1547
2009-03-16,2009-06-17,63,8.3333,37.7359
2009-03-17,2009-06-18,63,7.6364,34.226
2009-03-18,2009-06-19,63,7.2658,32.3867
2009-03-19,2009-06-22,63,5.7133,24.8872
2009-03-20,2009-06-23,63,4.7264,20.2884
2009-03-23,2009-06-24,63,4.5883,19.6555
2009-03-24,2009-06-25,63,5.0394,21.7331
2009-03-25,2009-06-26,63,6.5932,29.0978
2009-03-26,2009-06-29,63,5.7231,24.9336
2009-03-27,2009-06-30,63,5.5159,23.9572
2009-03-30,2009-07-01,63,5.7309,24.9704
2009-03-31,2009-07-02,63,6.1279,26.8582
2009-04-01,2009-07-03,63,5.9343,25.9349
2009-04-02,2009-07-06,63,5.6671,24.6691
2009-04-03,2009-07-07,63,6.4239,28.2793
2009-04-07,2009-07-08,63,7.1348,31.7413
2009-04-08,2009-07-09,63,8.298,37.5565
2009-04-09,2009-07-10,63,8.093,36.5182
2009-04-10,2009-07-13,63,7.2101,32.1123
2009-04-13,2009-07-14,63,7.4099,33.0999
2009-04-14,2009-07-15,63,7.132,31.7277
2009-04-15,2009-07-16,63,6.9125,30.6514
2009-04-16,2009-07-17,63,6.891,30.5462
2009-04-17,2009-07-20,63,8.6895,39.5564
2009-04-20,2009-07-21,63,7.2883,32.498
2009-04-21,2009-07-22,63,7.1282,31.709
2009-04-22,2009-07-23,63,9.4042,43.2639
