entry_date,end_date,holding_days,total_return_pct,annualized_return_pct
2009-01-05,2009-02-10,21,6.7508,119.0051
2009-01-06,2009-02-11,21,7.1287,128.4925
2009-01-07,2009-02-12,21,7.5027,138.2485
2009-01-08,2009-02-13,21,9.752,205.4565
2009-01-09,2009-02-16,21,9.6768,202.9556
2009-01-12,2009-02-17,21,9.5165,197.6829
2009-01-13,2009-02-18,21,10.2274,221.7173
2009-01-14,2009-02-19,21,9.0678,183.373
2009-01-15,2009-02-20,21,10.2853,223.7516
2009-01-16,2009-02-23,21,10.3846,227.265
2009-01-19,2009-02-24,21,8.1365,155.6627
2009-01-20,2009-02-25,21,7.4,135.5318
2009-01-21,2009-02-26,21,5.1109,81.876
2009-01-22,2009-02-27,21,3.9393,58.9862
2009-01-23,2009-03-02,21,4.6341,72.2174
2009-02-02,2009-03-03,21,1.8312,24.329
2009-02-03,2009-03-04,21,2.7218,38.0238
2009-02-04,2009-03-05,21,2.4201,33.237
2009-02-05,2009-03-06,21,2.8099,39.4506
2009-02-06,2009-03-09,21,0.4336,5.3287
2009-02-09,2009-03-10,21,-0.0944,-1.1274
2009-02-10,2009-03-11,21,-0.7198,-8.3036
2009-02-11,2009-03-12,21,-0.8569,-9.8117
2009-02-12,2009-03-13,21,-1.4528,-16.1055
2009-02-13,2009-03-16,21,-1.8337,-19.9153
2009-02-16,2009-03-17,21,-1.7426,-19.0185
2009-02-17,2009-03-18,21,-1.6641,-18.2389
2009-02-18,2009-03-19,21,0.3039,3.7089
2009-02-19,2009-03-20,21,0.5694,7.051
2009-02-20,2009-03-23,21,0.7718,9.6656
2009-02-23,2009-03-24,21,-0.569,-6.6181
2009-02-24,2009-03-25,21,-0.2452,-2.9031
2009-02-25,2009-03-26,21,1.6176,21.2349
2009-02-26,2009-03-27,21,3.3151,47.8994
2009-02-27,2009-03-30,21,3.8399,57.1708
2009-03-02,2009-03-31,21,3.2525,46.8267
2009-03-03,2009-04-01,21,4.619,71.9198
2009-03-04,2009-04-02,21,3.4606,50.4182
2009-03-05,2009-04-03,21,2.5454,35.2053
2009-03-06,2009-04-07,21,1.5544,20.3337
2009-03-09,2009-04-08,21,1.9688,26.3597
2009-03-10,2009-04-09,21,2.2236,30.2011
2009-03-11,2009-04-10,21,3.837,57.118
2009-03-12,2009-04-13,21,4.3335,66.3737
2009-03-13,2009-04-14,21,4.8566,76.665
2009-03-16,2009-04-15,21,4.1715,63.3002
2009-03-17,2009-04-16,21,3.3817,49.0475
2009-03-18,2009-04-17,21,2.497,34.4413
2009-03-19,2009-04-20,21,1.813,24.0619
2009-03-20,2009-04-21,21,1.5735,20.6046
2009-03-23,2009-04-22,21,-0.3989,-4.6835
2009-03-24,2009-04-23,21,0.3106,3.7915
2009-03-25,2009-04-24,21,1.4929,19.4611
2009-03-26,2009-04-27,21,-0.154,-1.8329
2009-03-27,2009-04-28,21,-0.6966,-8.0466
2009-03-30,2009-04-29,21,0.4696,5.7826
2009-03-31,2009-04-30,21,0.7199,8.9898
2009-04-01,2009-05-04,21,1.1375,14.537
2009-04-02,2009-05-05,21,1.1184,14.2776
2009-04-03,2009-05-06,21,2.002,26.8537
2009-04-07,2009-05-07,21,2.9738,42.1421
2009-04-08,2009-05-08,21,4.0241,60.5484
2009-04-09,2009-05-11,21,3.2074,46.0597
2009-04-10,2009-05-12,21,2.7524,38.517
2009-04-13,2009-05-13,21,2.6309,36.5644
2009-04-14,2009-05-14,21,1.7875,23.6894
2009-04-15,2009-05-15,21,2.0022,26.8566
2009-04-16,2009-05-18,21,2.2389,30.4349
2009-04-17,2009-05-19,21,3.1924,45.8046
2009-04-20,2009-05-20,21,2.7,37.6716
2009-04-21,2009-05-21,21,2.0991,28.3109
2009-04-22,2009-05-22,21,3.3738,48.911
2009-04-23,2009-05-25,21,3.1763,45.5315
2009-04-24,2009-05-26,21,2.3853,32.6935
2009-04-27,2009-05-27,21,3.3684,48.817
2009-04-28,2009-06-01,21,5.7061,94.6266
2009-04-29,2009-06-02,21,4.4918,69.4286
2009-04-30,2009-06-03,21,5.3912,87.782
2009-05-04,2009-06-04,21,4.1659,63.1957
2009-05-05,2009-06-05,21,3.9454,59.0967
2009-05-06,2009-06-08,21,3.0738,43.8064
2009-05-07,2009-06-09,21,2.8196,39.6089
2009-05-08,2009-06-10,21,2.9027,40.9689
2009-05-11,2009-06-11,21,3.2196,46.2671
2009-05-12,2009-06-12,21,2.1797,29.5318
2009-05-13,2009-06-15,21,1.5679,20.5247
2009-05-14,2009-06-16,21,1.9369,25.8864
2009-05-15,2009-06-17,21,2.3995,32.9152
2009-05-18,2009-06-18,21,2.5323,34.9981
2009-05-19,2009-06-19,21,2.5372,35.0764
2009-05-20,2009-06-22,21,2.6571,36.9837
2009-05-21,2009-06-23,21,2.5051,34.5686
2009-05-22,2009-06-24,21,3.0324,43.1152
2009-05-25,2009-06-25,21,3.0235,42.9675
2009-05-26,2009-06-26,21,3.7513,55.5684
2009-05-27,2009-06-29,21,3.6638,54.0009
2009-06-01,2009-06-30,21,1.9098,25.4856
2009-06-02,2009-07-01,21,2.4499,33.7018
2009-06-03,2009-07-02,21,1.851,24.6187
2009-06-04,2009-07-03,21,2.4601,33.8625
2009-06-05,2009-07-06,21,2.5353,35.0457
2009-06-08,2009-07-07,21,2.6808,37.3641
2009-06-09,2009-07-08,21,2.6625,37.0694
2009-06-10,2009-07-09,21,2.4593,33.8491
2009-06-11,2009-07-10,21,2.7247,38.0697
2009-06-12,2009-07-13,21,2.9604,41.9199
2009-06-15,2009-07-14,21,3.9145,58.531
2009-06-16,2009-07-15,21,4.4442,68.5046
2009-06-17,2009-07-16,21,4.0599,61.2133
2009-06-18,2009-07-17,21,3.7531,55.6006
2009-06-19,2009-07-20,21,4.5578,70.7174
2009-06-22,2009-07-21,21,4.1506,62.9074
2009-06-23,2009-07-22,21,5.1305,82.2822
2009-06-24,2009-07-23,21,5.0062,79.7119
2009-06-25,2009-07-24,21,4.824,76.0069
2009-06-26,2009-07-27,21,5.379,87.5214
2009-06-29,2009-07-28,21,5.0758,81.1466
2009-06-30,2009-07-29,21,2.9017,40.9516
2009-07-01,2009-07-30,21,3.175,45.5101
2009-07-02,2009-07-31,21,3.5332,51.6887
2009-07-03,2009-08-03,21,4.0803,61.5932
2009-07-06,2009-08-04,21,3.9247,58.7179
2009-07-07,2009-08-05,21,4.1127,62.1972
2009-07-08,2009-08-06,21,3.4972,51.0574
2009-07-09,2009-08-07,21,2.4531,33.7526
2009-07-10,2009-08-10,21,2.3306,31.8459
2009-07-13,2009-08-11,21,2.5882,35.8838
2009-07-14,2009-08-12,21,0.2823,3.4404
2009-07-15,2009-08-13,21,0.4012,4.9216
2009-07-16,2009-08-14,21,-0.4575,-5.354
2009-07-17,2009-08-17,21,-2.3674,-24.987
2009-07-20,2009-08-18,21,-2.9389,-30.0892
2009-07-21,2009-08-19,21,-3.8737,-37.7548
2009-07-22,2009-08-20,21,-3.1533,-31.9202
2009-07-23,2009-08-21,21,-3.2817,-32.9951
2009-07-24,2009-08-24,21,-2.6744,-27.7686
2009-07-27,2009-08-25,21,-4.4174,-41.8505
2009-07-28,2009-08-26,21,-3.9367,-38.2425
2009-07-29,2009-08-27,21,-2.3432,-24.7629
2009-07-30,2009-08-28,21,-3.4145,-34.0915
2009-07-31,2009-08-31,21,-5.5417,-49.5473
2009-08-03,2009-09-01,21,-6.0861,-52.9285
2009-08-04,2009-09-02,21,-5.7699,-50.991
2009-08-05,2009-09-03,21,-4.0044,-38.7631
2009-08-06,2009-09-04,21,-3.2072,-32.3734
2009-08-07,2009-09-07,21,-2.075,-22.2458
2009-08-10,2009-09-08,21,-0.9789,-11.135
2009-08-11,2009-09-09,21,-0.9608,-10.9396
2009-08-12,2009-09-10,21,-0.1344,-1.6005
2009-08-13,2009-09-11,21,-0.0932,-1.1129
2009-08-14,2009-09-14,21,0.8743,11.0108
2009-08-17,2009-09-15,21,2.8558,40.1992
2009-08-18,2009-09-16,21,3.0528,43.4559
2009-08-19,2009-09-17,21,5.1217,82.1002
2009-08-20,2009-09-18,21,2.4222,33.2684
2009-08-21,2009-09-21,21,1.9081,25.4597
2009-08-24,2009-09-22,21,0.9537,12.0642
2009-08-25,2009-09-23,21,1.568,20.526
2009-08-26,2009-09-24,21,1.2142,15.5835
2009-08-27,2009-09-25,21,0.6399,7.9555
2009-08-28,2009-09-28,21,0.4574,5.6289
2009-08-31,2009-09-29,21,2.3717,32.4819
2009-09-01,2009-09-30,21,2.5911,35.93
2009-09-02,2009-10-09,21,4.7192,73.906
2009-09-03,2009-10-12,21,2.5652,35.5187
2009-09-04,2009-10-13,21,2.7234,38.0486
2009-09-07,2009-10-14,21,2.8038,39.351
2009-09-08,2009-10-15,21,1.6612,21.8605
2009-09-09,2009-10-16,21,1.5729,20.5965
2009-09-10,2009-10-19,21,2.8114,39.4749
2009-09-11,2009-10-20,21,2.8061,39.3885
2009-09-14,2009-10-21,21,2.1207,28.6365
2009-09-15,2009-10-22,21,1.8768,24.9978
2009-09-16,2009-10-23,21,2.1772,29.4934
2009-09-17,2009-10-26,21,1.4792,19.2683
2009-09-18,2009-10-27,21,1.7057,22.5015
2009-09-21,2009-10-28,21,1.9382,25.9045
2009-09-22,2009-10-29,21,1.5009,19.5746
2009-09-23,2009-10-30,21,2.75,38.4786
2009-09-24,2009-11-02,21,3.4403,50.0645
2009-09-25,2009-11-03,21,4.8935,77.4124
2009-09-28,2009-11-04,21,6.5993,115.3047
2009-09-29,2009-11-05,21,6.579,114.8114
2009-09-30,2009-11-06,21,6.4321,111.2874
2009-10-09,2009-11-09,21,4.172,63.3089
2009-10-12,2009-11-10,21,4.1044,62.0419
2009-10-13,2009-11-11,21,3.6176,53.1796
2009-10-14,2009-11-12,21,3.4677,50.5419
2009-10-15,2009-11-13,21,3.4505,50.2416
2009-10-16,2009-11-16,21,4.9122,77.7924
2009-10-19,2009-11-17,21,4.1616,63.114
2009-10-20,2009-11-18,21,3.5622,52.201
2009-10-21,2009-11-19,21,4.0732,61.4603
2009-10-22,2009-11-20,21,4.2794,65.341
2009-10-23,2009-11-23,21,4.334,66.3831
2009-10-26,2009-11-24,21,3.5705,52.3466
2009-10-27,2009-11-25,21,5.7448,95.4827
2009-10-28,2009-11-26,21,4.8729,76.9947
2009-10-29,2009-11-27,21,4.3912,67.4808
2009-10-30,2009-11-30,21,4.8527,76.5866
2009-11-02,2009-12-01,21,4.4437,68.4948
2009-11-03,2009-12-02,21,4.8786,77.1106
2009-11-04,2009-12-03,21,4.1927,63.7002
2009-11-05,2009-12-04,21,4.3034,65.7981
2009-11-06,2009-12-07,21,3.0639,43.6408
2009-11-09,2009-12-08,21,2.4387,33.527
2009-11-10,2009-12-09,21,1.2975,16.7307
2009-11-11,2009-12-10,21,1.3728,17.7764
2009-11-12,2009-12-11,21,1.1635,14.8908
2009-11-13,2009-12-14,21,1.4712,19.1549
2009-11-16,2009-12-15,21,-0.0955,-1.14
2009-11-17,2009-12-16,21,0.0307,0.3687
2009-11-18,2009-12-17,21,-0.9052,-10.3375
2009-11-19,2009-12-18,21,-2.1019,-22.5021
2009-11-20,2009-12-21,21,-1.92,-20.7564
2009-11-23,2009-12-22,21,-3.6222,-35.7724
2009-11-24,2009-12-23,21,-2.7344,-28.3017
2009-11-25,2009-12-24,21,-2.5326,-26.496
2009-11-26,2009-12-25,21,-1.8193,-19.7742
2009-11-27,2009-12-28,21,-0.0661,-0.79
2009-11-30,2009-12-29,21,-1.1188,-12.63
2009-12-01,2009-12-30,21,-1.4462,-16.0388
2009-12-02,2009-12-31,21,-2.2994,-24.3575
2009-12-03,2010-01-04,21,-2.3005,-24.3678
2009-12-04,2010-01-05,21,-1.6232,-17.83
2009-12-07,2010-01-06,21,-1.1258,-12.7041
2009-12-08,2010-01-07,21,-1.294,-14.4693
2009-12-09,2010-01-08,21,-0.3473,-4.0891
2009-12-10,2010-01-11,21,0.1993,2.4178
2009-12-11,2010-01-12,21,0.467,5.7505
2009-12-14,2010-01-13,21,-1.1195,-12.6372
2009-12-15,2010-01-14,21,-0.2239,-2.6542
2009-12-16,2010-01-15,21,-0.4601,-5.3836
2009-12-17,2010-01-18,21,0.46,5.6616
2009-12-18,2010-01-19,21,1.6695,21.9804
2009-12-21,2010-01-20,21,0.5521,6.8302
2009-12-22,2010-01-21,21,1.4888,19.4041
2009-12-23,2010-01-22,21,0.5362,6.6279
2009-12-24,2010-01-25,21,-0.7267,-8.3802
2009-12-25,2010-01-26,21,-1.554,-17.1338
2009-12-28,2010-01-27,21,-2.3276,-24.6186
2009-12-29,2010-01-28,21,-2.4997,-26.1976
2009-12-30,2010-01-29,21,-2.8014,-28.8913
2009-12-31,2010-02-01,21,-3.2464,-32.7018
2010-01-04,2010-02-02,21,-2.7709,-28.6235
2010-01-05,2010-02-03,21,-2.8252,-29.1003
2010-01-06,2010-02-04,21,-2.7715,-28.6291
2010-01-07,2010-02-05,21,-3.832,-37.4297
2010-01-08,2010-02-08,21,-3.5324,-35.0502
2010-01-11,2010-02-09,21,-3.931,-38.1981
2010-01-12,2010-02-10,21,-3.8463,-37.5416
2010-01-13,2010-02-11,21,-2.4017,-25.3022
2010-01-14,2010-02-12,21,-2.5295,-26.4675
2010-01-15,2010-02-22,21,-2.0705,-22.2034
2010-01-18,2010-02-23,21,-2.5085,-26.2774
2010-01-19,2010-02-24,21,-2.4963,-26.1669
2010-01-20,2010-02-25,21,-1.5542,-17.1361
2010-01-21,2010-02-26,21,-1.0178,-11.5529
2010-01-22,2010-03-01,21,0.2533,3.0823
2010-01-25,2010-03-02,21,0.1841,2.2312
2010-01-26,2010-03-03,21,1.7207,22.7192
2010-01-27,2010-03-04,21,1.2531,16.1187
2010-01-28,2010-03-05,21,1.5379,20.0985
2010-01-29,2010-03-08,21,2.0655,27.8046
2010-02-01,2010-03-09,21,2.2371,30.4075
2010-02-02,2010-03-10,21,1.6452,21.6308
2010-02-03,2010-03-11,21,0.3277,4.004
2010-02-04,2010-03-12,21,0.3899,4.7809
2010-02-05,2010-03-15,21,1.3205,17.0497
2010-02-08,2010-03-16,21,1.5252,19.919
2010-02-09,2010-03-17,21,2.1528,29.1225
2010-02-10,2010-03-18,21,1.4246,18.4997
2010-02-11,2010-03-19,21,1.5496,20.2647
2010-02-12,2010-03-22,21,0.7871,9.8651
2010-02-22,2010-03-23,21,0.0452,0.5438
2010-02-23,2010-03-24,21,0.3784,4.6371
2010-02-24,2010-03-25,21,-0.3466,-4.081
2010-02-25,2010-03-26,21,0.1393,1.6847
2010-02-26,2010-03-29,21,0.6503,8.0893
2010-03-01,2010-03-30,21,0.2881,3.5122
2010-03-02,2010-03-31,21,0.1516,1.8339
2010-03-03,2010-04-01,21,-0.064,-0.7656
2010-03-04,2010-04-02,21,1.0093,12.8067
2010-03-05,2010-04-06,21,0.9626,12.1822
2010-03-08,2010-04-07,21,0.739,9.237
2010-03-09,2010-04-08,21,0.7597,9.5071
2010-03-10,2010-04-09,21,1.2895,16.6201
2010-03-11,2010-04-12,21,1.6395,21.5482
2010-03-12,2010-04-13,21,2.0021,26.8556
2010-03-15,2010-04-14,21,2.8016,39.3146
2010-03-16,2010-04-15,21,2.3851,32.6914
2010-03-17,2010-04-16,21,1.1434,14.6174
2010-03-18,2010-04-19,21,-0.4753,-5.5566
2010-03-19,2010-04-20,21,-0.5731,-6.664
2010-03-22,2010-04-21,21,0.3775,4.6257
2010-03-23,2010-04-22,21,0.3572,4.3721
2010-03-24,2010-04-23,21,0.1974,2.3953
2010-03-25,2010-04-26,21,1.0691,13.6114
2010-03-26,2010-04-27,21,-0.0901,-1.0753
2010-03-29,2010-04-28,21,-0.7434,-8.5652
2010-03-30,2010-04-29,21,-1.0955,-12.3822
2010-03-31,2010-04-30,21,-0.6183,-7.1721
2010-04-01,2010-05-04,21,-1.35,-15.0495
2010-04-02,2010-05-05,21,-1.68,-18.3982
2010-04-06,2010-05-06,21,-2.6725,-27.7521
2010-04-07,2010-05-07,21,-2.5684,-26.8189
2010-04-08,2010-05-10,21,-2.4577,-25.8151
2010-04-09,2010-05-11,21,-2.9979,-30.5982
2010-04-12,2010-05-12,21,-2.4303,-25.5642
2010-04-13,2010-05-13,21,-1.8717,-20.2863
2010-04-14,2010-05-14,21,-2.1728,-23.1726
2010-04-15,2010-05-17,21,-3.1587,-31.9658
2010-04-16,2010-05-18,21,-2.9363,-30.0672
2010-04-19,2010-05-19,21,-1.4951,-16.5367
2010-04-20,2010-05-20,21,-2.4043,-25.3265
2010-04-21,2010-05-21,21,-2.8009,-28.8876
2010-04-22,2010-05-24,21,-1.4922,-16.5076
2010-04-23,2010-05-25,21,-1.7574,-19.165
2010-04-26,2010-05-26,21,-1.7007,-18.6038
2010-04-27,2010-05-27,21,-0.684,-7.9063
2010-04-28,2010-05-28,21,-0.8306,-9.5241
2010-04-29,2010-05-31,21,-1.3189,-14.7274
2010-04-30,2010-06-01,21,-1.5632,-17.2263
2010-05-04,2010-06-02,21,-1.088,-12.3021
2010-05-05,2010-06-03,21,-1.2171,-13.6665
2010-05-06,2010-06-04,21,-0.5705,-6.6356
2010-05-07,2010-06-07,21,-0.8395,-9.6213
2010-05-10,2010-06-08,21,-0.3198,-3.7708
2010-05-11,2010-06-09,21,0.4749,5.8498
2010-05-12,2010-06-10,21,-0.4937,-5.7661
2010-05-13,2010-06-11,21,-1.2535,-14.0473
2010-05-14,2010-06-17,21,-0.974,-11.0821
2010-05-17,2010-06-18,21,0.121,1.4621
2010-05-18,2010-06-21,21,1.0627,13.5245
2010-05-19,2010-06-22,21,0.764,9.5633
2010-05-20,2010-06-23,21,1.4365,18.6666
2010-05-21,2010-06-24,21,1.064,13.5427
2010-05-24,2010-06-25,21,-0.0692,-0.8276
2010-05-25,2010-06-28,21,0.4559,5.6098
2010-05-26,2010-06-29,21,-1.4159,-15.7283
2010-05-27,2010-06-30,21,-1.9905,-21.4374
2010-05-28,2010-07-01,21,-2.4482,-25.728
2010-05-31,2010-07-02,21,-2.3724,-25.0331
2010-06-01,2010-07-05,21,-2.4079,-25.3591
2010-06-02,2010-07-06,21,-2.1905,-23.3396
2010-06-03,2010-07-07,21,-2.2258,-23.6705
2010-06-04,2010-07-08,21,-1.5871,-17.4677
2010-06-07,2010-07-09,21,-0.945,-10.7688
2010-06-08,2010-07-12,21,-0.9893,-11.2462
2010-06-09,2010-07-13,21,-2.1566,-23.0203
2010-06-10,2010-07-14,21,-1.294,-14.4688
2010-06-11,2010-07-15,21,-1.6949,-18.546
2010-06-17,2010-07-16,21,-1.8279,-19.8586
2010-06-18,2010-07-19,21,-1.2666,-14.1842
2010-06-21,2010-07-20,21,-1.8842,-20.4084
2010-06-22,2010-07-21,21,-1.2806,-14.3297
2010-06-23,2010-07-22,21,-0.9158,-10.453
2010-06-24,2010-07-23,21,-0.431,-5.0508
2010-06-25,2010-07-26,21,-0.2961,-3.4964
2010-06-28,2010-07-27,21,-0.5743,-6.6775
2010-06-29,2010-07-28,21,1.3003,16.7687
2010-06-30,2010-07-29,21,1.7174,22.6716
2010-07-01,2010-07-30,21,2.1248,28.6986
2010-07-02,2010-08-02,21,3.5167,51.3998
2010-07-05,2010-08-03,21,3.1173,44.5374
2010-07-06,2010-08-04,21,3.0258,43.0047
2010-07-07,2010-08-05,21,2.9162,41.1908
2010-07-08,2010-08-06,21,3.2021,45.9701
2010-07-09,2010-08-09,21,2.9778,42.207
2010-07-12,2010-08-10,21,1.442,18.7452
2010-07-13,2010-08-11,21,2.268,30.8816
2010-07-14,2010-08-12,21,1.4772,19.2399
2010-07-15,2010-08-13,21,2.7543,38.5471
2010-07-16,2010-08-16,21,3.4519,50.2669
2010-07-19,2010-08-17,21,3.246,46.7173
2010-07-20,2010-08-18,21,2.7306,38.1647
2010-07-21,2010-08-19,21,2.8849,40.6762
2010-07-22,2010-08-20,21,2.1275,28.739
2010-07-23,2010-08-23,21,1.7099,22.5634
2010-07-26,2010-08-24,21,1.55,20.2711
2010-07-27,2010-08-25,21,1.5235,19.8949
2010-07-28,2010-08-26,21,1.5459,20.2128
2010-07-29,2010-08-27,21,1.3068,16.8596
2010-07-30,2010-08-30,21,1.92,25.6354
2010-08-02,2010-08-31,21,1.0472,13.316
2010-08-03,2010-09-01,21,1.7245,22.7748
2010-08-04,2010-09-02,21,1.597,20.9406
2010-08-05,2010-09-03,21,1.8909,25.2063
2010-08-06,2010-09-06,21,1.7565,23.2389
2010-08-09,2010-09-07,21,1.4649,19.0662
2010-08-10,2010-09-08,21,2.6853,37.4361
2010-08-11,2010-09-09,21,1.8591,24.7375
2010-08-12,2010-09-10,21,2.0018,26.8503
2010-08-13,2010-09-13,21,1.5405,20.1355
2010-08-16,2010-09-14,21,0.9501,12.0159
2010-08-17,2010-09-15,21,0.6739,8.3932
2010-08-18,2010-09-16,21,0.2119,2.573
2010-08-19,2010-09-17,21,0.1696,2.0538
2010-08-20,2010-09-20,21,0.6551,8.1505
2010-08-23,2010-09-21,21,0.5891,7.3033
2010-08-24,2010-09-27,21,1.3846,17.9411
2010-08-25,2010-09-28,21,1.3288,17.1643
2010-08-26,2010-09-29,21,1.435,18.6468
2010-08-27,2010-09-30,21,2.0628,27.7647
2010-08-30,2010-10-08,21,2.6252,36.4734
2010-08-31,2010-10-11,21,3.985,59.8261
2010-09-01,2010-10-12,21,4.0551,61.1236
2010-09-02,2010-10-13,21,4.412,67.8832
2010-09-03,2010-10-14,21,4.8755,77.0462
2010-09-06,2010-10-15,21,5.2565,84.9222
2010-09-07,2010-10-18,21,4.5744,71.0424
2010-09-08,2010-10-19,21,5.0498,80.6106
2010-09-09,2010-10-20,21,5.3244,86.3584
2010-09-10,2010-10-21,21,5.2465,84.7117
2010-09-13,2010-10-22,21,4.7508,74.5375
2010-09-14,2010-10-25,21,6.1889,105.566
2010-09-15,2010-10-26,21,5.9998,101.2143
2010-09-16,2010-10-27,21,5.9577,100.2582
2010-09-17,2010-10-28,21,5.6267,92.8783
2010-09-20,2010-10-29,21,5.723,94.9992
2010-09-21,2010-11-01,21,7.0999,127.7562
2010-09-27,2010-11-02,21,6.0747,102.9278
2010-09-28,2010-11-03,21,5.9458,99.9891
2010-09-29,2010-11-04,21,6.2967,108.0831
2010-09-30,2010-11-05,21,6.5955,115.2122
2010-10-08,2010-11-08,21,5.64,93.1699
2010-10-11,2010-11-09,21,4.9766,79.1065
2010-10-12,2010-11-10,21,4.0365,60.7791
2010-10-13,2010-11-11,21,3.6318,53.4329
2010-10-14,2010-11-12,21,0.9258,11.6936
2010-10-15,2010-11-15,21,-0.0995,-1.1874
2010-10-18,2010-11-16,21,-0.7459,-8.592
2010-10-19,2010-11-17,21,-2.3294,-24.6359
2010-10-20,2010-11-18,21,-1.205,-13.5393
2010-10-21,2010-11-19,21,-0.7323,-8.4422
2010-10-22,2010-11-22,21,-0.5551,-6.4611
2010-10-25,2010-11-23,21,-2.2825,-24.2005
2010-10-26,2010-11-24,21,-1.1681,-13.1513
2010-10-27,2010-11-25,21,-0.385,-4.5238
2010-10-28,2010-11-26,21,-0.7222,-8.3307
2010-10-29,2010-11-29,21,-0.8876,-10.1468
2010-11-01,2010-11-30,21,-2.2264,-23.6764
2010-11-02,2010-12-01,21,-1.4356,-15.9298
2010-11-03,2010-12-02,21,-0.76,-8.7479
2010-11-04,2010-12-03,21,-1.3615,-15.1687
2010-11-05,2010-12-06,21,-1.8147,-19.7296
2010-11-08,2010-12-07,21,-1.6677,-18.2751
2010-11-09,2010-12-08,21,-3.1911,-32.2382
2010-11-10,2010-12-09,21,-3.0226,-30.8099
2010-11-11,2010-12-10,21,-2.8448,-29.2718
2010-11-12,2010-12-13,21,-0.0181,-0.2173
2010-11-15,2010-12-14,21,0.6108,7.5814
2010-11-16,2010-12-15,21,1.2763,16.4374
2010-11-17,2010-12-16,21,2.1525,29.1177
