entry_date,end_date,holding_days,total_return_pct,annualized_return_pct
2014-10-17,2014-11-17,21,-0.7185,-8.2891
2014-10-20,2014-11-18,21,-0.9483,-10.8045
2014-10-21,2014-11-19,21,-0.5572,-6.485
2014-10-22,2014-11-20,21,-0.5193,-6.0569
2014-10-23,2014-11-21,21,0.4619,5.686
2014-10-24,2014-11-24,21,1.0277,13.0545
2014-10-27,2014-11-25,21,1.2363,15.8867
2014-10-28,2014-11-26,21,0.7673,9.6063
2014-10-29,2014-11-27,21,0.4835,5.9589
2014-10-30,2014-11-28,21,0.8364,10.5114
2014-10-31,2014-12-01,21,0.4055,4.9763
2014-11-03,2014-12-02,21,1.9639,26.2863
2014-11-04,2014-12-03,21,2.1729,29.4279
2014-11-05,2014-12-04,21,3.3017,47.6693
2014-11-06,2014-12-05,21,2.3852,32.6921
2014-11-07,2014-12-08,21,2.3107,31.539
2014-11-10,2014-12-09,21,0.8351,10.4942
2014-11-11,2014-12-10,21,3.7179,54.9684
2014-11-12,2014-12-11,21,2.979,42.2268
2014-11-13,2014-12-12,21,3.848,57.3184
2014-11-14,2014-12-15,21,4.5851,71.2536
2014-11-17,2014-12-16,21,2.7815,38.989
2014-11-18,2014-12-17,21,2.2728,30.9544
2014-11-19,2014-12-18,21,2.0235,27.1756
2014-11-20,2014-12-19,21,1.9982,26.7967
2014-11-21,2014-12-22,21,0.2092,2.5398
2014-11-24,2014-12-23,21,-0.9512,-10.8363
2014-11-25,2014-12-24,21,-0.8353,-9.5755
2014-11-26,2014-12-25,21,-0.748,-8.616
2014-11-27,2014-12-26,21,-0.6441,-7.4609
2014-11-28,2014-12-29,21,-0.771,-8.8701
2014-12-01,2014-12-30,21,-0.3376,-3.977
2014-12-02,2015-01-05,21,-1.2871,-14.3979
2014-12-03,2015-01-06,21,-0.6899,-7.972
2014-12-04,2015-01-07,21,-1.0777,-12.1927
2014-12-05,2015-01-08,21,-0.6116,-7.0969
2014-12-08,2015-01-09,21,-0.4365,-5.1145
2014-12-09,2015-01-12,21,0.2962,3.6134
2014-12-10,2015-01-13,21,-0.5841,-6.7883
2014-12-11,2015-01-14,21,-0.8944,-10.2199
2014-12-12,2015-01-15,21,-1.1348,-12.7989
2014-12-15,2015-01-16,21,-0.5325,-6.2061
2014-12-16,2015-01-19,21,-0.0851,-1.0159
2014-12-17,2015-01-20,21,1.0462,13.3032
2014-12-18,2015-01-21,21,1.9374,25.894
2014-12-19,2015-01-22,21,2.3176,31.6446
2014-12-22,2015-01-23,21,3.6499,53.7538
2014-12-23,2015-01-26,21,5.0901,81.4435
2014-12-24,2015-01-27,21,4.5365,70.3001
2014-12-25,2015-01-28,21,4.2764,65.2837
2014-12-26,2015-01-29,21,3.7394,55.3546
2014-12-29,2015-01-30,21,3.3308,48.1698
2014-12-30,2015-02-02,21,4.4058,67.7633
2015-01-05,2015-02-03,21,4.3843,67.3486
2015-01-06,2015-02-04,21,3.2693,47.1137
2015-01-07,2015-02-05,21,3.3286,48.1305
2015-01-08,2015-02-06,21,2.8233,39.6684
