entry_date,end_date,holding_days,total_return_pct,annualized_return_pct
2020-01-02,2021-01-18,252,16.0427,16.0427
2020-01-03,2021-01-19,252,14.8773,14.8773
2020-01-06,2021-01-20,252,15.0995,15.0995
2020-01-07,2021-01-21,252,15.5456,15.5456
2020-01-08,2021-01-22,252,14.7468,14.7468
2020-01-09,2021-01-25,252,15.2283,15.2283
2020-01-10,2021-01-26,252,14.9307,14.9307
2020-01-13,2021-01-27,252,11.9919,11.9919
2020-01-14,2021-01-28,252,11.0634,11.0634
2020-01-15,2021-01-29,252,11.0905,11.0905
2020-01-16,2021-02-01,252,10.263,10.263
2020-01-17,2021-02-02,252,8.2897,8.2897
2020-01-20,2021-02-03,252,7.355,7.355
2020-01-21,2021-02-04,252,7.6313,7.6313
2020-01-22,2021-02-05,252,5.8829,5.8829
2020-01-23,2021-02-08,252,7.1761,7.1761
2020-02-03,2021-02-09,252,13.6994,13.6994
2020-02-04,2021-02-10,252,9.4861,9.4861
2020-02-05,2021-02-18,252,7.3719,7.3719
2020-02-06,2021-02-19,252,6.5068,6.5068
2020-02-07,2021-02-22,252,4.4147,4.4147
2020-02-10,2021-02-23,252,4.3221,4.3221
2020-02-11,2021-02-24,252,4.6273,4.6273
2020-02-12,2021-02-25,252,2.8345,2.8345
2020-02-13,2021-02-26,252,1.5312,1.5312
2020-02-14,2021-03-01,252,2.6307,2.6307
2020-02-17,2021-03-02,252,1.0006,1.0006
2020-02-18,2021-03-03,252,0.8175,0.8175
2020-02-19,2021-03-04,252,0.1138,0.1138
2020-02-20,2021-03-05,252,0.344,0.344
2020-02-21,2021-03-08,252,-0.8348,-0.8348
2020-02-24,2021-03-09,252,-2.3425,-2.3425
2020-02-25,2021-03-10,252,-1.7897,-1.7897
2020-02-26,2021-03-11,252,0.3002,0.3002
2020-02-27,2021-03-12,252,0.2905,0.2905
2020-02-28,2021-03-15,252,1.5315,1.5315
2020-03-02,2021-03-16,252,0.8523,0.8523
2020-03-03,2021-03-17,252,0.7351,0.7351
2020-03-04,2021-03-18,252,1.0269,1.0269
2020-03-05,2021-03-19,252,0.5391,0.5391
2020-03-06,2021-03-22,252,0.5639,0.5639
2020-03-09,2021-03-23,252,2.2016,2.2016
2020-03-10,2021-03-24,252,1.2088,1.2088
2020-03-11,2021-03-25,252,1.7355,1.7355
2020-03-12,2021-03-26,252,3.1162,3.1162
2020-03-13,2021-03-29,252,3.5763,3.5763
2020-03-16,2021-03-30,252,5.2851,5.2851
2020-03-17,2021-03-31,252,5.8488,5.8488
2020-03-18,2021-04-01,252,6.5778,6.5778
2020-03-19,2021-04-02,252,7.5294,7.5294
2020-03-20,2021-04-06,252,7.0444,7.0444
2020-03-23,2021-04-07,252,11.9131,11.9131
2020-03-24,2021-04-08,252,9.6682,9.6682
2020-03-25,2021-04-09,252,8.1261,8.1261
2020-03-26,2021-04-12,252,7.721,7.721
2020-03-27,2021-04-13,252,7.0363,7.0363
2020-03-30,2021-04-14,252,8.8392,8.8392
2020-03-31,2021-04-15,252,9.2114,9.2114
2020-04-01,2021-04-16,252,10.3699,10.3699
2020-04-02,2021-04-19,252,9.3381,9.3381
2020-04-03,2021-04-20,252,8.7712,8.7712
2020-04-07,2021-04-21,252,7.7003,7.7003
2020-04-08,2021-04-22,252,8.5352,8.5352
2020-04-09,2021-04-23,252,8.5706,8.5706
2020-04-10,2021-04-26,252,9.3155,9.3155
2020-04-13,2021-04-27,252,9.3555,9.3555
2020-04-14,2021-04-28,252,8.5887,8.5887
2020-04-15,2021-04-29,252,8.2624,8.2624
2020-04-16,2021-04-30,252,7.7699,7.7699
2020-04-17,2021-05-06,252,8.0631,8.0631
2020-04-20,2021-05-07,252,4.793,4.793
2020-04-21,2021-05-10,252,7.3036,7.3036
2020-04-22,2021-05-11,252,4.5173,4.5173
2020-04-23,2021-05-12,252,4.0754,4.0754
2020-04-24,2021-05-13,252,3.9986,3.9986
2020-04-27,2021-05-14,252,5.0199,5.0199
2020-04-28,2021-05-17,252,8.9603,8.9603
2020-04-29,2021-05-18,252,9.2779,9.2779
2020-04-30,2021-05-19,252,5.3502,5.3502
2020-05-06,2021-05-20,252,3.594,3.594
2020-05-07,2021-05-21,252,3.9347,3.9347
2020-05-08,2021-05-24,252,3.633,3.633
2020-05-11,2021-05-25,252,4.7329,4.7329
2020-05-12,2021-05-26,252,4.7317,4.7317
2020-05-13,2021-05-27,252,4.884,4.884
2020-05-14,2021-05-28,252,4.6119,4.6119
2020-05-15,2021-05-31,252,4.925,4.925
2020-05-18,2021-06-01,252,5.1116,5.1116
2020-05-19,2021-06-02,252,2.9134,2.9134
2020-05-20,2021-06-03,252,2.6198,2.6198
2020-05-21,2021-06-04,252,4.0654,4.0654
2020-05-22,2021-06-07,252,4.8139,4.8139
2020-05-25,2021-06-08,252,5.1773,5.1773
2020-05-26,2021-06-09,252,3.8213,3.8213
2020-05-27,2021-06-10,252,4.8958,4.8958
2020-05-28,2021-06-11,252,5.1362,5.1362
2020-05-29,2021-06-15,252,4.5753,4.5753
2020-06-01,2021-06-16,252,2.3085,2.3085
2020-06-02,2021-06-17,252,3.1393,3.1393
2020-06-03,2021-06-18,252,3.7752,3.7752
2020-06-04,2021-06-21,252,4.5161,4.5161
2020-06-05,2021-06-22,252,4.55,4.55
2020-06-08,2021-06-23,252,5.4384,5.4384
2020-06-09,2021-06-24,252,4.7621,4.7621
2020-06-10,2021-06-25,252,5.2637,5.2637
2020-06-11,2021-06-28,252,5.5791,5.5791
2020-06-12,2021-06-29,252,5.7543,5.7543
2020-06-15,2021-06-30,252,6.4382,6.4382
2020-06-16,2021-07-01,252,5.5895,5.5895
2020-06-17,2021-07-02,252,4.7631,4.7631
2020-06-18,2021-07-05,252,5.3503,5.3503
2020-06-19,2021-07-06,252,4.1988,4.1988
2020-06-22,2021-07-07,252,3.6208,3.6208
2020-06-23,2021-07-08,252,3.6022,3.6022
2020-06-24,2021-07-09,252,2.6726,2.6726
2020-06-29,2021-07-12,252,3.3871,3.3871
2020-06-30,2021-07-13,252,2.3695,2.3695
2020-07-01,2021-07-14,252,1.8314,1.8314
2020-07-02,2021-07-15,252,2.3788,2.3788
2020-07-03,2021-07-16,252,1.5825,1.5825
2020-07-06,2021-07-19,252,-0.4922,-0.4922
2020-07-07,2021-07-20,252,-0.7483,-0.7483
2020-07-08,2021-07-21,252,-0.7032,-0.7032
2020-07-09,2021-07-22,252,-1.7725,-1.7725
2020-07-10,2021-07-23,252,-1.5978,-1.5978
2020-07-13,2021-07-26,252,-2.6586,-2.6586
2020-07-14,2021-07-27,252,-2.716,-2.716
2020-07-15,2021-07-28,252,-1.6503,-1.6503
2020-07-16,2021-07-29,252,1.9817,1.9817
2020-07-17,2021-07-30,252,2.7472,2.7472
2020-07-20,2021-08-02,252,2.1831,2.1831
2020-07-21,2021-08-03,252,0.8569,0.8569
2020-07-22,2021-08-04,252,0.9345,0.9345
2020-07-23,2021-08-05,252,0.8084,0.8084
2020-07-24,2021-08-06,252,2.1716,2.1716
2020-07-27,2021-08-09,252,1.1553,1.1553
2020-07-28,2021-08-10,252,0.7772,0.7772
2020-07-29,2021-08-11,252,-0.9421,-0.9421
2020-07-30,2021-08-12,252,-0.4042,-0.4042
2020-07-31,2021-08-13,252,-1.8197,-1.8197
2020-08-03,2021-08-16,252,-3.3736,-3.3736
2020-08-04,2021-08-17,252,-2.936,-2.936
2020-08-05,2021-08-18,252,-3.8681,-3.8681
2020-08-06,2021-08-19,252,-3.2679,-3.2679
2020-08-07,2021-08-20,252,-2.8222,-2.8222
2020-08-10,2021-08-23,252,-2.2739,-2.2739
2020-08-11,2021-08-24,252,-0.6799,-0.6799
2020-08-12,2021-08-25,252,0.2141,0.2141
2020-08-13,2021-08-26,252,-0.8044,-0.8044
2020-08-14,2021-08-27,252,-1.3256,-1.3256
2020-08-17,2021-08-30,252,-1.8245,-1.8245
