entry_date,end_date,holding_days,total_return_pct,annualized_return_pct
2009-01-05,2009-04-10,63,11.079,52.2399
2009-01-06,2009-04-13,63,11.9471,57.0548
2009-01-07,2009-04-14,63,12.3437,59.2923
2009-01-08,2009-04-15,63,13.6734,66.9688
2009-01-09,2009-04-16,63,12.8556,62.2158
2009-01-12,2009-04-17,63,11.3834,53.9153
2009-01-13,2009-04-20,63,13.7399,67.3597
2009-01-14,2009-04-21,63,12.503,60.1975
2009-01-15,2009-04-22,63,11.4858,54.482
2009-01-16,2009-04-23,63,11.1603,52.6861
2009-01-19,2009-04-24,63,10.6222,49.7508
2009-01-20,2009-04-27,63,9.7405,45.0334
2009-01-21,2009-04-28,63,8.8722,40.4971
2009-01-22,2009-04-29,63,9.1283,41.8239
2009-01-23,2009-04-30,63,9.4825,43.6743
2009-02-02,2009-05-04,63,8.689,39.5542
2009-02-03,2009-05-05,63,8.3114,37.625
2009-02-04,2009-05-06,63,8.0943,36.5246
2009-02-05,2009-05-07,63,8.1003,36.555
2009-02-06,2009-05-08,63,6.4918,28.6071
2009-02-09,2009-05-11,63,4.6916,20.1288
2009-02-10,2009-05-12,63,5.0478,21.772
2009-02-11,2009-05-13,63,5.4122,23.4707
2009-02-12,2009-05-14,63,4.7437,20.3682
2009-02-13,2009-05-15,63,3.7416,15.8277
2009-02-16,2009-05-18,63,3.429,14.4377
2009-02-17,2009-05-19,63,3.8975,16.5254
2009-02-18,2009-05-20,63,5.1084,22.0533
2009-02-19,2009-05-21,63,4.1224,17.5374
2009-02-20,2009-05-22,63,3.1451,13.1863
2009-02-23,2009-05-25,63,2.3841,9.8828
2009-02-24,2009-05-26,63,3.0711,12.8619
2009-02-25,2009-05-27,63,4.2856,18.2764
2009-02-26,2009-06-01,63,8.1569,36.8412
2009-02-27,2009-06-02,63,9.9137,45.9511
2009-03-02,2009-06-03,63,10.0913,46.8967
2009-03-03,2009-06-04,63,10.447,48.8044
2009-03-04,2009-06-05,63,8.7936,40.0921
2009-03-05,2009-06-08,63,7.5384,33.7377
2009-03-06,2009-06-09,63,7.1253,31.6945
2009-03-09,2009-06-10,63,9.2718,42.5712
2009-03-10,2009-06-11,63,8.7646,39.9425
2009-03-11,2009-06-12,63,8.5899,39.0455
2009-03-12,2009-06-15,63,7.7407,34.7471
2009-03-13,2009-06-16,63,8.0379,36.24
2009-03-16,2009-06-17,63,8.0455,36.2783
2009-03-17,2009-06-18,63,7.3479,32.7925
2009-03-18,2009-06-19,63,6.9958,31.0591
2009-03-19,2009-06-22,63,5.6415,24.5486
2009-03-20,2009-06-23,63,4.4416,18.9854
2009-03-23,2009-06-24,63,4.7387,20.345
2009-03-24,2009-06-25,63,5.0982,22.0058
2009-03-25,2009-06-26,63,6.4549,28.4288
2009-03-26,2009-06-29,63,5.5724,24.2229
2009-03-27,2009-06-30,63,5.1372,22.1871
2009-03-30,2009-07-01,63,5.7403,25.0152
2009-03-31,2009-07-02,63,6.4459,28.3855
2009-04-01,2009-07-03,63,5.9041,25.7915
2009-04-02,2009-07-06,63,6.1003,26.726
2009-04-03,2009-07-07,63,6.8075,30.1389
2009-04-07,2009-07-08,63,7.5833,33.9614
2009-04-08,2009-07-09,63,8.7947,40.0974
2009-04-09,2009-07-10,63,8.488,38.5248
2009-04-10,2009-07-13,63,7.1155,31.6463
2009-04-13,2009-07-14,63,7.1396,31.7652
2009-04-14,2009-07-15,63,7.685,34.4688
2009-04-15,2009-07-16,63,7.6596,34.3416
2009-04-16,2009-07-17,63,7.9235,35.6639
2009-04-17,2009-07-20,63,10.3678,48.378
2009-04-20,2009-07-21,63,9.1377,41.8727
2009-04-21,2009-07-22,63,9.4184,43.3381
2009-04-22,2009-07-23,63,11.4202,54.1191
2009-04-23,2009-07-24,63,10.9261,51.4033
2009-04-24,2009-07-27,63,12.0287,57.5132
2009-04-27,2009-07-28,63,13.697,67.1077
2009-04-28,2009-07-29,63,11.3842,53.9196
2009-04-29,2009-07-30,63,11.173,52.7557
